kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 1, spring 3, Wednesday,610,89.5
frame,lgw,Year 1, spring 3, Wednesday,11358,16.7
frame,lgw,Year 1, spring 3, Wednesday,11359,16.8
frame,lgw,Year 1, spring 3, Wednesday,11360,16.6
frame,lgw,Year 1, spring 3, Wednesday,11361,16.7
frame,lgw,Year 1, spring 3, Wednesday,11362,16.6
frame,lgw,Year 1, spring 3, Wednesday,11363,16.7
frame,lgw,Year 1, spring 3, Wednesday,11364,16.7
frame,lgw,Year 1, spring 3, Wednesday,11365,16.8
frame,lgw,Year 1, spring 3, Wednesday,11366,16.6
frame,lgw,Year 1, spring 3, Wednesday,11367,16.7
frame,lgw,Year 1, spring 3, Wednesday,11368,16.6
frame,lgw,Year 1, spring 3, Wednesday,11369,16.7
frame,lgw,Year 1, spring 3, Wednesday,11370,16.6
frame,lgw,Year 1, spring 3, Wednesday,11371,16.7
frame,lgw,Year 1, spring 3, Wednesday,11372,16.6
frame,lgw,Year 1, spring 3, Wednesday,11373,16.7
frame,lgw,Year 1, spring 3, Wednesday,11374,16.9
frame,lgw,Year 1, spring 3, Wednesday,11375,16.5
frame,lgw,Year 1, spring 3, Wednesday,11376,16.7
frame,lgw,Year 1, spring 3, Wednesday,11377,16.7
frame,lgw,Year 1, spring 3, Wednesday,11378,16.5
frame,lgw,Year 1, spring 3, Wednesday,11379,16.6
frame,lgw,Year 1, spring 3, Wednesday,11380,16.7
frame,lgw,Year 1, spring 3, Wednesday,11381,16.7
frame,lgw,Year 1, spring 3, Wednesday,11382,16.7
frame,lgw,Year 1, spring 3, Wednesday,11383,16.8
frame,lgw,Year 1, spring 3, Wednesday,11384,16.6
frame,lgw,Year 1, spring 3, Wednesday,11385,16.6
frame,lgw,Year 1, spring 3, Wednesday,11386,16.7
frame,lgw,Year 1, spring 3, Wednesday,11387,16.7
frame,lgw,Year 1, spring 3, Wednesday,11388,16.6
frame,lgw,Year 1, spring 3, Wednesday,11389,16.7
frame,lgw,Year 1, spring 3, Wednesday,11390,16.7
frame,lgw,Year 1, spring 3, Wednesday,11391,16.7
frame,lgw,Year 1, spring 3, Wednesday,11392,16.5
frame,lgw,Year 1, spring 3, Wednesday,11393,16.7
frame,lgw,Year 1, spring 3, Wednesday,11394,16.6
frame,lgw,Year 1, spring 3, Wednesday,11395,16.7
frame,lgw,Year 1, spring 3, Wednesday,11396,16.8
frame,lgw,Year 1, spring 3, Wednesday,11397,16.6
frame,lgw,Year 1, spring 3, Wednesday,11398,16.6
frame,lgw,Year 1, spring 3, Wednesday,11399,16.7
frame,lgw,Year 1, spring 3, Wednesday,11400,16.6
frame,lgw,Year 1, spring 3, Wednesday,11401,16.7
frame,lgw,Year 1, spring 3, Wednesday,11402,16.7
frame,lgw,Year 1, spring 3, Wednesday,11403,16.6
frame,lgw,Year 1, spring 3, Wednesday,11404,16.7
frame,lgw,Year 1, spring 3, Wednesday,11405,16.7
frame,lgw,Year 1, spring 3, Wednesday,11406,16.7
frame,lgw,Year 1, spring 3, Wednesday,11407,87.4
frame,lgw,Year 1, spring 3, Wednesday,11408,0.1
frame,lgw,Year 1, spring 3, Wednesday,11409,0.1
frame,lgw,Year 1, spring 3, Wednesday,11410,0.1
frame,lgw,Year 1, spring 3, Wednesday,11411,0.1
frame,lgw,Year 1, spring 3, Wednesday,11412,22.5
frame,lgw,Year 1, spring 3, Wednesday,11413,21.6
frame,lgw,Year 1, spring 3, Wednesday,11414,21.3
frame,lgw,Year 1, spring 3, Wednesday,11415,0.2
frame,lgw,Year 1, spring 3, Wednesday,11416,22.3
frame,lgw,Year 1, spring 3, Wednesday,11417,21.7
frame,lgw,Year 1, spring 3, Wednesday,11418,21.5
frame,lgw,Year 1, spring 3, Wednesday,11419,0.1
frame,lgw,Year 1, spring 3, Wednesday,11420,21.3
frame,lgw,Year 1, spring 3, Wednesday,11421,20.8
frame,lgw,Year 1, spring 3, Wednesday,11422,21.4
frame,lgw,Year 1, spring 3, Wednesday,11423,22.1
frame,lgw,Year 1, spring 3, Wednesday,11424,0.2
frame,lgw,Year 1, spring 3, Wednesday,11425,21.6
frame,lgw,Year 1, spring 3, Wednesday,11426,23.2
frame,lgw,Year 1, spring 3, Wednesday,11427,21.1
frame,lgw,Year 1, spring 3, Wednesday,11428,0.2
frame,lgw,Year 1, spring 3, Wednesday,11429,21.7
frame,lgw,Year 1, spring 3, Wednesday,11430,21.0
frame,lgw,Year 1, spring 3, Wednesday,11431,21.0
frame,lgw,Year 1, spring 3, Wednesday,11432,0.1
frame,lgw,Year 1, spring 3, Wednesday,11433,21.0
frame,lgw,Year 1, spring 3, Wednesday,11434,21.8
frame,lgw,Year 1, spring 3, Wednesday,11435,21.7
frame,lgw,Year 1, spring 3, Wednesday,11436,21.6
frame,lgw,Year 1, spring 3, Wednesday,11437,0.1
frame,lgw,Year 1, spring 3, Wednesday,11438,22.2
frame,lgw,Year 1, spring 3, Wednesday,11439,21.0
frame,lgw,Year 1, spring 3, Wednesday,11440,21.0
frame,lgw,Year 1, spring 3, Wednesday,11441,0.1
frame,lgw,Year 1, spring 3, Wednesday,11442,21.5
frame,lgw,Year 1, spring 3, Wednesday,11443,21.8
frame,lgw,Year 1, spring 3, Wednesday,11444,20.9
frame,lgw,Year 1, spring 3, Wednesday,11445,20.8
frame,lgw,Year 1, spring 3, Wednesday,11446,0.2
frame,lgw,Year 1, spring 3, Wednesday,11447,21.5
frame,lgw,Year 1, spring 3, Wednesday,11448,22.0
frame,lgw,Year 1, spring 3, Wednesday,11449,20.7
frame,lgw,Year 1, spring 3, Wednesday,11450,0.1
frame,lgw,Year 1, spring 3, Wednesday,11451,21.1
frame,lgw,Year 1, spring 3, Wednesday,11452,21.3
frame,lgw,Year 1, spring 3, Wednesday,11453,21.3
frame,lgw,Year 1, spring 3, Wednesday,11454,21.7
frame,lgw,Year 1, spring 3, Wednesday,11455,0.1
frame,lgw,Year 1, spring 3, Wednesday,11456,21.1
frame,lgw,Year 1, spring 3, Wednesday,11457,21.4
frame,lgw,Year 1, spring 3, Wednesday,11458,21.3
frame,lgw,Year 1, spring 3, Wednesday,11459,0.1
frame,lgw,Year 1, spring 3, Wednesday,11460,21.4
frame,lgw,Year 1, spring 3, Wednesday,11461,21.3
frame,lgw,Year 1, spring 3, Wednesday,11462,21.7
frame,lgw,Year 1, spring 3, Wednesday,11463,21.3
frame,lgw,Year 1, spring 3, Wednesday,11464,0.2
frame,lgw,Year 1, spring 3, Wednesday,11465,21.4
frame,lgw,Year 1, spring 3, Wednesday,11466,21.0
frame,lgw,Year 1, spring 3, Wednesday,11467,21.2
frame,lgw,Year 1, spring 3, Wednesday,11468,0.2
frame,lgw,Year 1, spring 3, Wednesday,11469,21.6
frame,lgw,Year 1, spring 3, Wednesday,11470,21.5
frame,lgw,Year 1, spring 3, Wednesday,11471,21.5
frame,lgw,Year 1, spring 3, Wednesday,11472,7.9
frame,lgw,Year 1, spring 3, Wednesday,11473,21.8
frame,lgw,Year 1, spring 3, Wednesday,11474,44.8
frame,lgw,Year 1, spring 3, Wednesday,11475,0.3
frame,lgw,Year 1, spring 3, Wednesday,11476,0.2
frame,lgw,Year 1, spring 3, Wednesday,11477,9.8
frame,lgw,Year 1, spring 3, Wednesday,11478,17.1
frame,lgw,Year 1, spring 3, Wednesday,11479,16.2
frame,lgw,Year 1, spring 3, Wednesday,11480,16.7
frame,lgw,Year 1, spring 3, Wednesday,11481,16.6
frame,lgw,Year 1, spring 3, Wednesday,11482,16.8
frame,lgw,Year 1, spring 3, Wednesday,11483,16.6
frame,lgw,Year 1, spring 3, Wednesday,11484,17.0
frame,lgw,Year 1, spring 3, Wednesday,11485,16.5
frame,lgw,Year 1, spring 3, Wednesday,11486,16.5
frame,lgw,Year 1, spring 3, Wednesday,11487,16.7
frame,lgw,Year 1, spring 3, Wednesday,11488,16.6
frame,lgw,Year 1, spring 3, Wednesday,11489,16.6
frame,lgw,Year 1, spring 3, Wednesday,11490,16.8
frame,lgw,Year 1, spring 3, Wednesday,11491,16.6
frame,lgw,Year 1, spring 3, Wednesday,11492,16.6
frame,lgw,Year 1, spring 3, Wednesday,11493,16.7
frame,lgw,Year 1, spring 3, Wednesday,11494,16.7
frame,lgw,Year 1, spring 3, Wednesday,11495,16.6
frame,lgw,Year 1, spring 3, Wednesday,11496,16.7
frame,lgw,Year 1, spring 3, Wednesday,11497,90.1
frame,lgw,Year 1, spring 3, Wednesday,11498,0.3
frame,lgw,Year 1, spring 3, Wednesday,11499,0.1
frame,lgw,Year 1, spring 3, Wednesday,11500,0.3
frame,lgw,Year 1, spring 3, Wednesday,11501,0.2
frame,lgw,Year 1, spring 3, Wednesday,11502,26.5
frame,lgw,Year 1, spring 3, Wednesday,11503,0.3
frame,lgw,Year 1, spring 3, Wednesday,11504,25.9
frame,lgw,Year 1, spring 3, Wednesday,11505,22.7
frame,lgw,Year 1, spring 3, Wednesday,11506,23.7
frame,lgw,Year 1, spring 3, Wednesday,11507,0.2
frame,lgw,Year 1, spring 3, Wednesday,11508,22.6
frame,lgw,Year 1, spring 3, Wednesday,11509,21.4
frame,lgw,Year 1, spring 3, Wednesday,11510,0.1
frame,lgw,Year 1, spring 3, Wednesday,11511,21.6
frame,lgw,Year 1, spring 3, Wednesday,11512,21.4
frame,lgw,Year 1, spring 3, Wednesday,11513,21.4
frame,lgw,Year 1, spring 3, Wednesday,11514,21.9
frame,lgw,Year 1, spring 3, Wednesday,11515,0.2
frame,lgw,Year 1, spring 3, Wednesday,11516,21.8
frame,lgw,Year 1, spring 3, Wednesday,11517,22.3
frame,lgw,Year 1, spring 3, Wednesday,11518,23.3
frame,lgw,Year 1, spring 3, Wednesday,11519,0.1
frame,lgw,Year 1, spring 3, Wednesday,11520,21.0
frame,lgw,Year 1, spring 3, Wednesday,11521,21.1
frame,lgw,Year 1, spring 3, Wednesday,11522,20.9
frame,lgw,Year 1, spring 3, Wednesday,11523,0.1
frame,lgw,Year 1, spring 3, Wednesday,11524,21.1
frame,lgw,Year 1, spring 3, Wednesday,11525,22.3
frame,lgw,Year 1, spring 3, Wednesday,11526,21.2
frame,lgw,Year 1, spring 3, Wednesday,11527,21.1
frame,lgw,Year 1, spring 3, Wednesday,11528,0.1
frame,lgw,Year 1, spring 3, Wednesday,11529,21.6
frame,lgw,Year 1, spring 3, Wednesday,11530,21.6
frame,lgw,Year 1, spring 3, Wednesday,11531,21.3
frame,lgw,Year 1, spring 3, Wednesday,11532,0.2
frame,lgw,Year 1, spring 3, Wednesday,11533,21.6
frame,lgw,Year 1, spring 3, Wednesday,11534,21.4
frame,lgw,Year 1, spring 3, Wednesday,11535,20.9
frame,lgw,Year 1, spring 3, Wednesday,11536,21.8
frame,lgw,Year 1, spring 3, Wednesday,11537,0.2
frame,lgw,Year 1, spring 3, Wednesday,11538,22.3
frame,lgw,Year 1, spring 3, Wednesday,11539,21.2
frame,lgw,Year 1, spring 3, Wednesday,11540,21.4
frame,lgw,Year 1, spring 3, Wednesday,11541,0.2
frame,lgw,Year 1, spring 3, Wednesday,11542,21.1
frame,lgw,Year 1, spring 3, Wednesday,11543,21.5
frame,lgw,Year 1, spring 3, Wednesday,11544,22.6
frame,lgw,Year 1, spring 3, Wednesday,11545,0.1
frame,lgw,Year 1, spring 3, Wednesday,11546,21.0
frame,lgw,Year 1, spring 3, Wednesday,11547,21.1
frame,lgw,Year 1, spring 3, Wednesday,11548,21.7
frame,lgw,Year 1, spring 3, Wednesday,11549,21.0
frame,lgw,Year 1, spring 3, Wednesday,11550,0.2
frame,lgw,Year 1, spring 3, Wednesday,11551,22.3
frame,lgw,Year 1, spring 3, Wednesday,11552,20.8
frame,lgw,Year 1, spring 3, Wednesday,11553,21.7
frame,lgw,Year 1, spring 3, Wednesday,11554,0.3
frame,lgw,Year 1, spring 3, Wednesday,11555,22.3
frame,lgw,Year 1, spring 3, Wednesday,11556,21.4
frame,lgw,Year 1, spring 3, Wednesday,11557,22.2
frame,lgw,Year 1, spring 3, Wednesday,11558,0.2
frame,lgw,Year 1, spring 3, Wednesday,11559,21.7
frame,lgw,Year 1, spring 3, Wednesday,11560,22.3
frame,lgw,Year 1, spring 3, Wednesday,11561,21.7
frame,lgw,Year 1, spring 3, Wednesday,11562,21.7
frame,lgw,Year 1, spring 3, Wednesday,11563,0.2
frame,lgw,Year 1, spring 3, Wednesday,11564,21.9
frame,lgw,Year 1, spring 3, Wednesday,11565,21.6
frame,lgw,Year 1, spring 3, Wednesday,11566,21.1
frame,lgw,Year 1, spring 3, Wednesday,11567,0.2
frame,lgw,Year 1, spring 3, Wednesday,11568,21.5
frame,lgw,Year 1, spring 3, Wednesday,11569,21.2
frame,lgw,Year 1, spring 3, Wednesday,11570,21.8
frame,lgw,Year 1, spring 3, Wednesday,11571,0.2
frame,lgw,Year 1, spring 3, Wednesday,11572,21.2
frame,lgw,Year 1, spring 3, Wednesday,11573,21.5
frame,lgw,Year 1, spring 3, Wednesday,11574,21.5
frame,lgw,Year 1, spring 3, Wednesday,11575,21.5
frame,lgw,Year 1, spring 3, Wednesday,11576,0.1
frame,lgw,Year 1, spring 3, Wednesday,11577,21.3
frame,lgw,Year 1, spring 3, Wednesday,11578,23.1
frame,lgw,Year 1, spring 3, Wednesday,11579,21.1
frame,lgw,Year 1, spring 3, Wednesday,11580,0.1
frame,lgw,Year 1, spring 3, Wednesday,11581,21.3
frame,lgw,Year 1, spring 3, Wednesday,11582,21.3
frame,lgw,Year 1, spring 3, Wednesday,11583,21.3
frame,lgw,Year 1, spring 3, Wednesday,11584,21.2
frame,lgw,Year 1, spring 3, Wednesday,11585,0.2
frame,lgw,Year 1, spring 3, Wednesday,11586,21.6
frame,lgw,Year 1, spring 3, Wednesday,11587,21.0
frame,lgw,Year 1, spring 3, Wednesday,11588,21.0
frame,lgw,Year 1, spring 3, Wednesday,11589,0.3
frame,lgw,Year 1, spring 3, Wednesday,11590,21.3
frame,lgw,Year 1, spring 3, Wednesday,11591,21.3
frame,lgw,Year 1, spring 3, Wednesday,11592,22.4
frame,lgw,Year 1, spring 3, Wednesday,11593,0.2
frame,lgw,Year 1, spring 3, Wednesday,11594,21.1
frame,lgw,Year 1, spring 3, Wednesday,11595,21.5
frame,lgw,Year 1, spring 3, Wednesday,11596,21.4
frame,lgw,Year 1, spring 3, Wednesday,11597,21.1
frame,lgw,Year 1, spring 3, Wednesday,11598,0.2
frame,lgw,Year 1, spring 3, Wednesday,11599,21.2
frame,lgw,Year 1, spring 3, Wednesday,11600,21.7
frame,lgw,Year 1, spring 3, Wednesday,11601,21.2
frame,lgw,Year 1, spring 3, Wednesday,11602,21.1
frame,lgw,Year 1, spring 3, Wednesday,11603,0.1
frame,lgw,Year 1, spring 3, Wednesday,11604,20.9
frame,lgw,Year 1, spring 3, Wednesday,11605,21.8
frame,lgw,Year 1, spring 3, Wednesday,11606,22.2
frame,lgw,Year 1, spring 3, Wednesday,11607,0.1
frame,lgw,Year 1, spring 3, Wednesday,11608,21.6
frame,lgw,Year 1, spring 3, Wednesday,11609,21.1
frame,lgw,Year 1, spring 3, Wednesday,11610,21.0
frame,lgw,Year 1, spring 3, Wednesday,11611,22.0
frame,lgw,Year 1, spring 3, Wednesday,11612,0.2
frame,lgw,Year 1, spring 3, Wednesday,11613,21.6
frame,lgw,Year 1, spring 3, Wednesday,11614,22.1
frame,lgw,Year 1, spring 3, Wednesday,11615,20.9
frame,lgw,Year 1, spring 3, Wednesday,11616,0.1
frame,lgw,Year 1, spring 3, Wednesday,11617,20.9
frame,lgw,Year 1, spring 3, Wednesday,11618,21.3
frame,lgw,Year 1, spring 3, Wednesday,11619,20.8
frame,lgw,Year 1, spring 3, Wednesday,11620,21.2
frame,lgw,Year 1, spring 3, Wednesday,11621,0.1
frame,lgw,Year 1, spring 3, Wednesday,11622,21.2
frame,lgw,Year 1, spring 3, Wednesday,11623,21.1
frame,lgw,Year 1, spring 3, Wednesday,11624,21.3
frame,lgw,Year 1, spring 3, Wednesday,11625,0.1
frame,lgw,Year 1, spring 3, Wednesday,11626,21.1
frame,lgw,Year 1, spring 3, Wednesday,11627,23.4
frame,lgw,Year 1, spring 3, Wednesday,11628,21.5
frame,lgw,Year 1, spring 3, Wednesday,11629,0.2
frame,lgw,Year 1, spring 3, Wednesday,11630,21.5
frame,lgw,Year 1, spring 3, Wednesday,11631,21.1
frame,lgw,Year 1, spring 3, Wednesday,11632,21.3
frame,lgw,Year 1, spring 3, Wednesday,11633,21.8
frame,lgw,Year 1, spring 3, Wednesday,11634,0.2
frame,lgw,Year 1, spring 3, Wednesday,11635,22.7
frame,lgw,Year 1, spring 3, Wednesday,11636,22.2
frame,lgw,Year 1, spring 3, Wednesday,11637,21.8
frame,lgw,Year 1, spring 3, Wednesday,11638,0.1
frame,lgw,Year 1, spring 3, Wednesday,11639,21.4
frame,lgw,Year 1, spring 3, Wednesday,11640,21.2
frame,lgw,Year 1, spring 3, Wednesday,11641,21.0
frame,lgw,Year 1, spring 3, Wednesday,11642,0.1
frame,lgw,Year 1, spring 3, Wednesday,11643,21.3
frame,lgw,Year 1, spring 3, Wednesday,11644,21.2
frame,lgw,Year 1, spring 3, Wednesday,11645,21.0
frame,lgw,Year 1, spring 3, Wednesday,11646,20.8
frame,lgw,Year 1, spring 3, Wednesday,11647,0.1
frame,lgw,Year 1, spring 3, Wednesday,11648,21.2
frame,lgw,Year 1, spring 3, Wednesday,11649,21.2
frame,lgw,Year 1, spring 3, Wednesday,11650,21.6
frame,lgw,Year 1, spring 3, Wednesday,11651,21.2
frame,lgw,Year 1, spring 3, Wednesday,11652,0.1
frame,lgw,Year 1, spring 3, Wednesday,11653,21.6
frame,lgw,Year 1, spring 3, Wednesday,11654,21.2
frame,lgw,Year 1, spring 3, Wednesday,11655,21.0
frame,lgw,Year 1, spring 3, Wednesday,11656,0.1
frame,lgw,Year 1, spring 3, Wednesday,11657,21.3
frame,lgw,Year 1, spring 3, Wednesday,11658,21.4
frame,lgw,Year 1, spring 3, Wednesday,11659,21.2
frame,lgw,Year 1, spring 3, Wednesday,11660,21.0
frame,lgw,Year 1, spring 3, Wednesday,11661,0.1
frame,lgw,Year 1, spring 3, Wednesday,11662,21.4
frame,lgw,Year 1, spring 3, Wednesday,11663,21.3
frame,lgw,Year 1, spring 3, Wednesday,11664,20.8
frame,lgw,Year 1, spring 3, Wednesday,11665,20.9
frame,lgw,Year 1, spring 3, Wednesday,11666,0.1
frame,lgw,Year 1, spring 3, Wednesday,11667,21.1
frame,lgw,Year 1, spring 3, Wednesday,11668,21.2
frame,lgw,Year 1, spring 3, Wednesday,11669,21.2
frame,lgw,Year 1, spring 3, Wednesday,11670,0.2
frame,lgw,Year 1, spring 3, Wednesday,11671,20.9
frame,lgw,Year 1, spring 3, Wednesday,11672,22.1
frame,lgw,Year 1, spring 3, Wednesday,11673,21.2
frame,lgw,Year 1, spring 3, Wednesday,11674,21.2
frame,lgw,Year 1, spring 3, Wednesday,11675,0.2
frame,lgw,Year 1, spring 3, Wednesday,11676,21.2
frame,lgw,Year 1, spring 3, Wednesday,11677,21.1
frame,lgw,Year 1, spring 3, Wednesday,11678,21.0
frame,lgw,Year 1, spring 3, Wednesday,11679,21.2
frame,lgw,Year 1, spring 3, Wednesday,11680,0.1
frame,lgw,Year 1, spring 3, Wednesday,11681,21.6
frame,lgw,Year 1, spring 3, Wednesday,11682,21.1
frame,lgw,Year 1, spring 3, Wednesday,11683,20.9
frame,lgw,Year 1, spring 3, Wednesday,11684,0.1
frame,lgw,Year 1, spring 3, Wednesday,11685,21.7
frame,lgw,Year 1, spring 3, Wednesday,11686,21.4
frame,lgw,Year 1, spring 3, Wednesday,11687,21.4
frame,lgw,Year 1, spring 3, Wednesday,11688,21.0
frame,lgw,Year 1, spring 3, Wednesday,11689,0.1
frame,lgw,Year 1, spring 3, Wednesday,11690,21.7
frame,lgw,Year 1, spring 3, Wednesday,11691,21.0
frame,lgw,Year 1, spring 3, Wednesday,11692,21.8
frame,lgw,Year 1, spring 3, Wednesday,11693,0.2
frame,lgw,Year 1, spring 3, Wednesday,11694,21.3
frame,lgw,Year 1, spring 3, Wednesday,11695,21.3
frame,lgw,Year 1, spring 3, Wednesday,11696,21.6
frame,lgw,Year 1, spring 3, Wednesday,11697,21.0
frame,lgw,Year 1, spring 3, Wednesday,11698,0.1
frame,lgw,Year 1, spring 3, Wednesday,11699,20.9
frame,lgw,Year 1, spring 3, Wednesday,11700,21.2
frame,lgw,Year 1, spring 3, Wednesday,11701,21.6
frame,lgw,Year 1, spring 3, Wednesday,11702,0.1
frame,lgw,Year 1, spring 3, Wednesday,11703,21.8
frame,lgw,Year 1, spring 3, Wednesday,11704,21.3
frame,lgw,Year 1, spring 3, Wednesday,11705,20.8
frame,lgw,Year 1, spring 3, Wednesday,11706,21.0
frame,lgw,Year 1, spring 3, Wednesday,11707,0.1
frame,lgw,Year 1, spring 3, Wednesday,11708,21.0
frame,lgw,Year 1, spring 3, Wednesday,11709,21.6
frame,lgw,Year 1, spring 3, Wednesday,11710,21.8
frame,lgw,Year 1, spring 3, Wednesday,11711,0.1
frame,lgw,Year 1, spring 3, Wednesday,11712,21.0
frame,lgw,Year 1, spring 3, Wednesday,11713,20.9
frame,lgw,Year 1, spring 3, Wednesday,11714,20.7
frame,lgw,Year 1, spring 3, Wednesday,11715,20.9
frame,lgw,Year 1, spring 3, Wednesday,11716,0.1
frame,lgw,Year 1, spring 3, Wednesday,11717,20.8
frame,lgw,Year 1, spring 3, Wednesday,11718,22.6
frame,lgw,Year 1, spring 3, Wednesday,11719,21.8
frame,lgw,Year 1, spring 3, Wednesday,11720,21.0
frame,lgw,Year 1, spring 3, Wednesday,11721,0.3
frame,lgw,Year 1, spring 3, Wednesday,11722,21.5
frame,lgw,Year 1, spring 3, Wednesday,11723,20.9
frame,lgw,Year 1, spring 3, Wednesday,11724,22.1
frame,lgw,Year 1, spring 3, Wednesday,11725,0.1
frame,lgw,Year 1, spring 3, Wednesday,11726,21.2
frame,lgw,Year 1, spring 3, Wednesday,11727,21.2
frame,lgw,Year 1, spring 3, Wednesday,11728,21.1
frame,lgw,Year 1, spring 3, Wednesday,11729,21.0
frame,lgw,Year 1, spring 3, Wednesday,11730,0.1
frame,lgw,Year 1, spring 3, Wednesday,11731,21.7
frame,lgw,Year 1, spring 3, Wednesday,11732,22.4
frame,lgw,Year 1, spring 3, Wednesday,11733,21.4
frame,lgw,Year 1, spring 3, Wednesday,11734,0.1
frame,lgw,Year 1, spring 3, Wednesday,11735,20.8
frame,lgw,Year 1, spring 3, Wednesday,11736,21.3
frame,lgw,Year 1, spring 3, Wednesday,11737,21.4
frame,lgw,Year 1, spring 3, Wednesday,11738,23.4
frame,lgw,Year 1, spring 3, Wednesday,11739,0.1
frame,lgw,Year 1, spring 3, Wednesday,11740,20.9
frame,lgw,Year 1, spring 3, Wednesday,11741,21.2
frame,lgw,Year 1, spring 3, Wednesday,11742,21.4
frame,lgw,Year 1, spring 3, Wednesday,11743,0.1
frame,lgw,Year 1, spring 3, Wednesday,11744,21.1
frame,lgw,Year 1, spring 3, Wednesday,11745,22.0
frame,lgw,Year 1, spring 3, Wednesday,11746,21.1
frame,lgw,Year 1, spring 3, Wednesday,11747,0.2
frame,lgw,Year 1, spring 3, Wednesday,11748,21.2
frame,lgw,Year 1, spring 3, Wednesday,11749,21.2
frame,lgw,Year 1, spring 3, Wednesday,11750,20.7
frame,lgw,Year 1, spring 3, Wednesday,11751,21.4
frame,lgw,Year 1, spring 3, Wednesday,11752,0.1
frame,lgw,Year 1, spring 3, Wednesday,11753,20.9
frame,lgw,Year 1, spring 3, Wednesday,11754,21.0
frame,lgw,Year 1, spring 3, Wednesday,11755,21.4
frame,lgw,Year 1, spring 3, Wednesday,11756,21.8
frame,lgw,Year 1, spring 3, Wednesday,11757,0.2
frame,lgw,Year 1, spring 3, Wednesday,11758,21.2
frame,lgw,Year 1, spring 3, Wednesday,11759,21.6
frame,lgw,Year 1, spring 3, Wednesday,11760,21.4
frame,lgw,Year 1, spring 3, Wednesday,11761,0.2
frame,lgw,Year 1, spring 3, Wednesday,11762,21.3
frame,lgw,Year 1, spring 3, Wednesday,11763,22.1
frame,lgw,Year 1, spring 3, Wednesday,11764,21.9
frame,lgw,Year 1, spring 3, Wednesday,11765,22.0
frame,lgw,Year 1, spring 3, Wednesday,11766,0.1
frame,lgw,Year 1, spring 3, Wednesday,11767,21.0
frame,lgw,Year 1, spring 3, Wednesday,11768,23.0
frame,lgw,Year 1, spring 3, Wednesday,11769,21.1
frame,lgw,Year 1, spring 3, Wednesday,11770,0.3
frame,lgw,Year 1, spring 3, Wednesday,11771,21.7
frame,lgw,Year 1, spring 3, Wednesday,11772,20.8
frame,lgw,Year 1, spring 3, Wednesday,11773,21.4
frame,lgw,Year 1, spring 3, Wednesday,11774,0.1
frame,lgw,Year 1, spring 3, Wednesday,11775,21.8
frame,lgw,Year 1, spring 3, Wednesday,11776,21.7
frame,lgw,Year 1, spring 3, Wednesday,11777,21.4
frame,lgw,Year 1, spring 3, Wednesday,11778,21.2
frame,lgw,Year 1, spring 3, Wednesday,11779,0.2
frame,lgw,Year 1, spring 3, Wednesday,11780,21.7
frame,lgw,Year 1, spring 3, Wednesday,11781,21.1
frame,lgw,Year 1, spring 3, Wednesday,11782,20.9
frame,lgw,Year 1, spring 3, Wednesday,11783,0.2
frame,lgw,Year 1, spring 3, Wednesday,11784,21.2
frame,lgw,Year 1, spring 3, Wednesday,11785,21.4
frame,lgw,Year 1, spring 3, Wednesday,11786,21.2
frame,lgw,Year 1, spring 3, Wednesday,11787,21.7
frame,lgw,Year 1, spring 3, Wednesday,11788,0.2
frame,lgw,Year 1, spring 3, Wednesday,11789,21.2
frame,lgw,Year 1, spring 3, Wednesday,11790,21.8
frame,lgw,Year 1, spring 3, Wednesday,11791,21.1
frame,lgw,Year 1, spring 3, Wednesday,11792,0.1
frame,lgw,Year 1, spring 3, Wednesday,11793,21.2
frame,lgw,Year 1, spring 3, Wednesday,11794,20.8
frame,lgw,Year 1, spring 3, Wednesday,11795,21.2
frame,lgw,Year 1, spring 3, Wednesday,11796,21.0
frame,lgw,Year 1, spring 3, Wednesday,11797,0.2
frame,lgw,Year 1, spring 3, Wednesday,11798,21.1
frame,lgw,Year 1, spring 3, Wednesday,11799,20.8
frame,lgw,Year 1, spring 3, Wednesday,11800,21.8
frame,lgw,Year 1, spring 3, Wednesday,11801,20.9
frame,lgw,Year 1, spring 3, Wednesday,11802,0.1
frame,lgw,Year 1, spring 3, Wednesday,11803,22.3
frame,lgw,Year 1, spring 3, Wednesday,11804,21.7
frame,lgw,Year 1, spring 3, Wednesday,11805,21.3
frame,lgw,Year 1, spring 3, Wednesday,11806,0.1
frame,lgw,Year 1, spring 3, Wednesday,11807,21.2
frame,lgw,Year 1, spring 3, Wednesday,11808,21.8
frame,lgw,Year 1, spring 3, Wednesday,11809,21.5
frame,lgw,Year 1, spring 3, Wednesday,11810,0.2
frame,lgw,Year 1, spring 3, Wednesday,11811,21.8
frame,lgw,Year 1, spring 3, Wednesday,11812,38.3
frame,lgw,Year 1, spring 3, Wednesday,11813,0.1
frame,lgw,Year 1, spring 3, Wednesday,11814,21.5
frame,lgw,Year 1, spring 3, Wednesday,11815,22.1
frame,lgw,Year 1, spring 3, Wednesday,11816,0.2
frame,lgw,Year 1, spring 3, Wednesday,11817,21.6
frame,lgw,Year 1, spring 3, Wednesday,11818,21.7
frame,lgw,Year 1, spring 3, Wednesday,11819,21.1
frame,lgw,Year 1, spring 3, Wednesday,11820,0.1
frame,lgw,Year 1, spring 3, Wednesday,11821,21.1
