kind,player,date,name,calls,total_ms,avg_ms,max_ms
lag,lgw,Year 1, spring 4, Thursday,2,180.7
frame,lgw,Year 1, spring 4, Thursday,1494,16.5
frame,lgw,Year 1, spring 4, Thursday,1495,16.6
frame,lgw,Year 1, spring 4, Thursday,1496,16.8
frame,lgw,Year 1, spring 4, Thursday,1497,16.6
frame,lgw,Year 1, spring 4, Thursday,1498,16.6
frame,lgw,Year 1, spring 4, Thursday,1499,16.7
frame,lgw,Year 1, spring 4, Thursday,1500,16.7
frame,lgw,Year 1, spring 4, Thursday,1501,16.7
frame,lgw,Year 1, spring 4, Thursday,1502,17.0
frame,lgw,Year 1, spring 4, Thursday,1503,16.5
frame,lgw,Year 1, spring 4, Thursday,1504,16.7
frame,lgw,Year 1, spring 4, Thursday,1505,16.6
frame,lgw,Year 1, spring 4, Thursday,1506,16.6
frame,lgw,Year 1, spring 4, Thursday,1507,16.8
frame,lgw,Year 1, spring 4, Thursday,1508,16.6
frame,lgw,Year 1, spring 4, Thursday,1509,16.6
frame,lgw,Year 1, spring 4, Thursday,1510,16.6
frame,lgw,Year 1, spring 4, Thursday,1511,16.8
frame,lgw,Year 1, spring 4, Thursday,1512,16.5
frame,lgw,Year 1, spring 4, Thursday,1513,16.8
frame,lgw,Year 1, spring 4, Thursday,1514,16.5
frame,lgw,Year 1, spring 4, Thursday,1515,16.6
frame,lgw,Year 1, spring 4, Thursday,1516,16.7
frame,lgw,Year 1, spring 4, Thursday,1517,16.6
frame,lgw,Year 1, spring 4, Thursday,1518,16.7
frame,lgw,Year 1, spring 4, Thursday,1519,16.8
frame,lgw,Year 1, spring 4, Thursday,1520,16.6
frame,lgw,Year 1, spring 4, Thursday,1521,16.7
frame,lgw,Year 1, spring 4, Thursday,1522,16.6
frame,lgw,Year 1, spring 4, Thursday,1523,16.7
frame,lgw,Year 1, spring 4, Thursday,1524,16.5
frame,lgw,Year 1, spring 4, Thursday,1525,16.7
frame,lgw,Year 1, spring 4, Thursday,1526,16.7
frame,lgw,Year 1, spring 4, Thursday,1527,16.6
frame,lgw,Year 1, spring 4, Thursday,1528,16.6
frame,lgw,Year 1, spring 4, Thursday,1529,16.7
frame,lgw,Year 1, spring 4, Thursday,1530,16.7
frame,lgw,Year 1, spring 4, Thursday,1531,16.7
frame,lgw,Year 1, spring 4, Thursday,1532,16.7
frame,lgw,Year 1, spring 4, Thursday,1533,16.8
frame,lgw,Year 1, spring 4, Thursday,1534,16.6
frame,lgw,Year 1, spring 4, Thursday,1535,16.7
frame,lgw,Year 1, spring 4, Thursday,1536,16.6
frame,lgw,Year 1, spring 4, Thursday,1537,16.7
frame,lgw,Year 1, spring 4, Thursday,1538,16.7
frame,lgw,Year 1, spring 4, Thursday,1539,17.0
frame,lgw,Year 1, spring 4, Thursday,1540,16.4
frame,lgw,Year 1, spring 4, Thursday,1541,16.6
frame,lgw,Year 1, spring 4, Thursday,1542,16.7
frame,lgw,Year 1, spring 4, Thursday,1543,16.9
frame,lgw,Year 1, spring 4, Thursday,1544,16.4
frame,lgw,Year 1, spring 4, Thursday,1545,16.7
frame,lgw,Year 1, spring 4, Thursday,1546,16.8
frame,lgw,Year 1, spring 4, Thursday,1547,16.7
frame,lgw,Year 1, spring 4, Thursday,1548,16.5
frame,lgw,Year 1, spring 4, Thursday,1549,16.7
frame,lgw,Year 1, spring 4, Thursday,1550,16.7
frame,lgw,Year 1, spring 4, Thursday,1551,16.7
frame,lgw,Year 1, spring 4, Thursday,1552,16.6
frame,lgw,Year 1, spring 4, Thursday,1553,16.7
frame,lgw,Year 1, spring 4, Thursday,1554,16.7
frame,lgw,Year 1, spring 4, Thursday,1555,16.8
frame,lgw,Year 1, spring 4, Thursday,1556,16.6
frame,lgw,Year 1, spring 4, Thursday,1557,35.9
frame,lgw,Year 1, spring 4, Thursday,1558,9.0
frame,lgw,Year 1, spring 4, Thursday,1559,4.9
frame,lgw,Year 1, spring 4, Thursday,1560,16.9
frame,lgw,Year 1, spring 4, Thursday,1561,16.5
frame,lgw,Year 1, spring 4, Thursday,1562,16.8
frame,lgw,Year 1, spring 4, Thursday,1563,16.7
frame,lgw,Year 1, spring 4, Thursday,1564,16.6
frame,lgw,Year 1, spring 4, Thursday,1565,16.7
frame,lgw,Year 1, spring 4, Thursday,1566,16.6
frame,lgw,Year 1, spring 4, Thursday,1567,16.6
frame,lgw,Year 1, spring 4, Thursday,1568,16.7
frame,lgw,Year 1, spring 4, Thursday,1569,16.7
frame,lgw,Year 1, spring 4, Thursday,1570,16.7
frame,lgw,Year 1, spring 4, Thursday,1571,16.7
frame,lgw,Year 1, spring 4, Thursday,1572,16.8
frame,lgw,Year 1, spring 4, Thursday,1573,16.6
frame,lgw,Year 1, spring 4, Thursday,1574,16.6
frame,lgw,Year 1, spring 4, Thursday,1575,16.7
frame,lgw,Year 1, spring 4, Thursday,1576,16.6
frame,lgw,Year 1, spring 4, Thursday,1577,16.6
frame,lgw,Year 1, spring 4, Thursday,1578,16.7
frame,lgw,Year 1, spring 4, Thursday,1579,16.7
frame,lgw,Year 1, spring 4, Thursday,1580,16.7
frame,lgw,Year 1, spring 4, Thursday,1581,16.7
frame,lgw,Year 1, spring 4, Thursday,1582,16.6
frame,lgw,Year 1, spring 4, Thursday,1583,16.7
frame,lgw,Year 1, spring 4, Thursday,1584,16.9
frame,lgw,Year 1, spring 4, Thursday,1585,16.5
frame,lgw,Year 1, spring 4, Thursday,1586,16.6
frame,lgw,Year 1, spring 4, Thursday,1587,16.7
frame,lgw,Year 1, spring 4, Thursday,1588,16.7
frame,lgw,Year 1, spring 4, Thursday,1589,16.6
frame,lgw,Year 1, spring 4, Thursday,1590,16.7
frame,lgw,Year 1, spring 4, Thursday,1591,16.7
frame,lgw,Year 1, spring 4, Thursday,1592,16.6
frame,lgw,Year 1, spring 4, Thursday,1593,16.7
frame,lgw,Year 1, spring 4, Thursday,1594,16.6
frame,lgw,Year 1, spring 4, Thursday,1595,16.7
frame,lgw,Year 1, spring 4, Thursday,1596,16.7
frame,lgw,Year 1, spring 4, Thursday,1597,16.7
frame,lgw,Year 1, spring 4, Thursday,1598,16.7
frame,lgw,Year 1, spring 4, Thursday,1599,16.8
frame,lgw,Year 1, spring 4, Thursday,1600,16.5
frame,lgw,Year 1, spring 4, Thursday,1601,16.8
frame,lgw,Year 1, spring 4, Thursday,1602,16.5
frame,lgw,Year 1, spring 4, Thursday,1603,16.7
frame,lgw,Year 1, spring 4, Thursday,1604,24.9
frame,lgw,Year 1, spring 4, Thursday,1605,8.5
frame,lgw,Year 1, spring 4, Thursday,1606,16.6
frame,lgw,Year 1, spring 4, Thursday,1607,16.6
frame,lgw,Year 1, spring 4, Thursday,1608,16.7
frame,lgw,Year 1, spring 4, Thursday,1609,16.7
frame,lgw,Year 1, spring 4, Thursday,1610,16.6
frame,lgw,Year 1, spring 4, Thursday,1611,16.8
frame,lgw,Year 1, spring 4, Thursday,1612,18.0
frame,lgw,Year 1, spring 4, Thursday,1613,15.2
frame,lgw,Year 1, spring 4, Thursday,1614,16.7
frame,lgw,Year 1, spring 4, Thursday,1615,16.6
frame,lgw,Year 1, spring 4, Thursday,1616,16.7
frame,lgw,Year 1, spring 4, Thursday,1617,16.6
frame,lgw,Year 1, spring 4, Thursday,1618,16.7
frame,lgw,Year 1, spring 4, Thursday,1619,16.6
frame,lgw,Year 1, spring 4, Thursday,1620,16.7
frame,lgw,Year 1, spring 4, Thursday,1621,16.7
frame,lgw,Year 1, spring 4, Thursday,1622,16.6
frame,lgw,Year 1, spring 4, Thursday,1623,16.7
frame,lgw,Year 1, spring 4, Thursday,1624,16.7
frame,lgw,Year 1, spring 4, Thursday,1625,16.6
frame,lgw,Year 1, spring 4, Thursday,1626,16.7
frame,lgw,Year 1, spring 4, Thursday,1627,16.7
frame,lgw,Year 1, spring 4, Thursday,1628,29.7
frame,lgw,Year 1, spring 4, Thursday,1629,6.4
frame,lgw,Year 1, spring 4, Thursday,1630,13.7
frame,lgw,Year 1, spring 4, Thursday,1631,16.6
frame,lgw,Year 1, spring 4, Thursday,1632,16.6
frame,lgw,Year 1, spring 4, Thursday,1633,16.7
frame,lgw,Year 1, spring 4, Thursday,1634,16.7
frame,lgw,Year 1, spring 4, Thursday,1635,16.7
frame,lgw,Year 1, spring 4, Thursday,1636,16.7
frame,lgw,Year 1, spring 4, Thursday,1637,16.9
frame,lgw,Year 1, spring 4, Thursday,1638,16.6
frame,lgw,Year 1, spring 4, Thursday,1639,16.5
frame,lgw,Year 1, spring 4, Thursday,1640,16.7
frame,lgw,Year 1, spring 4, Thursday,1641,16.6
frame,lgw,Year 1, spring 4, Thursday,1642,16.7
frame,lgw,Year 1, spring 4, Thursday,1643,16.7
frame,lgw,Year 1, spring 4, Thursday,1644,16.7
frame,lgw,Year 1, spring 4, Thursday,1645,16.7
frame,lgw,Year 1, spring 4, Thursday,1646,16.7
frame,lgw,Year 1, spring 4, Thursday,1647,16.7
frame,lgw,Year 1, spring 4, Thursday,1648,16.7
frame,lgw,Year 1, spring 4, Thursday,1649,16.7
frame,lgw,Year 1, spring 4, Thursday,1650,16.7
frame,lgw,Year 1, spring 4, Thursday,1651,16.8
frame,lgw,Year 1, spring 4, Thursday,1652,16.6
frame,lgw,Year 1, spring 4, Thursday,1653,16.6
frame,lgw,Year 1, spring 4, Thursday,1654,16.7
frame,lgw,Year 1, spring 4, Thursday,1655,16.7
frame,lgw,Year 1, spring 4, Thursday,1656,16.7
frame,lgw,Year 1, spring 4, Thursday,1657,16.7
frame,lgw,Year 1, spring 4, Thursday,1658,16.7
frame,lgw,Year 1, spring 4, Thursday,1659,16.6
frame,lgw,Year 1, spring 4, Thursday,1660,16.7
frame,lgw,Year 1, spring 4, Thursday,1661,16.8
frame,lgw,Year 1, spring 4, Thursday,1662,16.5
frame,lgw,Year 1, spring 4, Thursday,1663,16.7
frame,lgw,Year 1, spring 4, Thursday,1664,16.8
frame,lgw,Year 1, spring 4, Thursday,1665,16.5
frame,lgw,Year 1, spring 4, Thursday,1666,16.7
frame,lgw,Year 1, spring 4, Thursday,1667,18.4
frame,lgw,Year 1, spring 4, Thursday,1668,15.2
frame,lgw,Year 1, spring 4, Thursday,1669,17.9
frame,lgw,Year 1, spring 4, Thursday,1670,16.1
frame,lgw,Year 1, spring 4, Thursday,1671,15.6
frame,lgw,Year 1, spring 4, Thursday,1672,16.7
frame,lgw,Year 1, spring 4, Thursday,1673,16.7
frame,lgw,Year 1, spring 4, Thursday,1674,16.6
frame,lgw,Year 1, spring 4, Thursday,1675,16.6
frame,lgw,Year 1, spring 4, Thursday,1676,16.7
frame,lgw,Year 1, spring 4, Thursday,1677,16.9
frame,lgw,Year 1, spring 4, Thursday,1678,16.7
frame,lgw,Year 1, spring 4, Thursday,1679,16.5
frame,lgw,Year 1, spring 4, Thursday,1680,17.0
frame,lgw,Year 1, spring 4, Thursday,1681,16.3
frame,lgw,Year 1, spring 4, Thursday,1682,16.7
frame,lgw,Year 1, spring 4, Thursday,1683,16.6
frame,lgw,Year 1, spring 4, Thursday,1684,17.5
frame,lgw,Year 1, spring 4, Thursday,1685,15.7
frame,lgw,Year 1, spring 4, Thursday,1686,16.7
frame,lgw,Year 1, spring 4, Thursday,1687,16.7
frame,lgw,Year 1, spring 4, Thursday,1688,16.8
frame,lgw,Year 1, spring 4, Thursday,1689,16.6
frame,lgw,Year 1, spring 4, Thursday,1690,17.2
frame,lgw,Year 1, spring 4, Thursday,1691,16.1
frame,lgw,Year 1, spring 4, Thursday,1692,16.7
frame,lgw,Year 1, spring 4, Thursday,1693,16.6
frame,lgw,Year 1, spring 4, Thursday,1694,17.1
frame,lgw,Year 1, spring 4, Thursday,1695,16.3
frame,lgw,Year 1, spring 4, Thursday,1696,16.7
frame,lgw,Year 1, spring 4, Thursday,1697,16.6
frame,lgw,Year 1, spring 4, Thursday,1698,16.7
frame,lgw,Year 1, spring 4, Thursday,1699,16.7
frame,lgw,Year 1, spring 4, Thursday,1700,16.7
frame,lgw,Year 1, spring 4, Thursday,1701,16.7
frame,lgw,Year 1, spring 4, Thursday,1702,16.7
frame,lgw,Year 1, spring 4, Thursday,1703,16.7
frame,lgw,Year 1, spring 4, Thursday,1704,16.6
frame,lgw,Year 1, spring 4, Thursday,1705,16.9
frame,lgw,Year 1, spring 4, Thursday,1706,16.4
frame,lgw,Year 1, spring 4, Thursday,1707,16.7
frame,lgw,Year 1, spring 4, Thursday,1708,16.8
frame,lgw,Year 1, spring 4, Thursday,1709,16.6
frame,lgw,Year 1, spring 4, Thursday,1710,16.7
frame,lgw,Year 1, spring 4, Thursday,1711,16.7
frame,lgw,Year 1, spring 4, Thursday,1712,17.7
frame,lgw,Year 1, spring 4, Thursday,1713,15.5
frame,lgw,Year 1, spring 4, Thursday,1714,16.8
frame,lgw,Year 1, spring 4, Thursday,1715,16.6
frame,lgw,Year 1, spring 4, Thursday,1716,16.8
frame,lgw,Year 1, spring 4, Thursday,1717,16.5
frame,lgw,Year 1, spring 4, Thursday,1718,16.7
frame,lgw,Year 1, spring 4, Thursday,1719,16.6
frame,lgw,Year 1, spring 4, Thursday,1720,16.7
frame,lgw,Year 1, spring 4, Thursday,1721,16.7
frame,lgw,Year 1, spring 4, Thursday,1722,16.6
frame,lgw,Year 1, spring 4, Thursday,1723,16.7
frame,lgw,Year 1, spring 4, Thursday,1724,16.7
frame,lgw,Year 1, spring 4, Thursday,1725,16.6
frame,lgw,Year 1, spring 4, Thursday,1726,16.7
frame,lgw,Year 1, spring 4, Thursday,1727,16.7
frame,lgw,Year 1, spring 4, Thursday,1728,16.8
frame,lgw,Year 1, spring 4, Thursday,1729,17.3
frame,lgw,Year 1, spring 4, Thursday,1730,15.8
frame,lgw,Year 1, spring 4, Thursday,1731,16.7
frame,lgw,Year 1, spring 4, Thursday,1732,16.8
frame,lgw,Year 1, spring 4, Thursday,1733,16.6
frame,lgw,Year 1, spring 4, Thursday,1734,16.8
frame,lgw,Year 1, spring 4, Thursday,1735,16.6
frame,lgw,Year 1, spring 4, Thursday,1736,16.6
frame,lgw,Year 1, spring 4, Thursday,1737,16.6
frame,lgw,Year 1, spring 4, Thursday,1738,17.3
frame,lgw,Year 1, spring 4, Thursday,1739,16.0
frame,lgw,Year 1, spring 4, Thursday,1740,16.8
frame,lgw,Year 1, spring 4, Thursday,1741,16.7
frame,lgw,Year 1, spring 4, Thursday,1742,18.6
frame,lgw,Year 1, spring 4, Thursday,1743,14.8
frame,lgw,Year 1, spring 4, Thursday,1744,16.5
frame,lgw,Year 1, spring 4, Thursday,1745,16.7
frame,lgw,Year 1, spring 4, Thursday,1746,16.6
frame,lgw,Year 1, spring 4, Thursday,1747,16.7
frame,lgw,Year 1, spring 4, Thursday,1748,16.7
frame,lgw,Year 1, spring 4, Thursday,1749,16.6
frame,lgw,Year 1, spring 4, Thursday,1750,16.6
frame,lgw,Year 1, spring 4, Thursday,1751,16.7
frame,lgw,Year 1, spring 4, Thursday,1752,16.7
frame,lgw,Year 1, spring 4, Thursday,1753,16.6
frame,lgw,Year 1, spring 4, Thursday,1754,16.6
frame,lgw,Year 1, spring 4, Thursday,1755,16.7
frame,lgw,Year 1, spring 4, Thursday,1756,16.7
frame,lgw,Year 1, spring 4, Thursday,1757,16.7
frame,lgw,Year 1, spring 4, Thursday,1758,16.7
frame,lgw,Year 1, spring 4, Thursday,1759,16.6
frame,lgw,Year 1, spring 4, Thursday,1760,16.7
frame,lgw,Year 1, spring 4, Thursday,1761,16.6
frame,lgw,Year 1, spring 4, Thursday,1762,17.6
frame,lgw,Year 1, spring 4, Thursday,1763,15.7
frame,lgw,Year 1, spring 4, Thursday,1764,31.2
frame,lgw,Year 1, spring 4, Thursday,1765,12.5
frame,lgw,Year 1, spring 4, Thursday,1766,6.1
frame,lgw,Year 1, spring 4, Thursday,1767,16.8
frame,lgw,Year 1, spring 4, Thursday,1768,16.7
frame,lgw,Year 1, spring 4, Thursday,1769,16.7
frame,lgw,Year 1, spring 4, Thursday,1770,16.6
frame,lgw,Year 1, spring 4, Thursday,1771,16.7
frame,lgw,Year 1, spring 4, Thursday,1772,16.7
frame,lgw,Year 1, spring 4, Thursday,1773,16.7
frame,lgw,Year 1, spring 4, Thursday,1774,16.7
frame,lgw,Year 1, spring 4, Thursday,1775,16.7
frame,lgw,Year 1, spring 4, Thursday,1776,16.7
frame,lgw,Year 1, spring 4, Thursday,1777,16.7
frame,lgw,Year 1, spring 4, Thursday,1778,16.6
frame,lgw,Year 1, spring 4, Thursday,1779,16.8
frame,lgw,Year 1, spring 4, Thursday,1780,16.5
frame,lgw,Year 1, spring 4, Thursday,1781,16.7
frame,lgw,Year 1, spring 4, Thursday,1782,16.8
frame,lgw,Year 1, spring 4, Thursday,1783,17.1
frame,lgw,Year 1, spring 4, Thursday,1784,16.2
frame,lgw,Year 1, spring 4, Thursday,1785,16.6
frame,lgw,Year 1, spring 4, Thursday,1786,16.8
frame,lgw,Year 1, spring 4, Thursday,1787,16.8
frame,lgw,Year 1, spring 4, Thursday,1788,16.5
frame,lgw,Year 1, spring 4, Thursday,1789,17.0
frame,lgw,Year 1, spring 4, Thursday,1790,16.3
frame,lgw,Year 1, spring 4, Thursday,1791,16.7
frame,lgw,Year 1, spring 4, Thursday,1792,16.7
frame,lgw,Year 1, spring 4, Thursday,1793,16.7
frame,lgw,Year 1, spring 4, Thursday,1794,16.7
frame,lgw,Year 1, spring 4, Thursday,1795,16.6
frame,lgw,Year 1, spring 4, Thursday,1796,16.8
frame,lgw,Year 1, spring 4, Thursday,1797,16.5
frame,lgw,Year 1, spring 4, Thursday,1798,16.7
frame,lgw,Year 1, spring 4, Thursday,1799,16.6
frame,lgw,Year 1, spring 4, Thursday,1800,16.7
frame,lgw,Year 1, spring 4, Thursday,1801,16.7
frame,lgw,Year 1, spring 4, Thursday,1802,16.7
frame,lgw,Year 1, spring 4, Thursday,1803,16.9
frame,lgw,Year 1, spring 4, Thursday,1804,16.5
frame,lgw,Year 1, spring 4, Thursday,1805,16.6
frame,lgw,Year 1, spring 4, Thursday,1806,16.7
frame,lgw,Year 1, spring 4, Thursday,1807,18.3
frame,lgw,Year 1, spring 4, Thursday,1808,15.0
frame,lgw,Year 1, spring 4, Thursday,1809,16.8
frame,lgw,Year 1, spring 4, Thursday,1810,16.7
frame,lgw,Year 1, spring 4, Thursday,1811,46.5
frame,lgw,Year 1, spring 4, Thursday,1812,9.7
frame,lgw,Year 1, spring 4, Thursday,1813,0.2
frame,lgw,Year 1, spring 4, Thursday,1814,10.1
frame,lgw,Year 1, spring 4, Thursday,1815,16.7
frame,lgw,Year 1, spring 4, Thursday,1816,17.0
frame,lgw,Year 1, spring 4, Thursday,1817,16.4
frame,lgw,Year 1, spring 4, Thursday,1818,16.7
frame,lgw,Year 1, spring 4, Thursday,1819,16.8
frame,lgw,Year 1, spring 4, Thursday,1820,16.6
frame,lgw,Year 1, spring 4, Thursday,1821,16.9
frame,lgw,Year 1, spring 4, Thursday,1822,16.6
frame,lgw,Year 1, spring 4, Thursday,1823,16.5
frame,lgw,Year 1, spring 4, Thursday,1824,16.8
frame,lgw,Year 1, spring 4, Thursday,1825,16.6
frame,lgw,Year 1, spring 4, Thursday,1826,16.7
frame,lgw,Year 1, spring 4, Thursday,1827,16.6
frame,lgw,Year 1, spring 4, Thursday,1828,16.7
frame,lgw,Year 1, spring 4, Thursday,1829,16.7
frame,lgw,Year 1, spring 4, Thursday,1830,16.7
frame,lgw,Year 1, spring 4, Thursday,1831,16.6
frame,lgw,Year 1, spring 4, Thursday,1832,16.7
frame,lgw,Year 1, spring 4, Thursday,1833,16.7
frame,lgw,Year 1, spring 4, Thursday,1834,16.6
frame,lgw,Year 1, spring 4, Thursday,1835,16.8
frame,lgw,Year 1, spring 4, Thursday,1836,16.6
frame,lgw,Year 1, spring 4, Thursday,1837,16.7
frame,lgw,Year 1, spring 4, Thursday,1838,16.7
frame,lgw,Year 1, spring 4, Thursday,1839,16.6
frame,lgw,Year 1, spring 4, Thursday,1840,16.7
frame,lgw,Year 1, spring 4, Thursday,1841,16.6
frame,lgw,Year 1, spring 4, Thursday,1842,16.7
frame,lgw,Year 1, spring 4, Thursday,1843,18.2
frame,lgw,Year 1, spring 4, Thursday,1844,15.1
frame,lgw,Year 1, spring 4, Thursday,1845,16.9
frame,lgw,Year 1, spring 4, Thursday,1846,16.4
frame,lgw,Year 1, spring 4, Thursday,1847,16.6
frame,lgw,Year 1, spring 4, Thursday,1848,16.7
frame,lgw,Year 1, spring 4, Thursday,1849,16.7
frame,lgw,Year 1, spring 4, Thursday,1850,16.8
frame,lgw,Year 1, spring 4, Thursday,1851,16.5
frame,lgw,Year 1, spring 4, Thursday,1852,16.7
frame,lgw,Year 1, spring 4, Thursday,1853,16.7
frame,lgw,Year 1, spring 4, Thursday,1854,16.6
frame,lgw,Year 1, spring 4, Thursday,1855,16.7
frame,lgw,Year 1, spring 4, Thursday,1856,16.7
frame,lgw,Year 1, spring 4, Thursday,1857,16.6
frame,lgw,Year 1, spring 4, Thursday,1858,16.6
frame,lgw,Year 1, spring 4, Thursday,1859,16.7
frame,lgw,Year 1, spring 4, Thursday,1860,16.8
frame,lgw,Year 1, spring 4, Thursday,1861,16.8
frame,lgw,Year 1, spring 4, Thursday,1862,16.5
frame,lgw,Year 1, spring 4, Thursday,1863,16.6
frame,lgw,Year 1, spring 4, Thursday,1864,16.7
frame,lgw,Year 1, spring 4, Thursday,1865,16.7
frame,lgw,Year 1, spring 4, Thursday,1866,16.7
frame,lgw,Year 1, spring 4, Thursday,1867,16.8
frame,lgw,Year 1, spring 4, Thursday,1868,16.5
frame,lgw,Year 1, spring 4, Thursday,1869,16.7
frame,lgw,Year 1, spring 4, Thursday,1870,16.7
frame,lgw,Year 1, spring 4, Thursday,1871,16.8
frame,lgw,Year 1, spring 4, Thursday,1872,16.6
frame,lgw,Year 1, spring 4, Thursday,1873,16.8
frame,lgw,Year 1, spring 4, Thursday,1874,16.6
frame,lgw,Year 1, spring 4, Thursday,1875,16.7
frame,lgw,Year 1, spring 4, Thursday,1876,16.6
frame,lgw,Year 1, spring 4, Thursday,1877,16.6
frame,lgw,Year 1, spring 4, Thursday,1878,16.7
frame,lgw,Year 1, spring 4, Thursday,1879,16.7
frame,lgw,Year 1, spring 4, Thursday,1880,16.7
frame,lgw,Year 1, spring 4, Thursday,1881,16.7
frame,lgw,Year 1, spring 4, Thursday,1882,16.7
frame,lgw,Year 1, spring 4, Thursday,1883,16.7
frame,lgw,Year 1, spring 4, Thursday,1884,16.7
frame,lgw,Year 1, spring 4, Thursday,1885,16.7
