kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 1, spring 4, Thursday,610,83.4
frame,lgw,Year 1, spring 4, Thursday,4553,15.6
frame,lgw,Year 1, spring 4, Thursday,4554,17.1
frame,lgw,Year 1, spring 4, Thursday,4555,17.3
frame,lgw,Year 1, spring 4, Thursday,4556,15.4
frame,lgw,Year 1, spring 4, Thursday,4557,16.7
frame,lgw,Year 1, spring 4, Thursday,4558,16.7
frame,lgw,Year 1, spring 4, Thursday,4559,16.6
frame,lgw,Year 1, spring 4, Thursday,4560,16.7
frame,lgw,Year 1, spring 4, Thursday,4561,16.7
frame,lgw,Year 1, spring 4, Thursday,4562,16.6
frame,lgw,Year 1, spring 4, Thursday,4563,16.7
frame,lgw,Year 1, spring 4, Thursday,4564,16.6
frame,lgw,Year 1, spring 4, Thursday,4565,16.7
frame,lgw,Year 1, spring 4, Thursday,4566,16.7
frame,lgw,Year 1, spring 4, Thursday,4567,17.0
frame,lgw,Year 1, spring 4, Thursday,4568,16.7
frame,lgw,Year 1, spring 4, Thursday,4569,16.3
frame,lgw,Year 1, spring 4, Thursday,4570,16.6
frame,lgw,Year 1, spring 4, Thursday,4571,16.9
frame,lgw,Year 1, spring 4, Thursday,4572,16.9
frame,lgw,Year 1, spring 4, Thursday,4573,16.2
frame,lgw,Year 1, spring 4, Thursday,4574,16.6
frame,lgw,Year 1, spring 4, Thursday,4575,16.7
frame,lgw,Year 1, spring 4, Thursday,4576,17.0
frame,lgw,Year 1, spring 4, Thursday,4577,16.3
frame,lgw,Year 1, spring 4, Thursday,4578,16.7
frame,lgw,Year 1, spring 4, Thursday,4579,16.6
frame,lgw,Year 1, spring 4, Thursday,4580,16.8
frame,lgw,Year 1, spring 4, Thursday,4581,17.2
frame,lgw,Year 1, spring 4, Thursday,4582,16.0
frame,lgw,Year 1, spring 4, Thursday,4583,16.7
frame,lgw,Year 1, spring 4, Thursday,4584,16.8
frame,lgw,Year 1, spring 4, Thursday,4585,16.5
frame,lgw,Year 1, spring 4, Thursday,4586,16.6
frame,lgw,Year 1, spring 4, Thursday,4587,16.7
frame,lgw,Year 1, spring 4, Thursday,4588,16.7
frame,lgw,Year 1, spring 4, Thursday,4589,16.6
frame,lgw,Year 1, spring 4, Thursday,4590,16.7
frame,lgw,Year 1, spring 4, Thursday,4591,16.7
frame,lgw,Year 1, spring 4, Thursday,4592,16.7
frame,lgw,Year 1, spring 4, Thursday,4593,16.7
frame,lgw,Year 1, spring 4, Thursday,4594,16.7
frame,lgw,Year 1, spring 4, Thursday,4595,16.6
frame,lgw,Year 1, spring 4, Thursday,4596,16.7
frame,lgw,Year 1, spring 4, Thursday,4597,16.7
frame,lgw,Year 1, spring 4, Thursday,4598,16.6
frame,lgw,Year 1, spring 4, Thursday,4599,16.6
frame,lgw,Year 1, spring 4, Thursday,4600,16.7
frame,lgw,Year 1, spring 4, Thursday,4601,16.6
frame,lgw,Year 1, spring 4, Thursday,4602,16.8
frame,lgw,Year 1, spring 4, Thursday,4603,16.6
frame,lgw,Year 1, spring 4, Thursday,4604,17.1
frame,lgw,Year 1, spring 4, Thursday,4605,16.2
frame,lgw,Year 1, spring 4, Thursday,4606,16.7
frame,lgw,Year 1, spring 4, Thursday,4607,16.8
frame,lgw,Year 1, spring 4, Thursday,4608,16.5
frame,lgw,Year 1, spring 4, Thursday,4609,16.7
frame,lgw,Year 1, spring 4, Thursday,4610,16.7
frame,lgw,Year 1, spring 4, Thursday,4611,16.7
frame,lgw,Year 1, spring 4, Thursday,4612,17.0
frame,lgw,Year 1, spring 4, Thursday,4613,16.3
frame,lgw,Year 1, spring 4, Thursday,4614,16.7
frame,lgw,Year 1, spring 4, Thursday,4615,16.7
frame,lgw,Year 1, spring 4, Thursday,4616,16.7
frame,lgw,Year 1, spring 4, Thursday,4617,16.7
frame,lgw,Year 1, spring 4, Thursday,4618,16.6
frame,lgw,Year 1, spring 4, Thursday,4619,16.8
frame,lgw,Year 1, spring 4, Thursday,4620,16.6
frame,lgw,Year 1, spring 4, Thursday,4621,16.7
frame,lgw,Year 1, spring 4, Thursday,4622,16.8
frame,lgw,Year 1, spring 4, Thursday,4623,16.5
frame,lgw,Year 1, spring 4, Thursday,4624,16.6
frame,lgw,Year 1, spring 4, Thursday,4625,16.6
frame,lgw,Year 1, spring 4, Thursday,4626,16.7
frame,lgw,Year 1, spring 4, Thursday,4627,16.7
frame,lgw,Year 1, spring 4, Thursday,4628,16.6
frame,lgw,Year 1, spring 4, Thursday,4629,16.7
frame,lgw,Year 1, spring 4, Thursday,4630,16.7
frame,lgw,Year 1, spring 4, Thursday,4631,16.6
frame,lgw,Year 1, spring 4, Thursday,4632,16.7
frame,lgw,Year 1, spring 4, Thursday,4633,16.7
frame,lgw,Year 1, spring 4, Thursday,4634,16.7
frame,lgw,Year 1, spring 4, Thursday,4635,16.6
frame,lgw,Year 1, spring 4, Thursday,4636,16.7
frame,lgw,Year 1, spring 4, Thursday,4637,16.7
frame,lgw,Year 1, spring 4, Thursday,4638,16.7
frame,lgw,Year 1, spring 4, Thursday,4639,16.7
frame,lgw,Year 1, spring 4, Thursday,4640,16.7
frame,lgw,Year 1, spring 4, Thursday,4641,16.7
frame,lgw,Year 1, spring 4, Thursday,4642,16.6
frame,lgw,Year 1, spring 4, Thursday,4643,16.6
frame,lgw,Year 1, spring 4, Thursday,4644,17.7
frame,lgw,Year 1, spring 4, Thursday,4645,16.2
frame,lgw,Year 1, spring 4, Thursday,4646,16.3
frame,lgw,Year 1, spring 4, Thursday,4647,17.7
frame,lgw,Year 1, spring 4, Thursday,4648,15.6
frame,lgw,Year 1, spring 4, Thursday,4649,16.6
frame,lgw,Year 1, spring 4, Thursday,4650,16.7
frame,lgw,Year 1, spring 4, Thursday,4651,16.6
frame,lgw,Year 1, spring 4, Thursday,4652,16.7
frame,lgw,Year 1, spring 4, Thursday,4653,16.7
frame,lgw,Year 1, spring 4, Thursday,4654,16.7
frame,lgw,Year 1, spring 4, Thursday,4655,16.6
frame,lgw,Year 1, spring 4, Thursday,4656,17.0
frame,lgw,Year 1, spring 4, Thursday,4657,16.5
frame,lgw,Year 1, spring 4, Thursday,4658,17.0
frame,lgw,Year 1, spring 4, Thursday,4659,16.2
frame,lgw,Year 1, spring 4, Thursday,4660,16.7
frame,lgw,Year 1, spring 4, Thursday,4661,16.6
frame,lgw,Year 1, spring 4, Thursday,4662,16.6
frame,lgw,Year 1, spring 4, Thursday,4663,16.7
frame,lgw,Year 1, spring 4, Thursday,4664,16.7
frame,lgw,Year 1, spring 4, Thursday,4665,16.7
frame,lgw,Year 1, spring 4, Thursday,4666,16.7
frame,lgw,Year 1, spring 4, Thursday,4667,16.6
frame,lgw,Year 1, spring 4, Thursday,4668,16.7
frame,lgw,Year 1, spring 4, Thursday,4669,16.8
frame,lgw,Year 1, spring 4, Thursday,4670,16.6
frame,lgw,Year 1, spring 4, Thursday,4671,16.8
frame,lgw,Year 1, spring 4, Thursday,4672,17.0
frame,lgw,Year 1, spring 4, Thursday,4673,16.2
frame,lgw,Year 1, spring 4, Thursday,4674,16.7
frame,lgw,Year 1, spring 4, Thursday,4675,16.6
frame,lgw,Year 1, spring 4, Thursday,4676,16.6
frame,lgw,Year 1, spring 4, Thursday,4677,16.7
frame,lgw,Year 1, spring 4, Thursday,4678,16.7
frame,lgw,Year 1, spring 4, Thursday,4679,16.6
frame,lgw,Year 1, spring 4, Thursday,4680,16.8
frame,lgw,Year 1, spring 4, Thursday,4681,16.6
frame,lgw,Year 1, spring 4, Thursday,4682,16.7
frame,lgw,Year 1, spring 4, Thursday,4683,16.9
frame,lgw,Year 1, spring 4, Thursday,4684,17.0
frame,lgw,Year 1, spring 4, Thursday,4685,16.2
frame,lgw,Year 1, spring 4, Thursday,4686,16.5
frame,lgw,Year 1, spring 4, Thursday,4687,16.7
frame,lgw,Year 1, spring 4, Thursday,4688,16.7
frame,lgw,Year 1, spring 4, Thursday,4689,16.7
frame,lgw,Year 1, spring 4, Thursday,4690,16.7
frame,lgw,Year 1, spring 4, Thursday,4691,16.6
frame,lgw,Year 1, spring 4, Thursday,4692,16.7
frame,lgw,Year 1, spring 4, Thursday,4693,16.7
frame,lgw,Year 1, spring 4, Thursday,4694,16.7
frame,lgw,Year 1, spring 4, Thursday,4695,16.7
frame,lgw,Year 1, spring 4, Thursday,4696,16.7
frame,lgw,Year 1, spring 4, Thursday,4697,16.7
frame,lgw,Year 1, spring 4, Thursday,4698,16.6
frame,lgw,Year 1, spring 4, Thursday,4699,17.1
frame,lgw,Year 1, spring 4, Thursday,4700,16.3
frame,lgw,Year 1, spring 4, Thursday,4701,16.6
frame,lgw,Year 1, spring 4, Thursday,4702,18.9
frame,lgw,Year 1, spring 4, Thursday,4703,14.7
frame,lgw,Year 1, spring 4, Thursday,4704,16.6
frame,lgw,Year 1, spring 4, Thursday,4705,16.5
frame,lgw,Year 1, spring 4, Thursday,4706,16.6
frame,lgw,Year 1, spring 4, Thursday,4707,16.7
frame,lgw,Year 1, spring 4, Thursday,4708,16.6
frame,lgw,Year 1, spring 4, Thursday,4709,16.7
frame,lgw,Year 1, spring 4, Thursday,4710,16.7
frame,lgw,Year 1, spring 4, Thursday,4711,16.6
frame,lgw,Year 1, spring 4, Thursday,4712,16.7
frame,lgw,Year 1, spring 4, Thursday,4713,16.6
frame,lgw,Year 1, spring 4, Thursday,4714,16.7
frame,lgw,Year 1, spring 4, Thursday,4715,16.6
frame,lgw,Year 1, spring 4, Thursday,4716,16.9
frame,lgw,Year 1, spring 4, Thursday,4717,16.5
frame,lgw,Year 1, spring 4, Thursday,4718,16.6
frame,lgw,Year 1, spring 4, Thursday,4719,16.7
frame,lgw,Year 1, spring 4, Thursday,4720,16.6
frame,lgw,Year 1, spring 4, Thursday,4721,17.0
frame,lgw,Year 1, spring 4, Thursday,4722,16.5
frame,lgw,Year 1, spring 4, Thursday,4723,16.6
frame,lgw,Year 1, spring 4, Thursday,4724,16.6
frame,lgw,Year 1, spring 4, Thursday,4725,16.8
frame,lgw,Year 1, spring 4, Thursday,4726,16.6
frame,lgw,Year 1, spring 4, Thursday,4727,16.7
frame,lgw,Year 1, spring 4, Thursday,4728,16.6
frame,lgw,Year 1, spring 4, Thursday,4729,16.6
frame,lgw,Year 1, spring 4, Thursday,4730,16.8
frame,lgw,Year 1, spring 4, Thursday,4731,16.6
frame,lgw,Year 1, spring 4, Thursday,4732,16.6
frame,lgw,Year 1, spring 4, Thursday,4733,16.7
frame,lgw,Year 1, spring 4, Thursday,4734,126.6
frame,lgw,Year 1, spring 4, Thursday,4735,31.6
frame,lgw,Year 1, spring 4, Thursday,4736,0.4
frame,lgw,Year 1, spring 4, Thursday,4737,0.2
frame,lgw,Year 1, spring 4, Thursday,4738,0.2
frame,lgw,Year 1, spring 4, Thursday,4739,0.2
frame,lgw,Year 1, spring 4, Thursday,4740,0.2
frame,lgw,Year 1, spring 4, Thursday,4741,0.3
frame,lgw,Year 1, spring 4, Thursday,4742,0.2
frame,lgw,Year 1, spring 4, Thursday,4743,6.6
frame,lgw,Year 1, spring 4, Thursday,4744,16.7
frame,lgw,Year 1, spring 4, Thursday,4745,16.7
frame,lgw,Year 1, spring 4, Thursday,4746,16.7
frame,lgw,Year 1, spring 4, Thursday,4747,16.8
frame,lgw,Year 1, spring 4, Thursday,4748,16.6
frame,lgw,Year 1, spring 4, Thursday,4749,16.7
frame,lgw,Year 1, spring 4, Thursday,4750,16.7
frame,lgw,Year 1, spring 4, Thursday,4751,16.9
frame,lgw,Year 1, spring 4, Thursday,4752,16.3
frame,lgw,Year 1, spring 4, Thursday,4753,16.7
frame,lgw,Year 1, spring 4, Thursday,4754,17.5
frame,lgw,Year 1, spring 4, Thursday,4755,16.5
frame,lgw,Year 1, spring 4, Thursday,4756,16.0
frame,lgw,Year 1, spring 4, Thursday,4757,16.6
frame,lgw,Year 1, spring 4, Thursday,4758,16.7
frame,lgw,Year 1, spring 4, Thursday,4759,16.6
frame,lgw,Year 1, spring 4, Thursday,4760,16.7
frame,lgw,Year 1, spring 4, Thursday,4761,16.6
frame,lgw,Year 1, spring 4, Thursday,4762,16.6
frame,lgw,Year 1, spring 4, Thursday,4763,16.7
frame,lgw,Year 1, spring 4, Thursday,4764,16.7
frame,lgw,Year 1, spring 4, Thursday,4765,16.7
frame,lgw,Year 1, spring 4, Thursday,4766,16.7
frame,lgw,Year 1, spring 4, Thursday,4767,16.6
frame,lgw,Year 1, spring 4, Thursday,4768,16.7
frame,lgw,Year 1, spring 4, Thursday,4769,16.6
frame,lgw,Year 1, spring 4, Thursday,4770,16.7
frame,lgw,Year 1, spring 4, Thursday,4771,16.8
frame,lgw,Year 1, spring 4, Thursday,4772,16.6
frame,lgw,Year 1, spring 4, Thursday,4773,17.7
frame,lgw,Year 1, spring 4, Thursday,4774,15.6
frame,lgw,Year 1, spring 4, Thursday,4775,18.7
frame,lgw,Year 1, spring 4, Thursday,4776,15.3
frame,lgw,Year 1, spring 4, Thursday,4777,16.0
frame,lgw,Year 1, spring 4, Thursday,4778,16.7
frame,lgw,Year 1, spring 4, Thursday,4779,16.6
frame,lgw,Year 1, spring 4, Thursday,4780,16.7
frame,lgw,Year 1, spring 4, Thursday,4781,16.6
frame,lgw,Year 1, spring 4, Thursday,4782,16.6
frame,lgw,Year 1, spring 4, Thursday,4783,17.0
frame,lgw,Year 1, spring 4, Thursday,4784,16.5
frame,lgw,Year 1, spring 4, Thursday,4785,16.6
frame,lgw,Year 1, spring 4, Thursday,4786,16.7
frame,lgw,Year 1, spring 4, Thursday,4787,16.6
frame,lgw,Year 1, spring 4, Thursday,4788,16.7
frame,lgw,Year 1, spring 4, Thursday,4789,16.7
frame,lgw,Year 1, spring 4, Thursday,4790,16.7
frame,lgw,Year 1, spring 4, Thursday,4791,16.6
frame,lgw,Year 1, spring 4, Thursday,4792,16.7
frame,lgw,Year 1, spring 4, Thursday,4793,16.7
frame,lgw,Year 1, spring 4, Thursday,4794,16.7
frame,lgw,Year 1, spring 4, Thursday,4795,16.7
frame,lgw,Year 1, spring 4, Thursday,4796,17.1
frame,lgw,Year 1, spring 4, Thursday,4797,16.3
frame,lgw,Year 1, spring 4, Thursday,4798,16.6
frame,lgw,Year 1, spring 4, Thursday,4799,17.3
frame,lgw,Year 1, spring 4, Thursday,4800,16.1
frame,lgw,Year 1, spring 4, Thursday,4801,16.7
frame,lgw,Year 1, spring 4, Thursday,4802,16.6
frame,lgw,Year 1, spring 4, Thursday,4803,16.6
frame,lgw,Year 1, spring 4, Thursday,4804,16.6
frame,lgw,Year 1, spring 4, Thursday,4805,16.8
frame,lgw,Year 1, spring 4, Thursday,4806,16.6
frame,lgw,Year 1, spring 4, Thursday,4807,16.7
frame,lgw,Year 1, spring 4, Thursday,4808,16.6
frame,lgw,Year 1, spring 4, Thursday,4809,16.8
frame,lgw,Year 1, spring 4, Thursday,4810,16.5
frame,lgw,Year 1, spring 4, Thursday,4811,16.7
frame,lgw,Year 1, spring 4, Thursday,4812,16.8
frame,lgw,Year 1, spring 4, Thursday,4813,16.5
frame,lgw,Year 1, spring 4, Thursday,4814,16.7
frame,lgw,Year 1, spring 4, Thursday,4815,16.7
frame,lgw,Year 1, spring 4, Thursday,4816,16.8
frame,lgw,Year 1, spring 4, Thursday,4817,16.6
frame,lgw,Year 1, spring 4, Thursday,4818,16.6
frame,lgw,Year 1, spring 4, Thursday,4819,16.7
frame,lgw,Year 1, spring 4, Thursday,4820,16.7
frame,lgw,Year 1, spring 4, Thursday,4821,16.7
frame,lgw,Year 1, spring 4, Thursday,4822,16.5
frame,lgw,Year 1, spring 4, Thursday,4823,16.8
frame,lgw,Year 1, spring 4, Thursday,4824,17.2
frame,lgw,Year 1, spring 4, Thursday,4825,16.2
frame,lgw,Year 1, spring 4, Thursday,4826,16.6
frame,lgw,Year 1, spring 4, Thursday,4827,16.6
frame,lgw,Year 1, spring 4, Thursday,4828,16.6
frame,lgw,Year 1, spring 4, Thursday,4829,16.7
frame,lgw,Year 1, spring 4, Thursday,4830,16.6
frame,lgw,Year 1, spring 4, Thursday,4831,38.4
