kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 2, summer 28, Sunday,610,94.5
frame,lgw,Year 1, spring 1, Monday,11413,0.1
frame,lgw,Year 1, spring 1, Monday,11414,20.9
frame,lgw,Year 1, spring 1, Monday,11415,22.0
frame,lgw,Year 1, spring 1, Monday,11416,21.9
frame,lgw,Year 1, spring 1, Monday,11417,0.2
frame,lgw,Year 1, spring 1, Monday,11418,24.7
frame,lgw,Year 1, spring 1, Monday,11419,21.7
frame,lgw,Year 1, spring 1, Monday,11420,21.4
frame,lgw,Year 1, spring 1, Monday,11421,0.3
frame,lgw,Year 1, spring 1, Monday,11422,21.6
frame,lgw,Year 1, spring 1, Monday,11423,21.0
frame,lgw,Year 1, spring 1, Monday,11424,21.1
frame,lgw,Year 1, spring 1, Monday,11425,21.4
frame,lgw,Year 1, spring 1, Monday,11426,0.1
frame,lgw,Year 1, spring 1, Monday,11427,21.1
frame,lgw,Year 1, spring 1, Monday,11428,21.5
frame,lgw,Year 1, spring 1, Monday,11429,21.5
frame,lgw,Year 1, spring 1, Monday,11430,0.1
frame,lgw,Year 1, spring 1, Monday,11431,21.2
frame,lgw,Year 1, spring 1, Monday,11432,20.9
frame,lgw,Year 1, spring 1, Monday,11433,20.9
frame,lgw,Year 1, spring 1, Monday,11434,21.3
frame,lgw,Year 1, spring 1, Monday,11435,0.1
frame,lgw,Year 1, spring 1, Monday,11436,21.2
frame,lgw,Year 1, spring 1, Monday,11437,20.9
frame,lgw,Year 1, spring 1, Monday,11438,21.0
frame,lgw,Year 1, spring 1, Monday,11439,21.7
frame,lgw,Year 1, spring 1, Monday,11440,0.1
frame,lgw,Year 1, spring 1, Monday,11441,21.1
frame,lgw,Year 1, spring 1, Monday,11442,21.2
frame,lgw,Year 1, spring 1, Monday,11443,21.2
frame,lgw,Year 1, spring 1, Monday,11444,0.2
frame,lgw,Year 1, spring 1, Monday,11445,20.9
frame,lgw,Year 1, spring 1, Monday,11446,21.9
frame,lgw,Year 1, spring 1, Monday,11447,21.5
frame,lgw,Year 1, spring 1, Monday,11448,20.9
frame,lgw,Year 1, spring 1, Monday,11449,0.1
frame,lgw,Year 1, spring 1, Monday,11450,21.4
frame,lgw,Year 1, spring 1, Monday,11451,21.3
frame,lgw,Year 1, spring 1, Monday,11452,21.3
frame,lgw,Year 1, spring 1, Monday,11453,0.1
frame,lgw,Year 1, spring 1, Monday,11454,21.0
frame,lgw,Year 1, spring 1, Monday,11455,21.1
frame,lgw,Year 1, spring 1, Monday,11456,21.4
frame,lgw,Year 1, spring 1, Monday,11457,21.3
frame,lgw,Year 1, spring 1, Monday,11458,0.1
frame,lgw,Year 1, spring 1, Monday,11459,21.5
frame,lgw,Year 1, spring 1, Monday,11460,20.9
frame,lgw,Year 1, spring 1, Monday,11461,21.2
frame,lgw,Year 1, spring 1, Monday,11462,21.2
frame,lgw,Year 1, spring 1, Monday,11463,0.1
frame,lgw,Year 1, spring 1, Monday,11464,21.0
frame,lgw,Year 1, spring 1, Monday,11465,21.1
frame,lgw,Year 1, spring 1, Monday,11466,21.2
frame,lgw,Year 1, spring 1, Monday,11467,0.1
frame,lgw,Year 1, spring 1, Monday,11468,21.7
frame,lgw,Year 1, spring 1, Monday,11469,21.7
frame,lgw,Year 1, spring 1, Monday,11470,21.3
frame,lgw,Year 1, spring 1, Monday,11471,21.2
frame,lgw,Year 1, spring 1, Monday,11472,0.1
frame,lgw,Year 1, spring 1, Monday,11473,20.8
frame,lgw,Year 1, spring 1, Monday,11474,21.6
frame,lgw,Year 1, spring 1, Monday,11475,21.0
frame,lgw,Year 1, spring 1, Monday,11476,0.1
frame,lgw,Year 1, spring 1, Monday,11477,21.3
frame,lgw,Year 1, spring 1, Monday,11478,21.4
frame,lgw,Year 1, spring 1, Monday,11479,21.0
frame,lgw,Year 1, spring 1, Monday,11480,21.8
frame,lgw,Year 1, spring 1, Monday,11481,0.1
frame,lgw,Year 1, spring 1, Monday,11482,21.7
frame,lgw,Year 1, spring 1, Monday,11483,21.8
frame,lgw,Year 1, spring 1, Monday,11484,21.1
frame,lgw,Year 1, spring 1, Monday,11485,0.1
frame,lgw,Year 1, spring 1, Monday,11486,21.1
frame,lgw,Year 1, spring 1, Monday,11487,21.3
frame,lgw,Year 1, spring 1, Monday,11488,21.7
frame,lgw,Year 1, spring 1, Monday,11489,21.4
frame,lgw,Year 1, spring 1, Monday,11490,0.1
frame,lgw,Year 1, spring 1, Monday,11491,21.1
frame,lgw,Year 1, spring 1, Monday,11492,20.9
frame,lgw,Year 1, spring 1, Monday,11493,21.0
frame,lgw,Year 1, spring 1, Monday,11494,21.8
frame,lgw,Year 1, spring 1, Monday,11495,0.1
frame,lgw,Year 1, spring 1, Monday,11496,21.1
frame,lgw,Year 1, spring 1, Monday,11497,21.5
frame,lgw,Year 1, spring 1, Monday,11498,21.0
frame,lgw,Year 1, spring 1, Monday,11499,0.1
frame,lgw,Year 1, spring 1, Monday,11500,21.1
frame,lgw,Year 1, spring 1, Monday,11501,21.0
frame,lgw,Year 1, spring 1, Monday,11502,21.2
frame,lgw,Year 1, spring 1, Monday,11503,21.6
frame,lgw,Year 1, spring 1, Monday,11504,0.1
frame,lgw,Year 1, spring 1, Monday,11505,21.1
frame,lgw,Year 1, spring 1, Monday,11506,21.1
frame,lgw,Year 1, spring 1, Monday,11507,21.2
frame,lgw,Year 1, spring 1, Monday,11508,0.1
frame,lgw,Year 1, spring 1, Monday,11509,21.3
frame,lgw,Year 1, spring 1, Monday,11510,21.8
frame,lgw,Year 1, spring 1, Monday,11511,21.3
frame,lgw,Year 1, spring 1, Monday,11512,21.0
frame,lgw,Year 1, spring 1, Monday,11513,0.1
frame,lgw,Year 1, spring 1, Monday,11514,21.1
frame,lgw,Year 1, spring 1, Monday,11515,21.0
frame,lgw,Year 1, spring 1, Monday,11516,21.5
frame,lgw,Year 1, spring 1, Monday,11517,22.6
frame,lgw,Year 1, spring 1, Monday,11518,0.2
frame,lgw,Year 1, spring 1, Monday,11519,21.0
frame,lgw,Year 1, spring 1, Monday,11520,21.7
frame,lgw,Year 1, spring 1, Monday,11521,21.4
frame,lgw,Year 1, spring 1, Monday,11522,0.1
frame,lgw,Year 1, spring 1, Monday,11523,21.2
frame,lgw,Year 1, spring 1, Monday,11524,21.8
frame,lgw,Year 1, spring 1, Monday,11525,21.9
frame,lgw,Year 1, spring 1, Monday,11526,0.1
frame,lgw,Year 1, spring 1, Monday,11527,21.3
frame,lgw,Year 1, spring 1, Monday,11528,21.8
frame,lgw,Year 1, spring 1, Monday,11529,21.3
frame,lgw,Year 1, spring 1, Monday,11530,21.3
frame,lgw,Year 1, spring 1, Monday,11531,0.1
frame,lgw,Year 1, spring 1, Monday,11532,21.5
frame,lgw,Year 1, spring 1, Monday,11533,21.2
frame,lgw,Year 1, spring 1, Monday,11534,21.3
frame,lgw,Year 1, spring 1, Monday,11535,0.1
frame,lgw,Year 1, spring 1, Monday,11536,21.6
frame,lgw,Year 1, spring 1, Monday,11537,20.9
frame,lgw,Year 1, spring 1, Monday,11538,20.9
frame,lgw,Year 1, spring 1, Monday,11539,21.4
frame,lgw,Year 1, spring 1, Monday,11540,0.2
frame,lgw,Year 1, spring 1, Monday,11541,21.0
frame,lgw,Year 1, spring 1, Monday,11542,21.0
frame,lgw,Year 1, spring 1, Monday,11543,21.1
frame,lgw,Year 1, spring 1, Monday,11544,0.1
frame,lgw,Year 1, spring 1, Monday,11545,21.1
frame,lgw,Year 1, spring 1, Monday,11546,21.1
frame,lgw,Year 1, spring 1, Monday,11547,21.4
frame,lgw,Year 1, spring 1, Monday,11548,22.1
frame,lgw,Year 1, spring 1, Monday,11549,0.1
frame,lgw,Year 1, spring 1, Monday,11550,21.4
frame,lgw,Year 1, spring 1, Monday,11551,21.3
frame,lgw,Year 1, spring 1, Monday,11552,21.1
frame,lgw,Year 1, spring 1, Monday,11553,21.6
frame,lgw,Year 1, spring 1, Monday,11554,0.1
frame,lgw,Year 1, spring 1, Monday,11555,21.2
frame,lgw,Year 1, spring 1, Monday,11556,21.2
frame,lgw,Year 1, spring 1, Monday,11557,21.1
frame,lgw,Year 1, spring 1, Monday,11558,0.1
frame,lgw,Year 1, spring 1, Monday,11559,21.0
frame,lgw,Year 1, spring 1, Monday,11560,20.9
frame,lgw,Year 1, spring 1, Monday,11561,21.1
frame,lgw,Year 1, spring 1, Monday,11562,21.4
frame,lgw,Year 1, spring 1, Monday,11563,0.1
frame,lgw,Year 1, spring 1, Monday,11564,21.2
frame,lgw,Year 1, spring 1, Monday,11565,22.0
frame,lgw,Year 1, spring 1, Monday,11566,21.3
frame,lgw,Year 1, spring 1, Monday,11567,0.1
frame,lgw,Year 1, spring 1, Monday,11568,21.3
frame,lgw,Year 1, spring 1, Monday,11569,21.3
frame,lgw,Year 1, spring 1, Monday,11570,21.3
frame,lgw,Year 1, spring 1, Monday,11571,21.7
frame,lgw,Year 1, spring 1, Monday,11572,0.1
frame,lgw,Year 1, spring 1, Monday,11573,21.2
frame,lgw,Year 1, spring 1, Monday,11574,21.0
frame,lgw,Year 1, spring 1, Monday,11575,21.5
frame,lgw,Year 1, spring 1, Monday,11576,0.1
frame,lgw,Year 1, spring 1, Monday,11577,22.7
frame,lgw,Year 1, spring 1, Monday,11578,22.0
frame,lgw,Year 1, spring 1, Monday,11579,22.0
frame,lgw,Year 1, spring 1, Monday,11580,21.5
frame,lgw,Year 1, spring 1, Monday,11581,0.3
frame,lgw,Year 1, spring 1, Monday,11582,21.5
frame,lgw,Year 1, spring 1, Monday,11583,21.3
frame,lgw,Year 1, spring 1, Monday,11584,21.4
frame,lgw,Year 1, spring 1, Monday,11585,0.1
frame,lgw,Year 1, spring 1, Monday,11586,21.6
frame,lgw,Year 1, spring 1, Monday,11587,21.6
frame,lgw,Year 1, spring 1, Monday,11588,23.3
frame,lgw,Year 1, spring 1, Monday,11589,0.1
frame,lgw,Year 1, spring 1, Monday,11590,21.1
frame,lgw,Year 1, spring 1, Monday,11591,20.9
frame,lgw,Year 1, spring 1, Monday,11592,23.2
frame,lgw,Year 1, spring 1, Monday,11593,0.1
frame,lgw,Year 1, spring 1, Monday,11594,21.8
frame,lgw,Year 1, spring 1, Monday,11595,21.5
frame,lgw,Year 1, spring 1, Monday,11596,21.8
frame,lgw,Year 1, spring 1, Monday,11597,0.1
frame,lgw,Year 1, spring 1, Monday,11598,21.4
frame,lgw,Year 1, spring 1, Monday,11599,21.2
frame,lgw,Year 1, spring 1, Monday,11600,21.8
frame,lgw,Year 1, spring 1, Monday,11601,20.8
frame,lgw,Year 1, spring 1, Monday,11602,0.1
frame,lgw,Year 1, spring 1, Monday,11603,21.2
frame,lgw,Year 1, spring 1, Monday,11604,21.1
frame,lgw,Year 1, spring 1, Monday,11605,21.3
frame,lgw,Year 1, spring 1, Monday,11606,21.3
frame,lgw,Year 1, spring 1, Monday,11607,0.1
frame,lgw,Year 1, spring 1, Monday,11608,21.6
frame,lgw,Year 1, spring 1, Monday,11609,21.2
frame,lgw,Year 1, spring 1, Monday,11610,21.6
frame,lgw,Year 1, spring 1, Monday,11611,0.3
frame,lgw,Year 1, spring 1, Monday,11612,21.4
frame,lgw,Year 1, spring 1, Monday,11613,21.5
frame,lgw,Year 1, spring 1, Monday,11614,21.6
frame,lgw,Year 1, spring 1, Monday,11615,0.1
frame,lgw,Year 1, spring 1, Monday,11616,21.8
frame,lgw,Year 1, spring 1, Monday,11617,21.1
frame,lgw,Year 1, spring 1, Monday,11618,21.4
frame,lgw,Year 1, spring 1, Monday,11619,21.7
frame,lgw,Year 1, spring 1, Monday,11620,0.2
frame,lgw,Year 1, spring 1, Monday,11621,21.3
frame,lgw,Year 1, spring 1, Monday,11622,21.2
frame,lgw,Year 1, spring 1, Monday,11623,21.5
frame,lgw,Year 1, spring 1, Monday,11624,0.5
frame,lgw,Year 1, spring 1, Monday,11625,21.3
frame,lgw,Year 1, spring 1, Monday,11626,20.8
frame,lgw,Year 1, spring 1, Monday,11627,21.6
frame,lgw,Year 1, spring 1, Monday,11628,21.3
frame,lgw,Year 1, spring 1, Monday,11629,0.5
frame,lgw,Year 1, spring 1, Monday,11630,22.4
frame,lgw,Year 1, spring 1, Monday,11631,21.4
frame,lgw,Year 1, spring 1, Monday,11632,21.1
frame,lgw,Year 1, spring 1, Monday,11633,0.2
frame,lgw,Year 1, spring 1, Monday,11634,21.4
frame,lgw,Year 1, spring 1, Monday,11635,21.0
frame,lgw,Year 1, spring 1, Monday,11636,21.5
frame,lgw,Year 1, spring 1, Monday,11637,21.3
frame,lgw,Year 1, spring 1, Monday,11638,0.1
frame,lgw,Year 1, spring 1, Monday,11639,21.6
frame,lgw,Year 1, spring 1, Monday,11640,21.1
frame,lgw,Year 1, spring 1, Monday,11641,23.4
frame,lgw,Year 1, spring 1, Monday,11642,0.1
frame,lgw,Year 1, spring 1, Monday,11643,21.0
frame,lgw,Year 1, spring 1, Monday,11644,21.1
frame,lgw,Year 1, spring 1, Monday,11645,21.7
frame,lgw,Year 1, spring 1, Monday,11646,0.6
frame,lgw,Year 1, spring 1, Monday,11647,21.3
frame,lgw,Year 1, spring 1, Monday,11648,21.2
frame,lgw,Year 1, spring 1, Monday,11649,21.8
frame,lgw,Year 1, spring 1, Monday,11650,21.1
frame,lgw,Year 1, spring 1, Monday,11651,0.1
frame,lgw,Year 1, spring 1, Monday,11652,26.6
frame,lgw,Year 1, spring 1, Monday,11653,22.5
frame,lgw,Year 1, spring 1, Monday,11654,0.1
frame,lgw,Year 1, spring 1, Monday,11655,20.9
frame,lgw,Year 1, spring 1, Monday,11656,21.4
frame,lgw,Year 1, spring 1, Monday,11657,21.1
frame,lgw,Year 1, spring 1, Monday,11658,21.1
frame,lgw,Year 1, spring 1, Monday,11659,0.3
frame,lgw,Year 1, spring 1, Monday,11660,23.0
frame,lgw,Year 1, spring 1, Monday,11661,21.4
frame,lgw,Year 1, spring 1, Monday,11662,21.0
frame,lgw,Year 1, spring 1, Monday,11663,0.1
frame,lgw,Year 1, spring 1, Monday,11664,21.5
frame,lgw,Year 1, spring 1, Monday,11665,21.2
frame,lgw,Year 1, spring 1, Monday,11666,21.7
frame,lgw,Year 1, spring 1, Monday,11667,21.7
frame,lgw,Year 1, spring 1, Monday,11668,0.1
frame,lgw,Year 1, spring 1, Monday,11669,21.1
frame,lgw,Year 1, spring 1, Monday,11670,21.2
frame,lgw,Year 1, spring 1, Monday,11671,21.6
frame,lgw,Year 1, spring 1, Monday,11672,0.2
frame,lgw,Year 1, spring 1, Monday,11673,21.4
frame,lgw,Year 1, spring 1, Monday,11674,21.0
frame,lgw,Year 1, spring 1, Monday,11675,20.9
frame,lgw,Year 1, spring 1, Monday,11676,21.7
frame,lgw,Year 1, spring 1, Monday,11677,0.1
frame,lgw,Year 1, spring 1, Monday,11678,21.6
frame,lgw,Year 1, spring 1, Monday,11679,21.4
frame,lgw,Year 1, spring 1, Monday,11680,21.7
frame,lgw,Year 1, spring 1, Monday,11681,0.3
frame,lgw,Year 1, spring 1, Monday,11682,21.7
frame,lgw,Year 1, spring 1, Monday,11683,21.5
frame,lgw,Year 1, spring 1, Monday,11684,21.5
frame,lgw,Year 1, spring 1, Monday,11685,0.1
frame,lgw,Year 1, spring 1, Monday,11686,21.1
frame,lgw,Year 1, spring 1, Monday,11687,21.2
frame,lgw,Year 1, spring 1, Monday,11688,21.5
frame,lgw,Year 1, spring 1, Monday,11689,21.1
frame,lgw,Year 1, spring 1, Monday,11690,0.1
frame,lgw,Year 1, spring 1, Monday,11691,21.9
frame,lgw,Year 1, spring 1, Monday,11692,21.5
frame,lgw,Year 1, spring 1, Monday,11693,21.5
frame,lgw,Year 1, spring 1, Monday,11694,0.1
frame,lgw,Year 1, spring 1, Monday,11695,21.1
frame,lgw,Year 1, spring 1, Monday,11696,21.8
frame,lgw,Year 1, spring 1, Monday,11697,20.9
frame,lgw,Year 1, spring 1, Monday,11698,21.6
frame,lgw,Year 1, spring 1, Monday,11699,0.2
frame,lgw,Year 1, spring 1, Monday,11700,21.1
frame,lgw,Year 1, spring 1, Monday,11701,21.1
frame,lgw,Year 1, spring 1, Monday,11702,21.0
frame,lgw,Year 1, spring 1, Monday,11703,21.0
frame,lgw,Year 1, spring 1, Monday,11704,0.1
frame,lgw,Year 1, spring 1, Monday,11705,21.0
frame,lgw,Year 1, spring 1, Monday,11706,21.2
frame,lgw,Year 1, spring 1, Monday,11707,20.9
frame,lgw,Year 1, spring 1, Monday,11708,0.1
frame,lgw,Year 1, spring 1, Monday,11709,21.1
frame,lgw,Year 1, spring 1, Monday,11710,20.9
frame,lgw,Year 1, spring 1, Monday,11711,21.8
frame,lgw,Year 1, spring 1, Monday,11712,21.8
frame,lgw,Year 1, spring 1, Monday,11713,0.1
frame,lgw,Year 1, spring 1, Monday,11714,21.4
frame,lgw,Year 1, spring 1, Monday,11715,21.4
frame,lgw,Year 1, spring 1, Monday,11716,21.8
frame,lgw,Year 1, spring 1, Monday,11717,0.2
frame,lgw,Year 1, spring 1, Monday,11718,21.1
frame,lgw,Year 1, spring 1, Monday,11719,21.2
frame,lgw,Year 1, spring 1, Monday,11720,20.9
frame,lgw,Year 1, spring 1, Monday,11721,21.0
frame,lgw,Year 1, spring 1, Monday,11722,0.1
frame,lgw,Year 1, spring 1, Monday,11723,21.2
frame,lgw,Year 1, spring 1, Monday,11724,21.1
frame,lgw,Year 1, spring 1, Monday,11725,20.8
frame,lgw,Year 1, spring 1, Monday,11726,21.4
frame,lgw,Year 1, spring 1, Monday,11727,0.1
frame,lgw,Year 1, spring 1, Monday,11728,21.8
frame,lgw,Year 1, spring 1, Monday,11729,21.5
frame,lgw,Year 1, spring 1, Monday,11730,21.0
frame,lgw,Year 1, spring 1, Monday,11731,0.1
frame,lgw,Year 1, spring 1, Monday,11732,21.6
frame,lgw,Year 1, spring 1, Monday,11733,21.5
frame,lgw,Year 1, spring 1, Monday,11734,21.8
frame,lgw,Year 1, spring 1, Monday,11735,21.6
frame,lgw,Year 1, spring 1, Monday,11736,0.1
frame,lgw,Year 1, spring 1, Monday,11737,22.7
frame,lgw,Year 1, spring 1, Monday,11738,20.8
frame,lgw,Year 1, spring 1, Monday,11739,20.8
frame,lgw,Year 1, spring 1, Monday,11740,0.1
frame,lgw,Year 1, spring 1, Monday,11741,21.1
frame,lgw,Year 1, spring 1, Monday,11742,21.7
frame,lgw,Year 1, spring 1, Monday,11743,23.9
frame,lgw,Year 1, spring 1, Monday,11744,0.1
frame,lgw,Year 1, spring 1, Monday,11745,21.7
frame,lgw,Year 1, spring 1, Monday,11746,21.2
frame,lgw,Year 1, spring 1, Monday,11747,21.1
frame,lgw,Year 1, spring 1, Monday,11748,21.1
frame,lgw,Year 1, spring 1, Monday,11749,0.1
frame,lgw,Year 1, spring 1, Monday,11750,21.1
frame,lgw,Year 1, spring 1, Monday,11751,21.9
frame,lgw,Year 1, spring 1, Monday,11752,21.2
frame,lgw,Year 1, spring 1, Monday,11753,0.1
frame,lgw,Year 1, spring 1, Monday,11754,21.1
frame,lgw,Year 1, spring 1, Monday,11755,21.3
frame,lgw,Year 1, spring 1, Monday,11756,21.5
frame,lgw,Year 1, spring 1, Monday,11757,21.4
frame,lgw,Year 1, spring 1, Monday,11758,0.1
frame,lgw,Year 1, spring 1, Monday,11759,20.9
frame,lgw,Year 1, spring 1, Monday,11760,21.1
frame,lgw,Year 1, spring 1, Monday,11761,21.0
frame,lgw,Year 1, spring 1, Monday,11762,0.1
frame,lgw,Year 1, spring 1, Monday,11763,21.2
frame,lgw,Year 1, spring 1, Monday,11764,21.4
frame,lgw,Year 1, spring 1, Monday,11765,21.1
frame,lgw,Year 1, spring 1, Monday,11766,20.9
frame,lgw,Year 1, spring 1, Monday,11767,0.1
frame,lgw,Year 1, spring 1, Monday,11768,21.4
frame,lgw,Year 1, spring 1, Monday,11769,22.1
frame,lgw,Year 1, spring 1, Monday,11770,21.4
frame,lgw,Year 1, spring 1, Monday,11771,0.1
frame,lgw,Year 1, spring 1, Monday,11772,21.1
frame,lgw,Year 1, spring 1, Monday,11773,21.6
frame,lgw,Year 1, spring 1, Monday,11774,21.1
frame,lgw,Year 1, spring 1, Monday,11775,21.2
frame,lgw,Year 1, spring 1, Monday,11776,0.2
frame,lgw,Year 1, spring 1, Monday,11777,21.4
frame,lgw,Year 1, spring 1, Monday,11778,21.0
frame,lgw,Year 1, spring 1, Monday,11779,21.1
frame,lgw,Year 1, spring 1, Monday,11780,21.5
frame,lgw,Year 1, spring 1, Monday,11781,0.1
frame,lgw,Year 1, spring 1, Monday,11782,21.3
frame,lgw,Year 1, spring 1, Monday,11783,21.8
frame,lgw,Year 1, spring 1, Monday,11784,21.7
frame,lgw,Year 1, spring 1, Monday,11785,0.2
frame,lgw,Year 1, spring 1, Monday,11786,22.4
frame,lgw,Year 1, spring 1, Monday,11787,22.1
frame,lgw,Year 1, spring 1, Monday,11788,21.5
frame,lgw,Year 1, spring 1, Monday,11789,0.1
frame,lgw,Year 1, spring 1, Monday,11790,21.9
frame,lgw,Year 1, spring 1, Monday,11791,21.5
frame,lgw,Year 1, spring 1, Monday,11792,21.0
frame,lgw,Year 1, spring 1, Monday,11793,21.8
frame,lgw,Year 1, spring 1, Monday,11794,0.1
frame,lgw,Year 1, spring 1, Monday,11795,21.4
frame,lgw,Year 1, spring 1, Monday,11796,21.0
frame,lgw,Year 1, spring 1, Monday,11797,21.0
frame,lgw,Year 1, spring 1, Monday,11798,0.1
frame,lgw,Year 1, spring 1, Monday,11799,21.3
frame,lgw,Year 1, spring 1, Monday,11800,22.0
frame,lgw,Year 1, spring 1, Monday,11801,21.2
frame,lgw,Year 1, spring 1, Monday,11802,21.3
frame,lgw,Year 1, spring 1, Monday,11803,0.2
frame,lgw,Year 1, spring 1, Monday,11804,21.9
frame,lgw,Year 1, spring 1, Monday,11805,21.1
frame,lgw,Year 1, spring 1, Monday,11806,21.0
frame,lgw,Year 1, spring 1, Monday,11807,0.1
frame,lgw,Year 1, spring 1, Monday,11808,21.0
frame,lgw,Year 1, spring 1, Monday,11809,21.3
frame,lgw,Year 1, spring 1, Monday,11810,21.7
frame,lgw,Year 1, spring 1, Monday,11811,21.6
frame,lgw,Year 1, spring 1, Monday,11812,0.1
frame,lgw,Year 1, spring 1, Monday,11813,21.2
frame,lgw,Year 1, spring 1, Monday,11814,21.8
frame,lgw,Year 1, spring 1, Monday,11815,20.9
frame,lgw,Year 1, spring 1, Monday,11816,0.1
frame,lgw,Year 1, spring 1, Monday,11817,21.2
frame,lgw,Year 1, spring 1, Monday,11818,21.1
frame,lgw,Year 1, spring 1, Monday,11819,21.2
frame,lgw,Year 1, spring 1, Monday,11820,21.3
frame,lgw,Year 1, spring 1, Monday,11821,0.2
frame,lgw,Year 1, spring 1, Monday,11822,21.9
frame,lgw,Year 1, spring 1, Monday,11823,21.2
frame,lgw,Year 1, spring 1, Monday,11824,21.5
frame,lgw,Year 1, spring 1, Monday,11825,0.1
frame,lgw,Year 1, spring 1, Monday,11826,21.1
frame,lgw,Year 1, spring 1, Monday,11827,21.7
frame,lgw,Year 1, spring 1, Monday,11828,21.2
frame,lgw,Year 1, spring 1, Monday,11829,21.3
frame,lgw,Year 1, spring 1, Monday,11830,0.3
frame,lgw,Year 1, spring 1, Monday,11831,21.9
frame,lgw,Year 1, spring 1, Monday,11832,21.9
frame,lgw,Year 1, spring 1, Monday,11833,22.1
frame,lgw,Year 1, spring 1, Monday,11834,0.1
frame,lgw,Year 1, spring 1, Monday,11835,20.9
frame,lgw,Year 1, spring 1, Monday,11836,21.1
frame,lgw,Year 1, spring 1, Monday,11837,21.3
frame,lgw,Year 1, spring 1, Monday,11838,21.0
frame,lgw,Year 1, spring 1, Monday,11839,0.1
frame,lgw,Year 1, spring 1, Monday,11840,21.0
frame,lgw,Year 1, spring 1, Monday,11841,21.7
frame,lgw,Year 1, spring 1, Monday,11842,20.9
frame,lgw,Year 1, spring 1, Monday,11843,0.1
frame,lgw,Year 1, spring 1, Monday,11844,21.1
frame,lgw,Year 1, spring 1, Monday,11845,21.1
frame,lgw,Year 1, spring 1, Monday,11846,21.3
frame,lgw,Year 1, spring 1, Monday,11847,21.2
frame,lgw,Year 1, spring 1, Monday,11848,0.1
frame,lgw,Year 1, spring 1, Monday,11849,21.6
frame,lgw,Year 1, spring 1, Monday,11850,21.8
frame,lgw,Year 1, spring 1, Monday,11851,22.2
frame,lgw,Year 1, spring 1, Monday,11852,0.1
frame,lgw,Year 1, spring 1, Monday,11853,21.1
frame,lgw,Year 1, spring 1, Monday,11854,21.9
frame,lgw,Year 1, spring 1, Monday,11855,21.0
frame,lgw,Year 1, spring 1, Monday,11856,21.1
frame,lgw,Year 1, spring 1, Monday,11857,0.1
frame,lgw,Year 1, spring 1, Monday,11858,21.2
frame,lgw,Year 1, spring 1, Monday,11859,22.0
frame,lgw,Year 1, spring 1, Monday,11860,21.5
frame,lgw,Year 1, spring 1, Monday,11861,0.2
frame,lgw,Year 1, spring 1, Monday,11862,21.2
frame,lgw,Year 1, spring 1, Monday,11863,21.1
frame,lgw,Year 1, spring 1, Monday,11864,21.1
frame,lgw,Year 1, spring 1, Monday,11865,21.2
frame,lgw,Year 1, spring 1, Monday,11866,0.1
frame,lgw,Year 1, spring 1, Monday,11867,20.9
frame,lgw,Year 1, spring 1, Monday,11868,21.9
frame,lgw,Year 1, spring 1, Monday,11869,21.0
frame,lgw,Year 1, spring 1, Monday,11870,0.1
frame,lgw,Year 1, spring 1, Monday,11871,21.4
frame,lgw,Year 1, spring 1, Monday,11872,21.2
frame,lgw,Year 1, spring 1, Monday,11873,20.9
frame,lgw,Year 1, spring 1, Monday,11874,21.3
frame,lgw,Year 1, spring 1, Monday,11875,0.1
frame,lgw,Year 1, spring 1, Monday,11876,21.7
frame,lgw,Year 1, spring 1, Monday,11877,21.1
frame,lgw,Year 1, spring 1, Monday,11878,21.2
frame,lgw,Year 1, spring 1, Monday,11879,21.6
frame,lgw,Year 1, spring 1, Monday,11880,0.1
frame,lgw,Year 1, spring 1, Monday,11881,21.1
frame,lgw,Year 1, spring 1, Monday,11882,21.3
frame,lgw,Year 1, spring 1, Monday,11883,21.1
frame,lgw,Year 1, spring 1, Monday,11884,0.1
frame,lgw,Year 1, spring 1, Monday,11885,20.8
frame,lgw,Year 1, spring 1, Monday,11886,21.4
frame,lgw,Year 1, spring 1, Monday,11887,21.0
frame,lgw,Year 1, spring 1, Monday,11888,21.0
frame,lgw,Year 1, spring 1, Monday,11889,0.1
frame,lgw,Year 1, spring 1, Monday,11890,21.3
frame,lgw,Year 1, spring 1, Monday,11891,20.9
frame,lgw,Year 1, spring 1, Monday,11892,21.6
frame,lgw,Year 1, spring 1, Monday,11893,21.2
frame,lgw,Year 1, spring 1, Monday,11894,0.1
frame,lgw,Year 1, spring 1, Monday,11895,21.6
frame,lgw,Year 1, spring 1, Monday,11896,21.0
frame,lgw,Year 1, spring 1, Monday,11897,21.3
frame,lgw,Year 1, spring 1, Monday,11898,0.1
frame,lgw,Year 1, spring 1, Monday,11899,21.2
frame,lgw,Year 1, spring 1, Monday,11900,21.2
frame,lgw,Year 1, spring 1, Monday,11901,21.1
frame,lgw,Year 1, spring 1, Monday,11902,21.2
frame,lgw,Year 1, spring 1, Monday,11903,0.1
frame,lgw,Year 1, spring 1, Monday,11904,21.1
frame,lgw,Year 1, spring 1, Monday,11905,24.8
frame,lgw,Year 1, spring 1, Monday,11906,21.5
frame,lgw,Year 1, spring 1, Monday,11907,0.1
frame,lgw,Year 1, spring 1, Monday,11908,21.1
frame,lgw,Year 1, spring 1, Monday,11909,21.3
frame,lgw,Year 1, spring 1, Monday,11910,21.2
