kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 1, spring 24, Wednesday,610,72.0
frame,lgw,Year 1, summer 1, Monday,16749,16.0
frame,lgw,Year 1, summer 1, Monday,16750,16.7
frame,lgw,Year 1, summer 1, Monday,16751,16.9
frame,lgw,Year 1, summer 1, Monday,16752,16.7
frame,lgw,Year 1, summer 1, Monday,16753,17.1
frame,lgw,Year 1, summer 1, Monday,16754,20.0
frame,lgw,Year 1, summer 1, Monday,16755,12.7
frame,lgw,Year 1, summer 1, Monday,16756,17.4
frame,lgw,Year 1, summer 1, Monday,16757,15.8
frame,lgw,Year 1, summer 1, Monday,16758,16.9
frame,lgw,Year 1, summer 1, Monday,16759,16.3
frame,lgw,Year 1, summer 1, Monday,16760,18.2
frame,lgw,Year 1, summer 1, Monday,16761,15.3
frame,lgw,Year 1, summer 1, Monday,16762,17.6
frame,lgw,Year 1, summer 1, Monday,16763,16.0
frame,lgw,Year 1, summer 1, Monday,16764,16.8
frame,lgw,Year 1, summer 1, Monday,16765,16.7
frame,lgw,Year 1, summer 1, Monday,16766,16.8
frame,lgw,Year 1, summer 1, Monday,16767,20.2
frame,lgw,Year 1, summer 1, Monday,16768,13.1
frame,lgw,Year 1, summer 1, Monday,16769,16.2
frame,lgw,Year 1, summer 1, Monday,16770,17.0
frame,lgw,Year 1, summer 1, Monday,16771,16.9
frame,lgw,Year 1, summer 1, Monday,16772,16.4
frame,lgw,Year 1, summer 1, Monday,16773,16.6
frame,lgw,Year 1, summer 1, Monday,16774,17.3
frame,lgw,Year 1, summer 1, Monday,16775,16.0
frame,lgw,Year 1, summer 1, Monday,16776,17.4
frame,lgw,Year 1, summer 1, Monday,16777,16.3
frame,lgw,Year 1, summer 1, Monday,16778,16.4
frame,lgw,Year 1, summer 1, Monday,16779,16.6
frame,lgw,Year 1, summer 1, Monday,16780,21.3
frame,lgw,Year 1, summer 1, Monday,16781,14.1
frame,lgw,Year 1, summer 1, Monday,16782,15.3
frame,lgw,Year 1, summer 1, Monday,16783,15.5
frame,lgw,Year 1, summer 1, Monday,16784,16.8
frame,lgw,Year 1, summer 1, Monday,16785,16.9
frame,lgw,Year 1, summer 1, Monday,16786,16.9
frame,lgw,Year 1, summer 1, Monday,16787,16.3
frame,lgw,Year 1, summer 1, Monday,16788,16.6
frame,lgw,Year 1, summer 1, Monday,16789,17.1
frame,lgw,Year 1, summer 1, Monday,16790,16.4
frame,lgw,Year 1, summer 1, Monday,16791,16.8
frame,lgw,Year 1, summer 1, Monday,16792,16.4
frame,lgw,Year 1, summer 1, Monday,16793,16.0
frame,lgw,Year 1, summer 1, Monday,16794,16.7
frame,lgw,Year 1, summer 1, Monday,16795,16.6
frame,lgw,Year 1, summer 1, Monday,16796,16.8
frame,lgw,Year 1, summer 1, Monday,16797,16.6
frame,lgw,Year 1, summer 1, Monday,16798,16.6
frame,lgw,Year 1, summer 1, Monday,16799,16.7
frame,lgw,Year 1, summer 1, Monday,16800,16.7
frame,lgw,Year 1, summer 1, Monday,16801,16.7
frame,lgw,Year 1, summer 1, Monday,16802,16.7
frame,lgw,Year 1, summer 1, Monday,16803,16.6
frame,lgw,Year 1, summer 1, Monday,16804,16.7
frame,lgw,Year 1, summer 1, Monday,16805,16.7
frame,lgw,Year 1, summer 1, Monday,16806,16.6
frame,lgw,Year 1, summer 1, Monday,16807,16.9
frame,lgw,Year 1, summer 1, Monday,16808,16.5
frame,lgw,Year 1, summer 1, Monday,16809,16.7
frame,lgw,Year 1, summer 1, Monday,16810,16.6
frame,lgw,Year 1, summer 1, Monday,16811,16.7
frame,lgw,Year 1, summer 1, Monday,16812,16.7
frame,lgw,Year 1, summer 1, Monday,16813,16.6
frame,lgw,Year 1, summer 1, Monday,16814,16.7
frame,lgw,Year 1, summer 1, Monday,16815,16.6
frame,lgw,Year 1, summer 1, Monday,16816,16.7
frame,lgw,Year 1, summer 1, Monday,16817,16.7
frame,lgw,Year 1, summer 1, Monday,16818,16.7
frame,lgw,Year 1, summer 1, Monday,16819,16.7
frame,lgw,Year 1, summer 1, Monday,16820,16.7
frame,lgw,Year 1, summer 1, Monday,16821,16.7
frame,lgw,Year 1, summer 1, Monday,16822,17.1
frame,lgw,Year 1, summer 1, Monday,16823,16.3
frame,lgw,Year 1, summer 1, Monday,16824,16.6
frame,lgw,Year 1, summer 1, Monday,16825,16.6
frame,lgw,Year 1, summer 1, Monday,16826,16.7
frame,lgw,Year 1, summer 1, Monday,16827,16.7
frame,lgw,Year 1, summer 1, Monday,16828,16.7
frame,lgw,Year 1, summer 1, Monday,16829,16.7
frame,lgw,Year 1, summer 1, Monday,16830,16.6
frame,lgw,Year 1, summer 1, Monday,16831,16.7
frame,lgw,Year 1, summer 1, Monday,16832,16.6
frame,lgw,Year 1, summer 1, Monday,16833,16.8
frame,lgw,Year 1, summer 1, Monday,16834,16.8
frame,lgw,Year 1, summer 1, Monday,16835,16.6
frame,lgw,Year 1, summer 1, Monday,16836,16.6
frame,lgw,Year 1, summer 1, Monday,16837,16.6
frame,lgw,Year 1, summer 1, Monday,16838,16.7
frame,lgw,Year 1, summer 1, Monday,16839,16.6
frame,lgw,Year 1, summer 1, Monday,16840,16.7
frame,lgw,Year 1, summer 1, Monday,16841,17.2
frame,lgw,Year 1, summer 1, Monday,16842,16.1
frame,lgw,Year 1, summer 1, Monday,16843,16.7
frame,lgw,Year 1, summer 1, Monday,16844,16.7
frame,lgw,Year 1, summer 1, Monday,16845,16.7
frame,lgw,Year 1, summer 1, Monday,16846,16.8
frame,lgw,Year 1, summer 1, Monday,16847,16.7
frame,lgw,Year 1, summer 1, Monday,16848,16.5
frame,lgw,Year 1, summer 1, Monday,16849,16.6
frame,lgw,Year 1, summer 1, Monday,16850,16.7
frame,lgw,Year 1, summer 1, Monday,16851,16.6
frame,lgw,Year 1, summer 1, Monday,16852,16.7
frame,lgw,Year 1, summer 1, Monday,16853,16.9
frame,lgw,Year 1, summer 1, Monday,16854,16.4
frame,lgw,Year 1, summer 1, Monday,16855,16.7
frame,lgw,Year 1, summer 1, Monday,16856,16.8
frame,lgw,Year 1, summer 1, Monday,16857,16.6
frame,lgw,Year 1, summer 1, Monday,16858,16.7
frame,lgw,Year 1, summer 1, Monday,16859,16.6
frame,lgw,Year 1, summer 1, Monday,16860,16.7
frame,lgw,Year 1, summer 1, Monday,16861,16.7
frame,lgw,Year 1, summer 1, Monday,16862,16.6
frame,lgw,Year 1, summer 1, Monday,16863,16.6
frame,lgw,Year 1, summer 1, Monday,16864,16.7
frame,lgw,Year 1, summer 1, Monday,16865,16.8
frame,lgw,Year 1, summer 1, Monday,16866,16.6
frame,lgw,Year 1, summer 1, Monday,16867,16.6
frame,lgw,Year 1, summer 1, Monday,16868,16.7
frame,lgw,Year 1, summer 1, Monday,16869,16.6
frame,lgw,Year 1, summer 1, Monday,16870,16.9
frame,lgw,Year 1, summer 1, Monday,16871,16.5
frame,lgw,Year 1, summer 1, Monday,16872,16.6
frame,lgw,Year 1, summer 1, Monday,16873,16.7
frame,lgw,Year 1, summer 1, Monday,16874,16.9
frame,lgw,Year 1, summer 1, Monday,16875,16.4
frame,lgw,Year 1, summer 1, Monday,16876,16.6
frame,lgw,Year 1, summer 1, Monday,16877,16.7
frame,lgw,Year 1, summer 1, Monday,16878,16.7
frame,lgw,Year 1, summer 1, Monday,16879,16.6
frame,lgw,Year 1, summer 1, Monday,16880,16.6
frame,lgw,Year 1, summer 1, Monday,16881,16.7
frame,lgw,Year 1, summer 1, Monday,16882,16.7
frame,lgw,Year 1, summer 1, Monday,16883,16.7
frame,lgw,Year 1, summer 1, Monday,16884,16.6
frame,lgw,Year 1, summer 1, Monday,16885,16.7
frame,lgw,Year 1, summer 1, Monday,16886,16.7
frame,lgw,Year 1, summer 1, Monday,16887,16.6
frame,lgw,Year 1, summer 1, Monday,16888,16.7
frame,lgw,Year 1, summer 1, Monday,16889,17.4
frame,lgw,Year 1, summer 1, Monday,16890,17.2
frame,lgw,Year 1, summer 1, Monday,16891,15.8
frame,lgw,Year 1, summer 1, Monday,16892,16.3
frame,lgw,Year 1, summer 1, Monday,16893,16.6
frame,lgw,Year 1, summer 1, Monday,16894,16.7
frame,lgw,Year 1, summer 1, Monday,16895,16.7
frame,lgw,Year 1, summer 1, Monday,16896,16.7
frame,lgw,Year 1, summer 1, Monday,16897,16.7
frame,lgw,Year 1, summer 1, Monday,16898,16.6
frame,lgw,Year 1, summer 1, Monday,16899,16.7
frame,lgw,Year 1, summer 1, Monday,16900,16.8
frame,lgw,Year 1, summer 1, Monday,16901,16.5
frame,lgw,Year 1, summer 1, Monday,16902,16.6
frame,lgw,Year 1, summer 1, Monday,16903,16.7
frame,lgw,Year 1, summer 1, Monday,16904,16.6
frame,lgw,Year 1, summer 1, Monday,16905,16.7
frame,lgw,Year 1, summer 1, Monday,16906,16.7
frame,lgw,Year 1, summer 1, Monday,16907,16.7
frame,lgw,Year 1, summer 1, Monday,16908,16.7
frame,lgw,Year 1, summer 1, Monday,16909,16.6
frame,lgw,Year 1, summer 1, Monday,16910,16.9
frame,lgw,Year 1, summer 1, Monday,16911,16.5
frame,lgw,Year 1, summer 1, Monday,16912,16.6
frame,lgw,Year 1, summer 1, Monday,16913,16.6
frame,lgw,Year 1, summer 1, Monday,16914,17.1
frame,lgw,Year 1, summer 1, Monday,16915,16.2
frame,lgw,Year 1, summer 1, Monday,16916,16.9
frame,lgw,Year 1, summer 1, Monday,16917,16.9
frame,lgw,Year 1, summer 1, Monday,16918,16.2
frame,lgw,Year 1, summer 1, Monday,16919,16.7
frame,lgw,Year 1, summer 1, Monday,16920,16.7
frame,lgw,Year 1, summer 1, Monday,16921,16.7
frame,lgw,Year 1, summer 1, Monday,16922,16.6
frame,lgw,Year 1, summer 1, Monday,16923,16.8
frame,lgw,Year 1, summer 1, Monday,16924,16.7
frame,lgw,Year 1, summer 1, Monday,16925,16.7
frame,lgw,Year 1, summer 1, Monday,16926,16.7
frame,lgw,Year 1, summer 1, Monday,16927,16.6
frame,lgw,Year 1, summer 1, Monday,16928,16.6
frame,lgw,Year 1, summer 1, Monday,16929,16.6
frame,lgw,Year 1, summer 1, Monday,16930,16.9
frame,lgw,Year 1, summer 1, Monday,16931,16.4
frame,lgw,Year 1, summer 1, Monday,16932,16.8
frame,lgw,Year 1, summer 1, Monday,16933,16.6
frame,lgw,Year 1, summer 1, Monday,16934,16.7
frame,lgw,Year 1, summer 1, Monday,16935,16.7
frame,lgw,Year 1, summer 1, Monday,16936,16.7
frame,lgw,Year 1, summer 1, Monday,16937,16.6
frame,lgw,Year 1, summer 1, Monday,16938,16.9
frame,lgw,Year 1, summer 1, Monday,16939,16.6
frame,lgw,Year 1, summer 1, Monday,16940,16.7
frame,lgw,Year 1, summer 1, Monday,16941,16.6
frame,lgw,Year 1, summer 1, Monday,16942,16.6
frame,lgw,Year 1, summer 1, Monday,16943,16.7
frame,lgw,Year 1, summer 1, Monday,16944,17.2
frame,lgw,Year 1, summer 1, Monday,16945,16.2
frame,lgw,Year 1, summer 1, Monday,16946,17.1
frame,lgw,Year 1, summer 1, Monday,16947,16.2
frame,lgw,Year 1, summer 1, Monday,16948,16.7
frame,lgw,Year 1, summer 1, Monday,16949,16.7
frame,lgw,Year 1, summer 1, Monday,16950,17.0
frame,lgw,Year 1, summer 1, Monday,16951,16.6
frame,lgw,Year 1, summer 1, Monday,16952,16.5
frame,lgw,Year 1, summer 1, Monday,16953,16.6
frame,lgw,Year 1, summer 1, Monday,16954,17.4
frame,lgw,Year 1, summer 1, Monday,16955,16.5
frame,lgw,Year 1, summer 1, Monday,16956,16.2
frame,lgw,Year 1, summer 1, Monday,16957,17.1
frame,lgw,Year 1, summer 1, Monday,16958,16.3
frame,lgw,Year 1, summer 1, Monday,16959,16.7
frame,lgw,Year 1, summer 1, Monday,16960,16.7
frame,lgw,Year 1, summer 1, Monday,16961,16.7
frame,lgw,Year 1, summer 1, Monday,16962,16.7
frame,lgw,Year 1, summer 1, Monday,16963,16.6
frame,lgw,Year 1, summer 1, Monday,16964,16.7
frame,lgw,Year 1, summer 1, Monday,16965,16.6
frame,lgw,Year 1, summer 1, Monday,16966,16.6
frame,lgw,Year 1, summer 1, Monday,16967,16.7
frame,lgw,Year 1, summer 1, Monday,16968,16.7
frame,lgw,Year 1, summer 1, Monday,16969,17.9
frame,lgw,Year 1, summer 1, Monday,16970,15.6
frame,lgw,Year 1, summer 1, Monday,16971,16.5
frame,lgw,Year 1, summer 1, Monday,16972,16.7
frame,lgw,Year 1, summer 1, Monday,16973,16.5
frame,lgw,Year 1, summer 1, Monday,16974,16.7
frame,lgw,Year 1, summer 1, Monday,16975,16.6
frame,lgw,Year 1, summer 1, Monday,16976,16.7
frame,lgw,Year 1, summer 1, Monday,16977,16.9
frame,lgw,Year 1, summer 1, Monday,16978,16.5
frame,lgw,Year 1, summer 1, Monday,16979,16.6
frame,lgw,Year 1, summer 1, Monday,16980,16.6
frame,lgw,Year 1, summer 1, Monday,16981,16.7
frame,lgw,Year 1, summer 1, Monday,16982,16.6
frame,lgw,Year 1, summer 1, Monday,16983,16.7
frame,lgw,Year 1, summer 1, Monday,16984,16.7
frame,lgw,Year 1, summer 1, Monday,16985,16.6
frame,lgw,Year 1, summer 1, Monday,16986,16.7
frame,lgw,Year 1, summer 1, Monday,16987,16.7
frame,lgw,Year 1, summer 1, Monday,16988,16.7
frame,lgw,Year 1, summer 1, Monday,16989,16.6
frame,lgw,Year 1, summer 1, Monday,16990,17.0
frame,lgw,Year 1, summer 1, Monday,16991,16.5
frame,lgw,Year 1, summer 1, Monday,16992,16.5
frame,lgw,Year 1, summer 1, Monday,16993,16.8
frame,lgw,Year 1, summer 1, Monday,16994,16.6
frame,lgw,Year 1, summer 1, Monday,16995,16.7
frame,lgw,Year 1, summer 1, Monday,16996,16.6
frame,lgw,Year 1, summer 1, Monday,16997,16.6
frame,lgw,Year 1, summer 1, Monday,16998,16.6
frame,lgw,Year 1, summer 1, Monday,16999,16.7
frame,lgw,Year 1, summer 1, Monday,17000,16.6
frame,lgw,Year 1, summer 1, Monday,17001,16.7
frame,lgw,Year 1, summer 1, Monday,17002,16.8
frame,lgw,Year 1, summer 1, Monday,17003,17.0
frame,lgw,Year 1, summer 1, Monday,17004,16.3
frame,lgw,Year 1, summer 1, Monday,17005,16.7
frame,lgw,Year 1, summer 1, Monday,17006,17.2
frame,lgw,Year 1, summer 1, Monday,17007,16.1
frame,lgw,Year 1, summer 1, Monday,17008,16.7
frame,lgw,Year 1, summer 1, Monday,17009,16.7
frame,lgw,Year 1, summer 1, Monday,17010,16.7
frame,lgw,Year 1, summer 1, Monday,17011,16.8
frame,lgw,Year 1, summer 1, Monday,17012,16.3
frame,lgw,Year 1, summer 1, Monday,17013,16.6
frame,lgw,Year 1, summer 1, Monday,17014,16.7
frame,lgw,Year 1, summer 1, Monday,17015,16.7
frame,lgw,Year 1, summer 1, Monday,17016,16.7
frame,lgw,Year 1, summer 1, Monday,17017,16.6
frame,lgw,Year 1, summer 1, Monday,17018,16.7
frame,lgw,Year 1, summer 1, Monday,17019,16.7
frame,lgw,Year 1, summer 1, Monday,17020,16.7
frame,lgw,Year 1, summer 1, Monday,17021,16.6
frame,lgw,Year 1, summer 1, Monday,17022,16.7
frame,lgw,Year 1, summer 1, Monday,17023,17.0
frame,lgw,Year 1, summer 1, Monday,17024,16.4
frame,lgw,Year 1, summer 1, Monday,17025,16.6
frame,lgw,Year 1, summer 1, Monday,17026,16.7
frame,lgw,Year 1, summer 1, Monday,17027,16.7
frame,lgw,Year 1, summer 1, Monday,17028,16.6
frame,lgw,Year 1, summer 1, Monday,17029,16.9
frame,lgw,Year 1, summer 1, Monday,17030,16.5
frame,lgw,Year 1, summer 1, Monday,17031,16.6
frame,lgw,Year 1, summer 1, Monday,17032,16.7
frame,lgw,Year 1, summer 1, Monday,17033,16.6
frame,lgw,Year 1, summer 1, Monday,17034,16.7
frame,lgw,Year 1, summer 1, Monday,17035,16.6
frame,lgw,Year 1, summer 1, Monday,17036,16.6
frame,lgw,Year 1, summer 1, Monday,17037,16.7
frame,lgw,Year 1, summer 1, Monday,17038,16.6
frame,lgw,Year 1, summer 1, Monday,17039,16.7
frame,lgw,Year 1, summer 1, Monday,17040,16.6
frame,lgw,Year 1, summer 1, Monday,17041,16.8
frame,lgw,Year 1, summer 1, Monday,17042,16.5
frame,lgw,Year 1, summer 1, Monday,17043,16.6
frame,lgw,Year 1, summer 1, Monday,17044,16.7
frame,lgw,Year 1, summer 1, Monday,17045,16.6
frame,lgw,Year 1, summer 1, Monday,17046,16.8
frame,lgw,Year 1, summer 1, Monday,17047,16.7
frame,lgw,Year 1, summer 1, Monday,17048,17.6
frame,lgw,Year 1, summer 1, Monday,17049,15.9
frame,lgw,Year 1, summer 1, Monday,17050,16.3
frame,lgw,Year 1, summer 1, Monday,17051,16.7
frame,lgw,Year 1, summer 1, Monday,17052,16.7
frame,lgw,Year 1, summer 1, Monday,17053,16.6
frame,lgw,Year 1, summer 1, Monday,17054,16.6
frame,lgw,Year 1, summer 1, Monday,17055,16.7
frame,lgw,Year 1, summer 1, Monday,17056,16.6
frame,lgw,Year 1, summer 1, Monday,17057,16.6
frame,lgw,Year 1, summer 1, Monday,17058,16.7
frame,lgw,Year 1, summer 1, Monday,17059,16.7
frame,lgw,Year 1, summer 1, Monday,17060,16.6
frame,lgw,Year 1, summer 1, Monday,17061,16.7
frame,lgw,Year 1, summer 1, Monday,17062,16.7
frame,lgw,Year 1, summer 1, Monday,17063,17.9
frame,lgw,Year 1, summer 1, Monday,17064,16.1
frame,lgw,Year 1, summer 1, Monday,17065,16.4
frame,lgw,Year 1, summer 1, Monday,17066,16.5
frame,lgw,Year 1, summer 1, Monday,17067,16.7
frame,lgw,Year 1, summer 1, Monday,17068,16.5
frame,lgw,Year 1, summer 1, Monday,17069,16.7
frame,lgw,Year 1, summer 1, Monday,17070,16.7
frame,lgw,Year 1, summer 1, Monday,17071,16.7
frame,lgw,Year 1, summer 1, Monday,17072,16.6
frame,lgw,Year 1, summer 1, Monday,17073,16.7
frame,lgw,Year 1, summer 1, Monday,17074,16.7
frame,lgw,Year 1, summer 1, Monday,17075,16.8
frame,lgw,Year 1, summer 1, Monday,17076,16.5
frame,lgw,Year 1, summer 1, Monday,17077,16.7
frame,lgw,Year 1, summer 1, Monday,17078,16.6
frame,lgw,Year 1, summer 1, Monday,17079,16.7
frame,lgw,Year 1, summer 1, Monday,17080,16.6
frame,lgw,Year 1, summer 1, Monday,17081,16.7
frame,lgw,Year 1, summer 1, Monday,17082,16.7
frame,lgw,Year 1, summer 1, Monday,17083,16.6
frame,lgw,Year 1, summer 1, Monday,17084,16.6
frame,lgw,Year 1, summer 1, Monday,17085,16.7
frame,lgw,Year 1, summer 1, Monday,17086,16.7
frame,lgw,Year 1, summer 1, Monday,17087,16.7
frame,lgw,Year 1, summer 1, Monday,17088,16.7
frame,lgw,Year 1, summer 1, Monday,17089,16.7
frame,lgw,Year 1, summer 1, Monday,17090,16.6
frame,lgw,Year 1, summer 1, Monday,17091,16.8
frame,lgw,Year 1, summer 1, Monday,17092,16.7
frame,lgw,Year 1, summer 1, Monday,17093,16.6
frame,lgw,Year 1, summer 1, Monday,17094,16.7
frame,lgw,Year 1, summer 1, Monday,17095,16.7
frame,lgw,Year 1, summer 1, Monday,17096,16.6
frame,lgw,Year 1, summer 1, Monday,17097,16.7
frame,lgw,Year 1, summer 1, Monday,17098,16.6
frame,lgw,Year 1, summer 1, Monday,17099,17.7
frame,lgw,Year 1, summer 1, Monday,17100,15.6
frame,lgw,Year 1, summer 1, Monday,17101,16.7
frame,lgw,Year 1, summer 1, Monday,17102,16.7
frame,lgw,Year 1, summer 1, Monday,17103,16.7
frame,lgw,Year 1, summer 1, Monday,17104,16.6
frame,lgw,Year 1, summer 1, Monday,17105,16.6
frame,lgw,Year 1, summer 1, Monday,17106,16.7
frame,lgw,Year 1, summer 1, Monday,17107,16.7
frame,lgw,Year 1, summer 1, Monday,17108,16.6
frame,lgw,Year 1, summer 1, Monday,17109,16.7
frame,lgw,Year 1, summer 1, Monday,17110,16.8
frame,lgw,Year 1, summer 1, Monday,17111,16.5
frame,lgw,Year 1, summer 1, Monday,17112,16.7
frame,lgw,Year 1, summer 1, Monday,17113,16.7
frame,lgw,Year 1, summer 1, Monday,17114,16.7
frame,lgw,Year 1, summer 1, Monday,17115,16.7
frame,lgw,Year 1, summer 1, Monday,17116,16.7
frame,lgw,Year 1, summer 1, Monday,17117,16.7
frame,lgw,Year 1, summer 1, Monday,17118,16.7
frame,lgw,Year 1, summer 1, Monday,17119,16.6
frame,lgw,Year 1, summer 1, Monday,17120,16.6
frame,lgw,Year 1, summer 1, Monday,17121,16.6
frame,lgw,Year 1, summer 1, Monday,17122,16.6
frame,lgw,Year 1, summer 1, Monday,17123,18.0
frame,lgw,Year 1, summer 1, Monday,17124,15.3
frame,lgw,Year 1, summer 1, Monday,17125,16.7
frame,lgw,Year 1, summer 1, Monday,17126,16.7
frame,lgw,Year 1, summer 1, Monday,17127,16.7
frame,lgw,Year 1, summer 1, Monday,17128,16.7
frame,lgw,Year 1, summer 1, Monday,17129,16.7
frame,lgw,Year 1, summer 1, Monday,17130,17.7
frame,lgw,Year 1, summer 1, Monday,17131,15.6
frame,lgw,Year 1, summer 1, Monday,17132,16.7
frame,lgw,Year 1, summer 1, Monday,17133,16.6
frame,lgw,Year 1, summer 1, Monday,17134,16.7
frame,lgw,Year 1, summer 1, Monday,17135,16.7
frame,lgw,Year 1, summer 1, Monday,17136,17.2
frame,lgw,Year 1, summer 1, Monday,17137,16.1
frame,lgw,Year 1, summer 1, Monday,17138,16.7
frame,lgw,Year 1, summer 1, Monday,17139,16.8
frame,lgw,Year 1, summer 1, Monday,17140,16.6
frame,lgw,Year 1, summer 1, Monday,17141,16.6
frame,lgw,Year 1, summer 1, Monday,17142,16.6
frame,lgw,Year 1, summer 1, Monday,17143,16.6
frame,lgw,Year 1, summer 1, Monday,17144,16.7
frame,lgw,Year 1, summer 1, Monday,17145,16.6
frame,lgw,Year 1, summer 1, Monday,17146,16.7
frame,lgw,Year 1, summer 1, Monday,17147,16.7
frame,lgw,Year 1, summer 1, Monday,17148,16.6
frame,lgw,Year 1, summer 1, Monday,17149,16.7
frame,lgw,Year 1, summer 1, Monday,17150,16.9
frame,lgw,Year 1, summer 1, Monday,17151,16.5
frame,lgw,Year 1, summer 1, Monday,17152,16.6
frame,lgw,Year 1, summer 1, Monday,17153,16.7
frame,lgw,Year 1, summer 1, Monday,17154,16.7
frame,lgw,Year 1, summer 1, Monday,17155,16.6
frame,lgw,Year 1, summer 1, Monday,17156,16.6
frame,lgw,Year 1, summer 1, Monday,17157,16.7
frame,lgw,Year 1, summer 1, Monday,17158,16.7
frame,lgw,Year 1, summer 1, Monday,17159,16.8
frame,lgw,Year 1, summer 1, Monday,17160,16.5
frame,lgw,Year 1, summer 1, Monday,17161,16.6
frame,lgw,Year 1, summer 1, Monday,17162,16.6
frame,lgw,Year 1, summer 1, Monday,17163,16.6
frame,lgw,Year 1, summer 1, Monday,17164,16.7
frame,lgw,Year 1, summer 1, Monday,17165,16.6
frame,lgw,Year 1, summer 1, Monday,17166,16.7
frame,lgw,Year 1, summer 1, Monday,17167,16.6
frame,lgw,Year 1, summer 1, Monday,17168,16.7
frame,lgw,Year 1, summer 1, Monday,17169,16.6
frame,lgw,Year 1, summer 1, Monday,17170,16.8
frame,lgw,Year 1, summer 1, Monday,17171,16.6
frame,lgw,Year 1, summer 1, Monday,17172,16.7
frame,lgw,Year 1, summer 1, Monday,17173,16.7
frame,lgw,Year 1, summer 1, Monday,17174,16.6
frame,lgw,Year 1, summer 1, Monday,17175,16.7
frame,lgw,Year 1, summer 1, Monday,17176,16.7
frame,lgw,Year 1, summer 1, Monday,17177,16.6
frame,lgw,Year 1, summer 1, Monday,17178,16.9
frame,lgw,Year 1, summer 1, Monday,17179,16.4
frame,lgw,Year 1, summer 1, Monday,17180,16.7
frame,lgw,Year 1, summer 1, Monday,17181,17.4
frame,lgw,Year 1, summer 1, Monday,17182,16.3
frame,lgw,Year 1, summer 1, Monday,17183,16.4
frame,lgw,Year 1, summer 1, Monday,17184,16.6
frame,lgw,Year 1, summer 1, Monday,17185,16.8
frame,lgw,Year 1, summer 1, Monday,17186,17.4
frame,lgw,Year 1, summer 1, Monday,17187,15.8
frame,lgw,Year 1, summer 1, Monday,17188,16.7
frame,lgw,Year 1, summer 1, Monday,17189,16.7
frame,lgw,Year 1, summer 1, Monday,17190,16.8
frame,lgw,Year 1, summer 1, Monday,17191,16.5
frame,lgw,Year 1, summer 1, Monday,17192,16.7
frame,lgw,Year 1, summer 1, Monday,17193,16.7
frame,lgw,Year 1, summer 1, Monday,17194,16.6
frame,lgw,Year 1, summer 1, Monday,17195,16.7
frame,lgw,Year 1, summer 1, Monday,17196,17.8
frame,lgw,Year 1, summer 1, Monday,17197,15.5
frame,lgw,Year 1, summer 1, Monday,17198,16.7
frame,lgw,Year 1, summer 1, Monday,17199,16.8
frame,lgw,Year 1, summer 1, Monday,17200,16.4
frame,lgw,Year 1, summer 1, Monday,17201,16.6
frame,lgw,Year 1, summer 1, Monday,17202,17.5
frame,lgw,Year 1, summer 1, Monday,17203,15.8
frame,lgw,Year 1, summer 1, Monday,17204,16.6
frame,lgw,Year 1, summer 1, Monday,17205,16.7
frame,lgw,Year 1, summer 1, Monday,17206,16.7
frame,lgw,Year 1, summer 1, Monday,17207,16.7
frame,lgw,Year 1, summer 1, Monday,17208,16.6
frame,lgw,Year 1, summer 1, Monday,17209,16.7
frame,lgw,Year 1, summer 1, Monday,17210,16.7
frame,lgw,Year 1, summer 1, Monday,17211,16.7
frame,lgw,Year 1, summer 1, Monday,17212,16.6
frame,lgw,Year 1, summer 1, Monday,17213,17.7
frame,lgw,Year 1, summer 1, Monday,17214,15.9
frame,lgw,Year 1, summer 1, Monday,17215,16.4
frame,lgw,Year 1, summer 1, Monday,17216,17.0
frame,lgw,Year 1, summer 1, Monday,17217,16.2
frame,lgw,Year 1, summer 1, Monday,17218,16.7
frame,lgw,Year 1, summer 1, Monday,17219,16.7
frame,lgw,Year 1, summer 1, Monday,17220,16.7
frame,lgw,Year 1, summer 1, Monday,17221,16.6
frame,lgw,Year 1, summer 1, Monday,17222,16.7
frame,lgw,Year 1, summer 1, Monday,17223,16.7
frame,lgw,Year 1, summer 1, Monday,17224,16.6
frame,lgw,Year 1, summer 1, Monday,17225,17.4
frame,lgw,Year 1, summer 1, Monday,17226,15.9
frame,lgw,Year 1, summer 1, Monday,17227,16.7
frame,lgw,Year 1, summer 1, Monday,17228,16.7
frame,lgw,Year 1, summer 1, Monday,17229,19.9
frame,lgw,Year 1, summer 1, Monday,17230,13.4
frame,lgw,Year 1, summer 1, Monday,17231,16.7
frame,lgw,Year 1, summer 1, Monday,17232,16.7
frame,lgw,Year 1, summer 1, Monday,17233,16.7
frame,lgw,Year 1, summer 1, Monday,17234,16.6
frame,lgw,Year 1, summer 1, Monday,17235,16.7
frame,lgw,Year 1, summer 1, Monday,17236,17.0
frame,lgw,Year 1, summer 1, Monday,17237,16.3
frame,lgw,Year 1, summer 1, Monday,17238,16.7
frame,lgw,Year 1, summer 1, Monday,17239,17.5
frame,lgw,Year 1, summer 1, Monday,17240,15.8
frame,lgw,Year 1, summer 1, Monday,17241,16.6
frame,lgw,Year 1, summer 1, Monday,17242,16.7
frame,lgw,Year 1, summer 1, Monday,17243,16.6
frame,lgw,Year 1, summer 1, Monday,17244,16.7
frame,lgw,Year 1, summer 1, Monday,17245,16.6
