kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,,Year 1, spring 0, Sunday,5479,21.3
frame,,Year 1, spring 0, Sunday,5480,0.0
frame,,Year 1, spring 0, Sunday,5481,20.5
frame,,Year 1, spring 0, Sunday,5482,20.5
frame,,Year 1, spring 0, Sunday,5483,20.6
frame,,Year 1, spring 0, Sunday,5484,20.7
frame,,Year 1, spring 0, Sunday,5485,0.0
frame,,Year 1, spring 0, Sunday,5486,20.3
frame,,Year 1, spring 0, Sunday,5487,20.5
frame,,Year 1, spring 0, Sunday,5488,20.5
frame,,Year 1, spring 0, Sunday,5489,20.5
frame,,Year 1, spring 0, Sunday,5490,0.0
frame,,Year 1, spring 0, Sunday,5491,20.7
frame,,Year 1, spring 0, Sunday,5492,20.8
frame,,Year 1, spring 0, Sunday,5493,20.8
frame,,Year 1, spring 0, Sunday,5494,20.8
frame,,Year 1, spring 0, Sunday,5495,0.0
frame,,Year 1, spring 0, Sunday,5496,20.6
frame,,Year 1, spring 0, Sunday,5497,20.6
frame,,Year 1, spring 0, Sunday,5498,20.7
frame,,Year 1, spring 0, Sunday,5499,20.8
frame,,Year 1, spring 0, Sunday,5500,0.0
frame,,Year 1, spring 0, Sunday,5501,20.8
frame,,Year 1, spring 0, Sunday,5502,20.7
frame,,Year 1, spring 0, Sunday,5503,20.7
frame,,Year 1, spring 0, Sunday,5504,20.5
frame,,Year 1, spring 0, Sunday,5505,0.0
frame,,Year 1, spring 0, Sunday,5506,20.6
frame,,Year 1, spring 0, Sunday,5507,20.4
frame,,Year 1, spring 0, Sunday,5508,21.0
frame,,Year 1, spring 0, Sunday,5509,20.9
frame,,Year 1, spring 0, Sunday,5510,0.1
frame,,Year 1, spring 0, Sunday,5511,20.7
frame,,Year 1, spring 0, Sunday,5512,20.5
frame,,Year 1, spring 0, Sunday,5513,21.2
frame,,Year 1, spring 0, Sunday,5514,21.0
frame,,Year 1, spring 0, Sunday,5515,0.0
frame,,Year 1, spring 0, Sunday,5516,20.3
frame,,Year 1, spring 0, Sunday,5517,21.2
frame,,Year 1, spring 0, Sunday,5518,20.6
frame,,Year 1, spring 0, Sunday,5519,20.9
frame,,Year 1, spring 0, Sunday,5520,0.0
frame,,Year 1, spring 0, Sunday,5521,20.7
frame,,Year 1, spring 0, Sunday,5522,21.2
frame,,Year 1, spring 0, Sunday,5523,21.0
frame,,Year 1, spring 0, Sunday,5524,21.4
frame,,Year 1, spring 0, Sunday,5525,0.0
frame,,Year 1, spring 0, Sunday,5526,20.5
frame,,Year 1, spring 0, Sunday,5527,20.4
frame,,Year 1, spring 0, Sunday,5528,21.2
frame,,Year 1, spring 0, Sunday,5529,20.3
frame,,Year 1, spring 0, Sunday,5530,0.0
frame,,Year 1, spring 0, Sunday,5531,20.9
frame,,Year 1, spring 0, Sunday,5532,20.6
frame,,Year 1, spring 0, Sunday,5533,20.3
frame,,Year 1, spring 0, Sunday,5534,20.6
frame,,Year 1, spring 0, Sunday,5535,20.5
frame,,Year 1, spring 0, Sunday,5536,0.0
frame,,Year 1, spring 0, Sunday,5537,20.6
frame,,Year 1, spring 0, Sunday,5538,21.0
frame,,Year 1, spring 0, Sunday,5539,20.5
frame,,Year 1, spring 0, Sunday,5540,20.8
frame,,Year 1, spring 0, Sunday,5541,0.0
frame,,Year 1, spring 0, Sunday,5542,20.8
frame,,Year 1, spring 0, Sunday,5543,20.6
frame,,Year 1, spring 0, Sunday,5544,20.5
frame,,Year 1, spring 0, Sunday,5545,20.5
frame,,Year 1, spring 0, Sunday,5546,0.0
frame,,Year 1, spring 0, Sunday,5547,21.0
frame,,Year 1, spring 0, Sunday,5548,20.6
frame,,Year 1, spring 0, Sunday,5549,21.3
frame,,Year 1, spring 0, Sunday,5550,20.5
frame,,Year 1, spring 0, Sunday,5551,0.0
frame,,Year 1, spring 0, Sunday,5552,20.5
frame,,Year 1, spring 0, Sunday,5553,20.9
frame,,Year 1, spring 0, Sunday,5554,20.9
frame,,Year 1, spring 0, Sunday,5555,21.2
frame,,Year 1, spring 0, Sunday,5556,0.0
frame,,Year 1, spring 0, Sunday,5557,20.8
frame,,Year 1, spring 0, Sunday,5558,20.8
frame,,Year 1, spring 0, Sunday,5559,20.7
frame,,Year 1, spring 0, Sunday,5560,20.6
frame,,Year 1, spring 0, Sunday,5561,0.0
frame,,Year 1, spring 0, Sunday,5562,20.8
frame,,Year 1, spring 0, Sunday,5563,20.7
frame,,Year 1, spring 0, Sunday,5564,20.4
frame,,Year 1, spring 0, Sunday,5565,20.7
frame,,Year 1, spring 0, Sunday,5566,0.0
frame,,Year 1, spring 0, Sunday,5567,20.4
frame,,Year 1, spring 0, Sunday,5568,20.9
frame,,Year 1, spring 0, Sunday,5569,20.7
frame,,Year 1, spring 0, Sunday,5570,21.0
frame,,Year 1, spring 0, Sunday,5571,0.3
frame,,Year 1, spring 0, Sunday,5572,21.8
frame,,Year 1, spring 0, Sunday,5573,20.6
frame,,Year 1, spring 0, Sunday,5574,20.3
frame,,Year 1, spring 0, Sunday,5575,20.4
frame,,Year 1, spring 0, Sunday,5576,0.0
frame,,Year 1, spring 0, Sunday,5577,20.5
frame,,Year 1, spring 0, Sunday,5578,20.6
