kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 2, summer 28, Sunday,5141,16.7
frame,lgw,Year 2, summer 28, Sunday,5142,16.6
frame,lgw,Year 2, summer 28, Sunday,5143,16.7
frame,lgw,Year 2, summer 28, Sunday,5144,17.0
frame,lgw,Year 2, summer 28, Sunday,5145,16.5
frame,lgw,Year 2, summer 28, Sunday,5146,16.7
frame,lgw,Year 2, summer 28, Sunday,5147,16.6
frame,lgw,Year 2, summer 28, Sunday,5148,16.7
frame,lgw,Year 2, summer 28, Sunday,5149,17.0
frame,lgw,Year 2, summer 28, Sunday,5150,16.4
frame,lgw,Year 2, summer 28, Sunday,5151,16.6
frame,lgw,Year 2, summer 28, Sunday,5152,16.6
frame,lgw,Year 2, summer 28, Sunday,5153,16.8
frame,lgw,Year 2, summer 28, Sunday,5154,16.7
frame,lgw,Year 2, summer 28, Sunday,5155,18.4
frame,lgw,Year 2, summer 28, Sunday,5156,15.1
frame,lgw,Year 2, summer 28, Sunday,5157,18.0
frame,lgw,Year 2, summer 28, Sunday,5158,15.1
frame,lgw,Year 2, summer 28, Sunday,5159,16.7
frame,lgw,Year 2, summer 28, Sunday,5160,16.6
frame,lgw,Year 2, summer 28, Sunday,5161,169.7
frame,lgw,Year 2, summer 28, Sunday,5162,11.0
frame,lgw,Year 2, summer 28, Sunday,5163,1.1
frame,lgw,Year 2, summer 28, Sunday,5164,0.9
frame,lgw,Year 2, summer 28, Sunday,5165,0.9
frame,lgw,Year 2, summer 28, Sunday,5166,0.9
frame,lgw,Year 2, summer 28, Sunday,5167,0.9
frame,lgw,Year 2, summer 28, Sunday,5168,1.0
frame,lgw,Year 2, summer 28, Sunday,5169,1.4
frame,lgw,Year 2, summer 28, Sunday,5170,0.9
frame,lgw,Year 2, summer 28, Sunday,5171,3.5
frame,lgw,Year 2, summer 28, Sunday,5172,7.4
frame,lgw,Year 2, summer 28, Sunday,5173,16.8
frame,lgw,Year 2, summer 28, Sunday,5174,17.0
frame,lgw,Year 2, summer 28, Sunday,5175,16.6
frame,lgw,Year 2, summer 28, Sunday,5176,16.7
frame,lgw,Year 2, summer 28, Sunday,5177,16.6
frame,lgw,Year 2, summer 28, Sunday,5178,16.9
frame,lgw,Year 2, summer 28, Sunday,5179,16.7
frame,lgw,Year 2, summer 28, Sunday,5180,16.4
