kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 18, Thursday,11165,21.9
frame,lgw,Year 1, spring 18, Thursday,11166,21.7
frame,lgw,Year 1, spring 18, Thursday,11167,0.5
frame,lgw,Year 1, spring 18, Thursday,11168,21.9
frame,lgw,Year 1, spring 18, Thursday,11169,21.3
frame,lgw,Year 1, spring 18, Thursday,11170,22.3
frame,lgw,Year 1, spring 18, Thursday,11171,0.6
frame,lgw,Year 1, spring 18, Thursday,11172,22.3
frame,lgw,Year 1, spring 18, Thursday,11173,22.4
frame,lgw,Year 1, spring 18, Thursday,11174,21.5
frame,lgw,Year 1, spring 18, Thursday,11175,0.4
frame,lgw,Year 1, spring 18, Thursday,11176,22.4
frame,lgw,Year 1, spring 18, Thursday,11177,21.6
frame,lgw,Year 1, spring 18, Thursday,11178,21.8
frame,lgw,Year 1, spring 18, Thursday,11179,0.4
frame,lgw,Year 1, spring 18, Thursday,11180,21.3
frame,lgw,Year 1, spring 18, Thursday,11181,21.6
frame,lgw,Year 1, spring 18, Thursday,11182,21.7
frame,lgw,Year 1, spring 18, Thursday,11183,0.5
frame,lgw,Year 1, spring 18, Thursday,11184,22.0
frame,lgw,Year 1, spring 18, Thursday,11185,22.1
frame,lgw,Year 1, spring 18, Thursday,11186,21.5
frame,lgw,Year 1, spring 18, Thursday,11187,21.1
frame,lgw,Year 1, spring 18, Thursday,11188,0.2
frame,lgw,Year 1, spring 18, Thursday,11189,21.5
frame,lgw,Year 1, spring 18, Thursday,11190,21.8
frame,lgw,Year 1, spring 18, Thursday,11191,21.4
frame,lgw,Year 1, spring 18, Thursday,11192,0.2
frame,lgw,Year 1, spring 18, Thursday,11193,21.0
frame,lgw,Year 1, spring 18, Thursday,11194,21.6
frame,lgw,Year 1, spring 18, Thursday,11195,21.2
frame,lgw,Year 1, spring 18, Thursday,11196,0.2
frame,lgw,Year 1, spring 18, Thursday,11197,21.7
frame,lgw,Year 1, spring 18, Thursday,11198,21.2
frame,lgw,Year 1, spring 18, Thursday,11199,28.3
frame,lgw,Year 1, spring 18, Thursday,11200,29.3
frame,lgw,Year 1, spring 18, Thursday,11201,1.7
frame,lgw,Year 1, spring 18, Thursday,11202,23.2
frame,lgw,Year 1, spring 18, Thursday,11203,0.7
frame,lgw,Year 1, spring 18, Thursday,11204,21.9
frame,lgw,Year 1, spring 18, Thursday,11205,21.4
frame,lgw,Year 1, spring 18, Thursday,11206,0.2
frame,lgw,Year 1, spring 18, Thursday,11207,21.6
frame,lgw,Year 1, spring 18, Thursday,11208,21.6
frame,lgw,Year 1, spring 18, Thursday,11209,21.9
frame,lgw,Year 1, spring 18, Thursday,11210,0.2
frame,lgw,Year 1, spring 18, Thursday,11211,21.8
frame,lgw,Year 1, spring 18, Thursday,11212,21.6
frame,lgw,Year 1, spring 18, Thursday,11213,21.6
frame,lgw,Year 1, spring 18, Thursday,11214,21.7
frame,lgw,Year 1, spring 18, Thursday,11215,0.9
frame,lgw,Year 1, spring 18, Thursday,11216,21.5
frame,lgw,Year 1, spring 18, Thursday,11217,21.3
frame,lgw,Year 1, spring 18, Thursday,11218,23.5
frame,lgw,Year 1, spring 18, Thursday,11219,0.5
frame,lgw,Year 1, spring 18, Thursday,11220,21.6
frame,lgw,Year 1, spring 18, Thursday,11221,21.8
frame,lgw,Year 1, spring 18, Thursday,11222,21.8
frame,lgw,Year 1, spring 18, Thursday,11223,0.5
frame,lgw,Year 1, spring 18, Thursday,11224,22.3
frame,lgw,Year 1, spring 18, Thursday,11225,21.4
frame,lgw,Year 1, spring 18, Thursday,11226,21.1
frame,lgw,Year 1, spring 18, Thursday,11227,0.3
frame,lgw,Year 1, spring 18, Thursday,11228,21.2
frame,lgw,Year 1, spring 18, Thursday,11229,21.4
frame,lgw,Year 1, spring 18, Thursday,11230,21.2
frame,lgw,Year 1, spring 18, Thursday,11231,0.3
frame,lgw,Year 1, spring 18, Thursday,11232,22.6
frame,lgw,Year 1, spring 18, Thursday,11233,22.2
frame,lgw,Year 1, spring 18, Thursday,11234,21.3
frame,lgw,Year 1, spring 18, Thursday,11235,0.3
frame,lgw,Year 1, spring 18, Thursday,11236,21.6
frame,lgw,Year 1, spring 18, Thursday,11237,22.1
frame,lgw,Year 1, spring 18, Thursday,11238,21.9
frame,lgw,Year 1, spring 18, Thursday,11239,21.4
frame,lgw,Year 1, spring 18, Thursday,11240,0.2
frame,lgw,Year 1, spring 18, Thursday,11241,21.8
frame,lgw,Year 1, spring 18, Thursday,11242,21.2
frame,lgw,Year 1, spring 18, Thursday,11243,21.6
frame,lgw,Year 1, spring 18, Thursday,11244,0.4
frame,lgw,Year 1, spring 18, Thursday,11245,21.6
frame,lgw,Year 1, spring 18, Thursday,11246,21.2
frame,lgw,Year 1, spring 18, Thursday,11247,21.1
frame,lgw,Year 1, spring 18, Thursday,11248,0.4
frame,lgw,Year 1, spring 18, Thursday,11249,21.2
frame,lgw,Year 1, spring 18, Thursday,11250,21.7
frame,lgw,Year 1, spring 18, Thursday,11251,21.7
frame,lgw,Year 1, spring 18, Thursday,11252,21.3
frame,lgw,Year 1, spring 18, Thursday,11253,0.4
frame,lgw,Year 1, spring 18, Thursday,11254,21.6
frame,lgw,Year 1, spring 18, Thursday,11255,22.1
frame,lgw,Year 1, spring 18, Thursday,11256,22.4
frame,lgw,Year 1, spring 18, Thursday,11257,0.4
frame,lgw,Year 1, spring 18, Thursday,11258,21.4
frame,lgw,Year 1, spring 18, Thursday,11259,22.5
frame,lgw,Year 1, spring 18, Thursday,11260,21.1
frame,lgw,Year 1, spring 18, Thursday,11261,0.3
frame,lgw,Year 1, spring 18, Thursday,11262,21.6
frame,lgw,Year 1, spring 18, Thursday,11263,21.3
frame,lgw,Year 1, spring 18, Thursday,11264,22.4
frame,lgw,Year 1, spring 18, Thursday,11265,0.6
frame,lgw,Year 1, spring 18, Thursday,11266,21.3
frame,lgw,Year 1, spring 18, Thursday,11267,21.7
frame,lgw,Year 1, spring 18, Thursday,11268,22.0
frame,lgw,Year 1, spring 18, Thursday,11269,22.3
frame,lgw,Year 1, spring 18, Thursday,11270,0.4
frame,lgw,Year 1, spring 18, Thursday,11271,21.6
frame,lgw,Year 1, spring 18, Thursday,11272,22.6
frame,lgw,Year 1, spring 18, Thursday,11273,21.6
frame,lgw,Year 1, spring 18, Thursday,11274,0.3
frame,lgw,Year 1, spring 18, Thursday,11275,21.6
frame,lgw,Year 1, spring 18, Thursday,11276,22.1
frame,lgw,Year 1, spring 18, Thursday,11277,22.4
frame,lgw,Year 1, spring 18, Thursday,11278,0.4
frame,lgw,Year 1, spring 18, Thursday,11279,22.0
frame,lgw,Year 1, spring 18, Thursday,11280,22.0
frame,lgw,Year 1, spring 18, Thursday,11281,21.1
frame,lgw,Year 1, spring 18, Thursday,11282,0.2
frame,lgw,Year 1, spring 18, Thursday,11283,21.5
frame,lgw,Year 1, spring 18, Thursday,11284,22.1
frame,lgw,Year 1, spring 18, Thursday,11285,21.8
frame,lgw,Year 1, spring 18, Thursday,11286,0.7
frame,lgw,Year 1, spring 18, Thursday,11287,21.7
frame,lgw,Year 1, spring 18, Thursday,11288,21.6
frame,lgw,Year 1, spring 18, Thursday,11289,21.6
frame,lgw,Year 1, spring 18, Thursday,11290,0.3
frame,lgw,Year 1, spring 18, Thursday,11291,21.3
frame,lgw,Year 1, spring 18, Thursday,11292,21.6
frame,lgw,Year 1, spring 18, Thursday,11293,21.6
frame,lgw,Year 1, spring 18, Thursday,11294,22.6
frame,lgw,Year 1, spring 18, Thursday,11295,0.4
frame,lgw,Year 1, spring 18, Thursday,11296,21.6
frame,lgw,Year 1, spring 18, Thursday,11297,22.4
frame,lgw,Year 1, spring 18, Thursday,11298,24.0
frame,lgw,Year 1, spring 18, Thursday,11299,0.6
frame,lgw,Year 1, spring 18, Thursday,11300,21.7
frame,lgw,Year 1, spring 18, Thursday,11301,21.8
frame,lgw,Year 1, spring 18, Thursday,11302,0.3
frame,lgw,Year 1, spring 18, Thursday,11303,21.2
frame,lgw,Year 1, spring 18, Thursday,11304,21.9
frame,lgw,Year 1, spring 18, Thursday,11305,22.1
frame,lgw,Year 1, spring 18, Thursday,11306,21.3
frame,lgw,Year 1, spring 18, Thursday,11307,0.3
frame,lgw,Year 1, spring 18, Thursday,11308,21.4
frame,lgw,Year 1, spring 18, Thursday,11309,21.0
frame,lgw,Year 1, spring 18, Thursday,11310,21.3
frame,lgw,Year 1, spring 18, Thursday,11311,0.4
frame,lgw,Year 1, spring 18, Thursday,11312,21.2
frame,lgw,Year 1, spring 18, Thursday,11313,21.0
frame,lgw,Year 1, spring 18, Thursday,11314,23.6
frame,lgw,Year 1, spring 18, Thursday,11315,0.9
frame,lgw,Year 1, spring 18, Thursday,11316,22.5
frame,lgw,Year 1, spring 18, Thursday,11317,22.2
frame,lgw,Year 1, spring 18, Thursday,11318,21.9
frame,lgw,Year 1, spring 18, Thursday,11319,0.3
frame,lgw,Year 1, spring 18, Thursday,11320,21.5
frame,lgw,Year 1, spring 18, Thursday,11321,21.3
frame,lgw,Year 1, spring 18, Thursday,11322,21.8
frame,lgw,Year 1, spring 18, Thursday,11323,0.3
frame,lgw,Year 1, spring 18, Thursday,11324,21.5
frame,lgw,Year 1, spring 18, Thursday,11325,21.7
frame,lgw,Year 1, spring 18, Thursday,11326,21.7
frame,lgw,Year 1, spring 18, Thursday,11327,21.7
frame,lgw,Year 1, spring 18, Thursday,11328,0.5
frame,lgw,Year 1, spring 18, Thursday,11329,22.1
frame,lgw,Year 1, spring 18, Thursday,11330,22.0
frame,lgw,Year 1, spring 18, Thursday,11331,21.6
frame,lgw,Year 1, spring 18, Thursday,11332,0.5
frame,lgw,Year 1, spring 18, Thursday,11333,21.2
frame,lgw,Year 1, spring 18, Thursday,11334,21.3
frame,lgw,Year 1, spring 18, Thursday,11335,21.8
frame,lgw,Year 1, spring 18, Thursday,11336,0.8
frame,lgw,Year 1, spring 18, Thursday,11337,22.5
frame,lgw,Year 1, spring 18, Thursday,11338,23.0
frame,lgw,Year 1, spring 18, Thursday,11339,21.5
frame,lgw,Year 1, spring 18, Thursday,11340,0.4
frame,lgw,Year 1, spring 18, Thursday,11341,21.3
frame,lgw,Year 1, spring 18, Thursday,11342,21.3
frame,lgw,Year 1, spring 18, Thursday,11343,22.6
frame,lgw,Year 1, spring 18, Thursday,11344,0.5
frame,lgw,Year 1, spring 18, Thursday,11345,21.8
frame,lgw,Year 1, spring 18, Thursday,11346,22.9
frame,lgw,Year 1, spring 18, Thursday,11347,21.4
frame,lgw,Year 1, spring 18, Thursday,11348,0.3
frame,lgw,Year 1, spring 18, Thursday,11349,21.8
frame,lgw,Year 1, spring 18, Thursday,11350,21.7
frame,lgw,Year 1, spring 18, Thursday,11351,21.7
frame,lgw,Year 1, spring 18, Thursday,11352,0.5
frame,lgw,Year 1, spring 18, Thursday,11353,21.1
frame,lgw,Year 1, spring 18, Thursday,11354,21.6
frame,lgw,Year 1, spring 18, Thursday,11355,22.3
frame,lgw,Year 1, spring 18, Thursday,11356,22.2
frame,lgw,Year 1, spring 18, Thursday,11357,0.3
frame,lgw,Year 1, spring 18, Thursday,11358,21.2
frame,lgw,Year 1, spring 18, Thursday,11359,21.5
frame,lgw,Year 1, spring 18, Thursday,11360,21.8
frame,lgw,Year 1, spring 18, Thursday,11361,0.4
frame,lgw,Year 1, spring 18, Thursday,11362,21.5
frame,lgw,Year 1, spring 18, Thursday,11363,22.1
frame,lgw,Year 1, spring 18, Thursday,11364,22.2
frame,lgw,Year 1, spring 18, Thursday,11365,0.9
frame,lgw,Year 1, spring 18, Thursday,11366,21.5
frame,lgw,Year 1, spring 18, Thursday,11367,21.6
frame,lgw,Year 1, spring 18, Thursday,11368,21.8
frame,lgw,Year 1, spring 18, Thursday,11369,0.4
frame,lgw,Year 1, spring 18, Thursday,11370,21.6
frame,lgw,Year 1, spring 18, Thursday,11371,21.1
frame,lgw,Year 1, spring 18, Thursday,11372,22.6
frame,lgw,Year 1, spring 18, Thursday,11373,0.4
frame,lgw,Year 1, spring 18, Thursday,11374,21.5
frame,lgw,Year 1, spring 18, Thursday,11375,22.2
frame,lgw,Year 1, spring 18, Thursday,11376,21.8
frame,lgw,Year 1, spring 18, Thursday,11377,21.6
frame,lgw,Year 1, spring 18, Thursday,11378,0.4
frame,lgw,Year 1, spring 18, Thursday,11379,21.9
frame,lgw,Year 1, spring 18, Thursday,11380,21.0
frame,lgw,Year 1, spring 18, Thursday,11381,21.9
frame,lgw,Year 1, spring 18, Thursday,11382,0.8
frame,lgw,Year 1, spring 18, Thursday,11383,21.1
frame,lgw,Year 1, spring 18, Thursday,11384,21.4
frame,lgw,Year 1, spring 18, Thursday,11385,21.2
frame,lgw,Year 1, spring 18, Thursday,11386,0.2
frame,lgw,Year 1, spring 18, Thursday,11387,21.3
frame,lgw,Year 1, spring 18, Thursday,11388,21.4
frame,lgw,Year 1, spring 18, Thursday,11389,22.2
frame,lgw,Year 1, spring 18, Thursday,11390,22.4
frame,lgw,Year 1, spring 18, Thursday,11391,0.4
frame,lgw,Year 1, spring 18, Thursday,11392,21.1
frame,lgw,Year 1, spring 18, Thursday,11393,21.7
frame,lgw,Year 1, spring 18, Thursday,11394,22.3
frame,lgw,Year 1, spring 18, Thursday,11395,0.4
frame,lgw,Year 1, spring 18, Thursday,11396,22.6
frame,lgw,Year 1, spring 18, Thursday,11397,21.8
frame,lgw,Year 1, spring 18, Thursday,11398,21.4
frame,lgw,Year 1, spring 18, Thursday,11399,0.3
frame,lgw,Year 1, spring 18, Thursday,11400,21.2
frame,lgw,Year 1, spring 18, Thursday,11401,21.4
frame,lgw,Year 1, spring 18, Thursday,11402,21.8
frame,lgw,Year 1, spring 18, Thursday,11403,0.7
frame,lgw,Year 1, spring 18, Thursday,11404,21.9
frame,lgw,Year 1, spring 18, Thursday,11405,21.4
frame,lgw,Year 1, spring 18, Thursday,11406,22.5
frame,lgw,Year 1, spring 18, Thursday,11407,0.4
frame,lgw,Year 1, spring 18, Thursday,11408,21.6
frame,lgw,Year 1, spring 18, Thursday,11409,22.5
frame,lgw,Year 1, spring 18, Thursday,11410,21.5
frame,lgw,Year 1, spring 18, Thursday,11411,0.4
frame,lgw,Year 1, spring 18, Thursday,11412,22.4
frame,lgw,Year 1, spring 18, Thursday,11413,22.2
frame,lgw,Year 1, spring 18, Thursday,11414,21.3
frame,lgw,Year 1, spring 18, Thursday,11415,0.2
frame,lgw,Year 1, spring 18, Thursday,11416,22.3
frame,lgw,Year 1, spring 18, Thursday,11417,21.7
frame,lgw,Year 1, spring 18, Thursday,11418,21.8
frame,lgw,Year 1, spring 18, Thursday,11419,21.6
frame,lgw,Year 1, spring 18, Thursday,11420,0.4
frame,lgw,Year 1, spring 18, Thursday,11421,21.4
frame,lgw,Year 1, spring 18, Thursday,11422,21.4
frame,lgw,Year 1, spring 18, Thursday,11423,21.5
frame,lgw,Year 1, spring 18, Thursday,11424,0.3
frame,lgw,Year 1, spring 18, Thursday,11425,21.8
frame,lgw,Year 1, spring 18, Thursday,11426,21.9
frame,lgw,Year 1, spring 18, Thursday,11427,21.7
frame,lgw,Year 1, spring 18, Thursday,11428,0.2
frame,lgw,Year 1, spring 18, Thursday,11429,21.6
frame,lgw,Year 1, spring 18, Thursday,11430,22.1
frame,lgw,Year 1, spring 18, Thursday,11431,21.7
frame,lgw,Year 1, spring 18, Thursday,11432,0.4
frame,lgw,Year 1, spring 18, Thursday,11433,22.4
frame,lgw,Year 1, spring 18, Thursday,11434,21.9
frame,lgw,Year 1, spring 18, Thursday,11435,21.5
frame,lgw,Year 1, spring 18, Thursday,11436,0.4
frame,lgw,Year 1, spring 18, Thursday,11437,21.5
frame,lgw,Year 1, spring 18, Thursday,11438,21.7
frame,lgw,Year 1, spring 18, Thursday,11439,21.9
frame,lgw,Year 1, spring 18, Thursday,11440,21.6
frame,lgw,Year 1, spring 18, Thursday,11441,0.3
frame,lgw,Year 1, spring 18, Thursday,11442,21.4
frame,lgw,Year 1, spring 18, Thursday,11443,21.4
frame,lgw,Year 1, spring 18, Thursday,11444,21.9
frame,lgw,Year 1, spring 18, Thursday,11445,0.3
frame,lgw,Year 1, spring 18, Thursday,11446,21.5
frame,lgw,Year 1, spring 18, Thursday,11447,21.4
frame,lgw,Year 1, spring 18, Thursday,11448,22.5
frame,lgw,Year 1, spring 18, Thursday,11449,0.4
frame,lgw,Year 1, spring 18, Thursday,11450,22.3
frame,lgw,Year 1, spring 18, Thursday,11451,21.9
frame,lgw,Year 1, spring 18, Thursday,11452,21.4
frame,lgw,Year 1, spring 18, Thursday,11453,0.3
frame,lgw,Year 1, spring 18, Thursday,11454,21.4
frame,lgw,Year 1, spring 18, Thursday,11455,21.8
frame,lgw,Year 1, spring 18, Thursday,11456,23.3
frame,lgw,Year 1, spring 18, Thursday,11457,0.5
frame,lgw,Year 1, spring 18, Thursday,11458,22.3
frame,lgw,Year 1, spring 18, Thursday,11459,22.2
frame,lgw,Year 1, spring 18, Thursday,11460,21.2
frame,lgw,Year 1, spring 18, Thursday,11461,0.3
frame,lgw,Year 1, spring 18, Thursday,11462,21.0
frame,lgw,Year 1, spring 18, Thursday,11463,21.9
frame,lgw,Year 1, spring 18, Thursday,11464,22.4
frame,lgw,Year 1, spring 18, Thursday,11465,8.1
frame,lgw,Year 1, spring 18, Thursday,11466,9.2
frame,lgw,Year 1, spring 18, Thursday,11467,133.0
frame,lgw,Year 1, spring 18, Thursday,11468,1.0
frame,lgw,Year 1, spring 18, Thursday,11469,0.6
frame,lgw,Year 1, spring 18, Thursday,11470,0.3
frame,lgw,Year 1, spring 18, Thursday,11471,0.3
frame,lgw,Year 1, spring 18, Thursday,11472,0.3
frame,lgw,Year 1, spring 18, Thursday,11473,0.4
frame,lgw,Year 1, spring 18, Thursday,11474,1.2
frame,lgw,Year 1, spring 18, Thursday,11475,12.6
frame,lgw,Year 1, spring 18, Thursday,11476,16.7
frame,lgw,Year 1, spring 18, Thursday,11477,16.9
frame,lgw,Year 1, spring 18, Thursday,11478,16.6
frame,lgw,Year 1, spring 18, Thursday,11479,16.6
frame,lgw,Year 1, spring 18, Thursday,11480,16.5
frame,lgw,Year 1, spring 18, Thursday,11481,16.9
frame,lgw,Year 1, spring 18, Thursday,11482,16.9
frame,lgw,Year 1, spring 18, Thursday,11483,16.4
frame,lgw,Year 1, spring 18, Thursday,11484,16.5
frame,lgw,Year 1, spring 18, Thursday,11485,16.8
frame,lgw,Year 1, spring 18, Thursday,11486,16.6
frame,lgw,Year 1, spring 18, Thursday,11487,16.7
frame,lgw,Year 1, spring 18, Thursday,11488,17.2
frame,lgw,Year 1, spring 18, Thursday,11489,16.3
frame,lgw,Year 1, spring 18, Thursday,11490,16.8
frame,lgw,Year 1, spring 18, Thursday,11491,16.8
frame,lgw,Year 1, spring 18, Thursday,11492,16.5
frame,lgw,Year 1, spring 18, Thursday,11493,16.6
frame,lgw,Year 1, spring 18, Thursday,11494,16.7
frame,lgw,Year 1, spring 18, Thursday,11495,16.6
frame,lgw,Year 1, spring 18, Thursday,11496,16.8
frame,lgw,Year 1, spring 18, Thursday,11497,16.7
frame,lgw,Year 1, spring 18, Thursday,11498,16.4
frame,lgw,Year 1, spring 18, Thursday,11499,16.7
frame,lgw,Year 1, spring 18, Thursday,11500,16.7
frame,lgw,Year 1, spring 18, Thursday,11501,17.0
frame,lgw,Year 1, spring 18, Thursday,11502,16.4
frame,lgw,Year 1, spring 18, Thursday,11503,16.7
frame,lgw,Year 1, spring 18, Thursday,11504,16.7
frame,lgw,Year 1, spring 18, Thursday,11505,16.4
frame,lgw,Year 1, spring 18, Thursday,11506,17.0
frame,lgw,Year 1, spring 18, Thursday,11507,16.5
frame,lgw,Year 1, spring 18, Thursday,11508,16.6
frame,lgw,Year 1, spring 18, Thursday,11509,16.6
frame,lgw,Year 1, spring 18, Thursday,11510,16.7
frame,lgw,Year 1, spring 18, Thursday,11511,16.7
frame,lgw,Year 1, spring 18, Thursday,11512,16.6
frame,lgw,Year 1, spring 18, Thursday,11513,16.6
frame,lgw,Year 1, spring 18, Thursday,11514,16.7
frame,lgw,Year 1, spring 18, Thursday,11515,16.7
frame,lgw,Year 1, spring 18, Thursday,11516,16.8
frame,lgw,Year 1, spring 18, Thursday,11517,16.8
frame,lgw,Year 1, spring 18, Thursday,11518,16.6
frame,lgw,Year 1, spring 18, Thursday,11519,16.7
frame,lgw,Year 1, spring 18, Thursday,11520,16.6
frame,lgw,Year 1, spring 18, Thursday,11521,16.5
frame,lgw,Year 1, spring 18, Thursday,11522,16.8
frame,lgw,Year 1, spring 18, Thursday,11523,16.8
frame,lgw,Year 1, spring 18, Thursday,11524,16.4
frame,lgw,Year 1, spring 18, Thursday,11525,16.7
frame,lgw,Year 1, spring 18, Thursday,11526,16.8
frame,lgw,Year 1, spring 18, Thursday,11527,16.6
frame,lgw,Year 1, spring 18, Thursday,11528,16.6
frame,lgw,Year 1, spring 18, Thursday,11529,16.7
frame,lgw,Year 1, spring 18, Thursday,11530,16.8
frame,lgw,Year 1, spring 18, Thursday,11531,16.9
frame,lgw,Year 1, spring 18, Thursday,11532,16.5
frame,lgw,Year 1, spring 18, Thursday,11533,16.7
frame,lgw,Year 1, spring 18, Thursday,11534,16.7
frame,lgw,Year 1, spring 18, Thursday,11535,16.5
frame,lgw,Year 1, spring 18, Thursday,11536,16.8
frame,lgw,Year 1, spring 18, Thursday,11537,16.6
frame,lgw,Year 1, spring 18, Thursday,11538,16.5
frame,lgw,Year 1, spring 18, Thursday,11539,16.8
frame,lgw,Year 1, spring 18, Thursday,11540,16.7
frame,lgw,Year 1, spring 18, Thursday,11541,16.5
frame,lgw,Year 1, spring 18, Thursday,11542,16.9
frame,lgw,Year 1, spring 18, Thursday,11543,16.6
frame,lgw,Year 1, spring 18, Thursday,11544,17.0
frame,lgw,Year 1, spring 18, Thursday,11545,16.3
frame,lgw,Year 1, spring 18, Thursday,11546,16.7
frame,lgw,Year 1, spring 18, Thursday,11547,16.6
frame,lgw,Year 1, spring 18, Thursday,11548,16.8
frame,lgw,Year 1, spring 18, Thursday,11549,16.5
frame,lgw,Year 1, spring 18, Thursday,11550,16.9
frame,lgw,Year 1, spring 18, Thursday,11551,16.3
frame,lgw,Year 1, spring 18, Thursday,11552,16.8
frame,lgw,Year 1, spring 18, Thursday,11553,16.7
frame,lgw,Year 1, spring 18, Thursday,11554,16.5
frame,lgw,Year 1, spring 18, Thursday,11555,17.0
frame,lgw,Year 1, spring 18, Thursday,11556,16.3
frame,lgw,Year 1, spring 18, Thursday,11557,17.4
frame,lgw,Year 1, spring 18, Thursday,11558,16.2
frame,lgw,Year 1, spring 18, Thursday,11559,16.6
frame,lgw,Year 1, spring 18, Thursday,11560,16.6
frame,lgw,Year 1, spring 18, Thursday,11561,16.6
frame,lgw,Year 1, spring 18, Thursday,11562,16.6
frame,lgw,Year 1, spring 18, Thursday,11563,16.7
frame,lgw,Year 1, spring 18, Thursday,11564,16.6
frame,lgw,Year 1, spring 18, Thursday,11565,16.7
frame,lgw,Year 1, spring 18, Thursday,11566,16.7
frame,lgw,Year 1, spring 18, Thursday,11567,16.8
frame,lgw,Year 1, spring 18, Thursday,11568,16.7
frame,lgw,Year 1, spring 18, Thursday,11569,16.7
frame,lgw,Year 1, spring 18, Thursday,11570,16.6
frame,lgw,Year 1, spring 18, Thursday,11571,17.3
frame,lgw,Year 1, spring 18, Thursday,11572,16.1
frame,lgw,Year 1, spring 18, Thursday,11573,16.8
frame,lgw,Year 1, spring 18, Thursday,11574,16.5
frame,lgw,Year 1, spring 18, Thursday,11575,16.7
frame,lgw,Year 1, spring 18, Thursday,11576,16.7
frame,lgw,Year 1, spring 18, Thursday,11577,16.7
frame,lgw,Year 1, spring 18, Thursday,11578,16.5
frame,lgw,Year 1, spring 18, Thursday,11579,16.8
frame,lgw,Year 1, spring 18, Thursday,11580,16.7
frame,lgw,Year 1, spring 18, Thursday,11581,16.5
frame,lgw,Year 1, spring 18, Thursday,11582,17.2
frame,lgw,Year 1, spring 18, Thursday,11583,16.2
frame,lgw,Year 1, spring 18, Thursday,11584,16.8
frame,lgw,Year 1, spring 18, Thursday,11585,17.3
frame,lgw,Year 1, spring 18, Thursday,11586,16.4
frame,lgw,Year 1, spring 18, Thursday,11587,16.3
frame,lgw,Year 1, spring 18, Thursday,11588,16.7
frame,lgw,Year 1, spring 18, Thursday,11589,16.6
frame,lgw,Year 1, spring 18, Thursday,11590,16.7
frame,lgw,Year 1, spring 18, Thursday,11591,16.8
frame,lgw,Year 1, spring 18, Thursday,11592,16.9
frame,lgw,Year 1, spring 18, Thursday,11593,16.5
frame,lgw,Year 1, spring 18, Thursday,11594,16.6
frame,lgw,Year 1, spring 18, Thursday,11595,16.6
frame,lgw,Year 1, spring 18, Thursday,11596,16.5
frame,lgw,Year 1, spring 18, Thursday,11597,16.8
frame,lgw,Year 1, spring 18, Thursday,11598,16.7
frame,lgw,Year 1, spring 18, Thursday,11599,16.7
frame,lgw,Year 1, spring 18, Thursday,11600,16.7
frame,lgw,Year 1, spring 18, Thursday,11601,16.3
frame,lgw,Year 1, spring 18, Thursday,11602,16.8
frame,lgw,Year 1, spring 18, Thursday,11603,16.7
frame,lgw,Year 1, spring 18, Thursday,11604,16.5
frame,lgw,Year 1, spring 18, Thursday,11605,16.9
frame,lgw,Year 1, spring 18, Thursday,11606,16.4
frame,lgw,Year 1, spring 18, Thursday,11607,17.0
frame,lgw,Year 1, spring 18, Thursday,11608,16.5
frame,lgw,Year 1, spring 18, Thursday,11609,16.5
frame,lgw,Year 1, spring 18, Thursday,11610,16.6
frame,lgw,Year 1, spring 18, Thursday,11611,16.7
frame,lgw,Year 1, spring 18, Thursday,11612,16.8
frame,lgw,Year 1, spring 18, Thursday,11613,16.9
frame,lgw,Year 1, spring 18, Thursday,11614,16.2
frame,lgw,Year 1, spring 18, Thursday,11615,17.0
frame,lgw,Year 1, spring 18, Thursday,11616,16.6
frame,lgw,Year 1, spring 18, Thursday,11617,16.5
frame,lgw,Year 1, spring 18, Thursday,11618,16.7
frame,lgw,Year 1, spring 18, Thursday,11619,16.8
frame,lgw,Year 1, spring 18, Thursday,11620,22.3
frame,lgw,Year 1, spring 18, Thursday,11621,25.9
frame,lgw,Year 1, spring 18, Thursday,11622,3.8
frame,lgw,Year 1, spring 18, Thursday,11623,14.9
frame,lgw,Year 1, spring 18, Thursday,11624,16.4
frame,lgw,Year 1, spring 18, Thursday,11625,16.9
frame,lgw,Year 1, spring 18, Thursday,11626,16.3
frame,lgw,Year 1, spring 18, Thursday,11627,16.7
frame,lgw,Year 1, spring 18, Thursday,11628,16.7
frame,lgw,Year 1, spring 18, Thursday,11629,16.6
frame,lgw,Year 1, spring 18, Thursday,11630,16.8
frame,lgw,Year 1, spring 18, Thursday,11631,16.7
frame,lgw,Year 1, spring 18, Thursday,11632,16.6
frame,lgw,Year 1, spring 18, Thursday,11633,16.7
frame,lgw,Year 1, spring 18, Thursday,11634,16.7
frame,lgw,Year 1, spring 18, Thursday,11635,16.6
frame,lgw,Year 1, spring 18, Thursday,11636,16.7
frame,lgw,Year 1, spring 18, Thursday,11637,16.7
frame,lgw,Year 1, spring 18, Thursday,11638,17.6
frame,lgw,Year 1, spring 18, Thursday,11639,16.8
frame,lgw,Year 1, spring 18, Thursday,11640,15.6
frame,lgw,Year 1, spring 18, Thursday,11641,16.8
frame,lgw,Year 1, spring 18, Thursday,11642,17.0
frame,lgw,Year 1, spring 18, Thursday,11643,16.4
frame,lgw,Year 1, spring 18, Thursday,11644,16.5
frame,lgw,Year 1, spring 18, Thursday,11645,16.7
