kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 3, Wednesday,17525,16.6
frame,lgw,Year 1, spring 3, Wednesday,17526,16.6
frame,lgw,Year 1, spring 3, Wednesday,17527,16.8
frame,lgw,Year 1, spring 3, Wednesday,17528,16.6
frame,lgw,Year 1, spring 3, Wednesday,17529,16.7
frame,lgw,Year 1, spring 3, Wednesday,17530,16.6
frame,lgw,Year 1, spring 3, Wednesday,17531,16.7
frame,lgw,Year 1, spring 3, Wednesday,17532,17.1
frame,lgw,Year 1, spring 3, Wednesday,17533,16.3
frame,lgw,Year 1, spring 3, Wednesday,17534,16.6
frame,lgw,Year 1, spring 3, Wednesday,17535,16.7
frame,lgw,Year 1, spring 3, Wednesday,17536,16.6
frame,lgw,Year 1, spring 3, Wednesday,17537,16.7
frame,lgw,Year 1, spring 3, Wednesday,17538,16.6
frame,lgw,Year 1, spring 3, Wednesday,17539,16.7
frame,lgw,Year 1, spring 3, Wednesday,17540,16.6
frame,lgw,Year 1, spring 3, Wednesday,17541,16.7
frame,lgw,Year 1, spring 3, Wednesday,17542,16.9
frame,lgw,Year 1, spring 3, Wednesday,17543,16.4
frame,lgw,Year 1, spring 3, Wednesday,17544,16.7
frame,lgw,Year 1, spring 3, Wednesday,17545,17.1
frame,lgw,Year 1, spring 3, Wednesday,17546,16.2
frame,lgw,Year 1, spring 3, Wednesday,17547,16.7
frame,lgw,Year 1, spring 3, Wednesday,17548,16.8
frame,lgw,Year 1, spring 3, Wednesday,17549,16.5
frame,lgw,Year 1, spring 3, Wednesday,17550,16.6
frame,lgw,Year 1, spring 3, Wednesday,17551,16.8
frame,lgw,Year 1, spring 3, Wednesday,17552,16.6
frame,lgw,Year 1, spring 3, Wednesday,17553,16.7
frame,lgw,Year 1, spring 3, Wednesday,17554,16.6
frame,lgw,Year 1, spring 3, Wednesday,17555,16.6
frame,lgw,Year 1, spring 3, Wednesday,17556,16.6
frame,lgw,Year 1, spring 3, Wednesday,17557,16.7
frame,lgw,Year 1, spring 3, Wednesday,17558,16.6
frame,lgw,Year 1, spring 3, Wednesday,17559,16.8
frame,lgw,Year 1, spring 3, Wednesday,17560,16.6
frame,lgw,Year 1, spring 3, Wednesday,17561,16.7
frame,lgw,Year 1, spring 3, Wednesday,17562,16.6
frame,lgw,Year 1, spring 3, Wednesday,17563,16.7
frame,lgw,Year 1, spring 3, Wednesday,17564,16.6
frame,lgw,Year 1, spring 3, Wednesday,17565,16.6
frame,lgw,Year 1, spring 3, Wednesday,17566,16.7
frame,lgw,Year 1, spring 3, Wednesday,17567,16.6
frame,lgw,Year 1, spring 3, Wednesday,17568,16.6
frame,lgw,Year 1, spring 3, Wednesday,17569,16.7
frame,lgw,Year 1, spring 3, Wednesday,17570,16.7
frame,lgw,Year 1, spring 3, Wednesday,17571,16.7
frame,lgw,Year 1, spring 3, Wednesday,17572,16.9
frame,lgw,Year 1, spring 3, Wednesday,17573,16.8
frame,lgw,Year 1, spring 3, Wednesday,17574,16.4
frame,lgw,Year 1, spring 3, Wednesday,17575,16.7
frame,lgw,Year 1, spring 3, Wednesday,17576,16.6
frame,lgw,Year 1, spring 3, Wednesday,17577,16.6
frame,lgw,Year 1, spring 3, Wednesday,17578,16.7
frame,lgw,Year 1, spring 3, Wednesday,17579,16.7
frame,lgw,Year 1, spring 3, Wednesday,17580,16.6
frame,lgw,Year 1, spring 3, Wednesday,17581,16.7
frame,lgw,Year 1, spring 3, Wednesday,17582,16.7
frame,lgw,Year 1, spring 3, Wednesday,17583,16.7
frame,lgw,Year 1, spring 3, Wednesday,17584,16.5
frame,lgw,Year 1, spring 3, Wednesday,17585,16.7
frame,lgw,Year 1, spring 3, Wednesday,17586,16.6
frame,lgw,Year 1, spring 3, Wednesday,17587,16.7
frame,lgw,Year 1, spring 3, Wednesday,17588,16.5
frame,lgw,Year 1, spring 3, Wednesday,17589,16.6
frame,lgw,Year 1, spring 3, Wednesday,17590,16.7
frame,lgw,Year 1, spring 3, Wednesday,17591,16.7
frame,lgw,Year 1, spring 3, Wednesday,17592,16.7
frame,lgw,Year 1, spring 3, Wednesday,17593,16.8
frame,lgw,Year 1, spring 3, Wednesday,17594,16.6
frame,lgw,Year 1, spring 3, Wednesday,17595,16.6
frame,lgw,Year 1, spring 3, Wednesday,17596,16.7
frame,lgw,Year 1, spring 3, Wednesday,17597,16.7
frame,lgw,Year 1, spring 3, Wednesday,17598,16.8
frame,lgw,Year 1, spring 3, Wednesday,17599,16.5
frame,lgw,Year 1, spring 3, Wednesday,17600,16.7
frame,lgw,Year 1, spring 3, Wednesday,17601,16.7
frame,lgw,Year 1, spring 3, Wednesday,17602,16.7
frame,lgw,Year 1, spring 3, Wednesday,17603,16.6
frame,lgw,Year 1, spring 3, Wednesday,17604,16.7
frame,lgw,Year 1, spring 3, Wednesday,17605,16.6
frame,lgw,Year 1, spring 3, Wednesday,17606,16.7
frame,lgw,Year 1, spring 3, Wednesday,17607,16.7
frame,lgw,Year 1, spring 3, Wednesday,17608,16.8
frame,lgw,Year 1, spring 3, Wednesday,17609,16.6
frame,lgw,Year 1, spring 3, Wednesday,17610,16.6
frame,lgw,Year 1, spring 3, Wednesday,17611,21.2
frame,lgw,Year 1, spring 3, Wednesday,17612,13.4
frame,lgw,Year 1, spring 3, Wednesday,17613,15.7
frame,lgw,Year 1, spring 3, Wednesday,17614,16.6
frame,lgw,Year 1, spring 3, Wednesday,17615,16.5
frame,lgw,Year 1, spring 3, Wednesday,17616,16.6
frame,lgw,Year 1, spring 3, Wednesday,17617,16.7
frame,lgw,Year 1, spring 3, Wednesday,17618,16.7
frame,lgw,Year 1, spring 3, Wednesday,17619,16.7
frame,lgw,Year 1, spring 3, Wednesday,17620,16.7
frame,lgw,Year 1, spring 3, Wednesday,17621,16.7
frame,lgw,Year 1, spring 3, Wednesday,17622,16.7
frame,lgw,Year 1, spring 3, Wednesday,17623,16.7
frame,lgw,Year 1, spring 3, Wednesday,17624,16.7
frame,lgw,Year 1, spring 3, Wednesday,17625,16.6
frame,lgw,Year 1, spring 3, Wednesday,17626,16.6
frame,lgw,Year 1, spring 3, Wednesday,17627,16.9
frame,lgw,Year 1, spring 3, Wednesday,17628,16.5
frame,lgw,Year 1, spring 3, Wednesday,17629,16.7
frame,lgw,Year 1, spring 3, Wednesday,17630,16.6
frame,lgw,Year 1, spring 3, Wednesday,17631,16.7
frame,lgw,Year 1, spring 3, Wednesday,17632,16.6
frame,lgw,Year 1, spring 3, Wednesday,17633,16.7
frame,lgw,Year 1, spring 3, Wednesday,17634,16.6
frame,lgw,Year 1, spring 3, Wednesday,17635,16.7
frame,lgw,Year 1, spring 3, Wednesday,17636,16.6
frame,lgw,Year 1, spring 3, Wednesday,17637,16.8
frame,lgw,Year 1, spring 3, Wednesday,17638,16.8
frame,lgw,Year 1, spring 3, Wednesday,17639,16.6
frame,lgw,Year 1, spring 3, Wednesday,17640,16.5
frame,lgw,Year 1, spring 3, Wednesday,17641,16.8
frame,lgw,Year 1, spring 3, Wednesday,17642,16.5
frame,lgw,Year 1, spring 3, Wednesday,17643,16.9
frame,lgw,Year 1, spring 3, Wednesday,17644,16.6
frame,lgw,Year 1, spring 3, Wednesday,17645,16.6
frame,lgw,Year 1, spring 3, Wednesday,17646,16.6
frame,lgw,Year 1, spring 3, Wednesday,17647,17.0
frame,lgw,Year 1, spring 3, Wednesday,17648,16.4
frame,lgw,Year 1, spring 3, Wednesday,17649,16.6
frame,lgw,Year 1, spring 3, Wednesday,17650,16.8
frame,lgw,Year 1, spring 3, Wednesday,17651,16.7
frame,lgw,Year 1, spring 3, Wednesday,17652,17.1
frame,lgw,Year 1, spring 3, Wednesday,17653,16.2
frame,lgw,Year 1, spring 3, Wednesday,17654,16.6
frame,lgw,Year 1, spring 3, Wednesday,17655,16.6
frame,lgw,Year 1, spring 3, Wednesday,17656,16.7
frame,lgw,Year 1, spring 3, Wednesday,17657,16.8
frame,lgw,Year 1, spring 3, Wednesday,17658,16.6
frame,lgw,Year 1, spring 3, Wednesday,17659,16.6
frame,lgw,Year 1, spring 3, Wednesday,17660,16.7
frame,lgw,Year 1, spring 3, Wednesday,17661,16.7
frame,lgw,Year 1, spring 3, Wednesday,17662,16.7
frame,lgw,Year 1, spring 3, Wednesday,17663,16.8
frame,lgw,Year 1, spring 3, Wednesday,17664,16.7
frame,lgw,Year 1, spring 3, Wednesday,17665,16.7
frame,lgw,Year 1, spring 3, Wednesday,17666,16.5
frame,lgw,Year 1, spring 3, Wednesday,17667,16.6
frame,lgw,Year 1, spring 3, Wednesday,17668,16.6
frame,lgw,Year 1, spring 3, Wednesday,17669,16.7
frame,lgw,Year 1, spring 3, Wednesday,17670,16.8
frame,lgw,Year 1, spring 3, Wednesday,17671,16.5
frame,lgw,Year 1, spring 3, Wednesday,17672,16.7
frame,lgw,Year 1, spring 3, Wednesday,17673,16.7
frame,lgw,Year 1, spring 3, Wednesday,17674,16.5
frame,lgw,Year 1, spring 3, Wednesday,17675,16.7
frame,lgw,Year 1, spring 3, Wednesday,17676,16.7
frame,lgw,Year 1, spring 3, Wednesday,17677,16.7
frame,lgw,Year 1, spring 3, Wednesday,17678,16.8
frame,lgw,Year 1, spring 3, Wednesday,17679,16.7
frame,lgw,Year 1, spring 3, Wednesday,17680,16.6
frame,lgw,Year 1, spring 3, Wednesday,17681,16.8
frame,lgw,Year 1, spring 3, Wednesday,17682,16.6
frame,lgw,Year 1, spring 3, Wednesday,17683,16.7
frame,lgw,Year 1, spring 3, Wednesday,17684,16.6
frame,lgw,Year 1, spring 3, Wednesday,17685,16.6
frame,lgw,Year 1, spring 3, Wednesday,17686,16.7
frame,lgw,Year 1, spring 3, Wednesday,17687,16.7
frame,lgw,Year 1, spring 3, Wednesday,17688,16.7
frame,lgw,Year 1, spring 3, Wednesday,17689,16.7
frame,lgw,Year 1, spring 3, Wednesday,17690,16.5
frame,lgw,Year 1, spring 3, Wednesday,17691,16.7
frame,lgw,Year 1, spring 3, Wednesday,17692,16.6
frame,lgw,Year 1, spring 3, Wednesday,17693,16.7
frame,lgw,Year 1, spring 3, Wednesday,17694,16.7
frame,lgw,Year 1, spring 3, Wednesday,17695,16.7
frame,lgw,Year 1, spring 3, Wednesday,17696,16.7
frame,lgw,Year 1, spring 3, Wednesday,17697,16.7
frame,lgw,Year 1, spring 3, Wednesday,17698,16.6
frame,lgw,Year 1, spring 3, Wednesday,17699,16.7
frame,lgw,Year 1, spring 3, Wednesday,17700,17.1
frame,lgw,Year 1, spring 3, Wednesday,17701,16.2
frame,lgw,Year 1, spring 3, Wednesday,17702,16.7
frame,lgw,Year 1, spring 3, Wednesday,17703,16.6
frame,lgw,Year 1, spring 3, Wednesday,17704,16.8
frame,lgw,Year 1, spring 3, Wednesday,17705,16.6
frame,lgw,Year 1, spring 3, Wednesday,17706,18.8
frame,lgw,Year 1, spring 3, Wednesday,17707,14.4
frame,lgw,Year 1, spring 3, Wednesday,17708,16.7
frame,lgw,Year 1, spring 3, Wednesday,17709,16.6
frame,lgw,Year 1, spring 3, Wednesday,17710,16.8
frame,lgw,Year 1, spring 3, Wednesday,17711,16.7
frame,lgw,Year 1, spring 3, Wednesday,17712,16.7
frame,lgw,Year 1, spring 3, Wednesday,17713,16.6
frame,lgw,Year 1, spring 3, Wednesday,17714,16.8
frame,lgw,Year 1, spring 3, Wednesday,17715,16.5
frame,lgw,Year 1, spring 3, Wednesday,17716,16.7
frame,lgw,Year 1, spring 3, Wednesday,17717,16.6
frame,lgw,Year 1, spring 3, Wednesday,17718,16.6
frame,lgw,Year 1, spring 3, Wednesday,17719,16.7
frame,lgw,Year 1, spring 3, Wednesday,17720,16.9
frame,lgw,Year 1, spring 3, Wednesday,17721,16.5
frame,lgw,Year 1, spring 3, Wednesday,17722,16.7
frame,lgw,Year 1, spring 3, Wednesday,17723,16.6
frame,lgw,Year 1, spring 3, Wednesday,17724,16.7
frame,lgw,Year 1, spring 3, Wednesday,17725,16.7
frame,lgw,Year 1, spring 3, Wednesday,17726,16.8
frame,lgw,Year 1, spring 3, Wednesday,17727,16.7
frame,lgw,Year 1, spring 3, Wednesday,17728,16.8
frame,lgw,Year 1, spring 3, Wednesday,17729,16.4
frame,lgw,Year 1, spring 3, Wednesday,17730,16.6
frame,lgw,Year 1, spring 3, Wednesday,17731,16.9
frame,lgw,Year 1, spring 3, Wednesday,17732,16.3
frame,lgw,Year 1, spring 3, Wednesday,17733,16.8
frame,lgw,Year 1, spring 3, Wednesday,17734,16.6
frame,lgw,Year 1, spring 3, Wednesday,17735,16.6
frame,lgw,Year 1, spring 3, Wednesday,17736,16.8
frame,lgw,Year 1, spring 3, Wednesday,17737,16.6
frame,lgw,Year 1, spring 3, Wednesday,17738,16.9
frame,lgw,Year 1, spring 3, Wednesday,17739,16.8
frame,lgw,Year 1, spring 3, Wednesday,17740,16.6
frame,lgw,Year 1, spring 3, Wednesday,17741,16.4
frame,lgw,Year 1, spring 3, Wednesday,17742,16.7
frame,lgw,Year 1, spring 3, Wednesday,17743,16.7
frame,lgw,Year 1, spring 3, Wednesday,17744,16.6
frame,lgw,Year 1, spring 3, Wednesday,17745,16.6
frame,lgw,Year 1, spring 3, Wednesday,17746,16.7
frame,lgw,Year 1, spring 3, Wednesday,17747,16.6
frame,lgw,Year 1, spring 3, Wednesday,17748,16.7
frame,lgw,Year 1, spring 3, Wednesday,17749,16.6
frame,lgw,Year 1, spring 3, Wednesday,17750,16.6
frame,lgw,Year 1, spring 3, Wednesday,17751,16.8
frame,lgw,Year 1, spring 3, Wednesday,17752,16.9
frame,lgw,Year 1, spring 3, Wednesday,17753,16.4
frame,lgw,Year 1, spring 3, Wednesday,17754,16.8
frame,lgw,Year 1, spring 3, Wednesday,17755,16.5
frame,lgw,Year 1, spring 3, Wednesday,17756,16.6
frame,lgw,Year 1, spring 3, Wednesday,17757,16.7
frame,lgw,Year 1, spring 3, Wednesday,17758,16.6
frame,lgw,Year 1, spring 3, Wednesday,17759,16.6
frame,lgw,Year 1, spring 3, Wednesday,17760,16.6
frame,lgw,Year 1, spring 3, Wednesday,17761,16.6
frame,lgw,Year 1, spring 3, Wednesday,17762,16.7
frame,lgw,Year 1, spring 3, Wednesday,17763,16.7
frame,lgw,Year 1, spring 3, Wednesday,17764,17.0
frame,lgw,Year 1, spring 3, Wednesday,17765,20.1
frame,lgw,Year 1, spring 3, Wednesday,17766,13.7
frame,lgw,Year 1, spring 3, Wednesday,17767,16.1
frame,lgw,Year 1, spring 3, Wednesday,17768,16.5
frame,lgw,Year 1, spring 3, Wednesday,17769,16.6
frame,lgw,Year 1, spring 3, Wednesday,17770,16.6
frame,lgw,Year 1, spring 3, Wednesday,17771,16.7
frame,lgw,Year 1, spring 3, Wednesday,17772,16.7
frame,lgw,Year 1, spring 3, Wednesday,17773,16.9
frame,lgw,Year 1, spring 3, Wednesday,17774,16.6
frame,lgw,Year 1, spring 3, Wednesday,17775,16.9
frame,lgw,Year 1, spring 3, Wednesday,17776,16.5
frame,lgw,Year 1, spring 3, Wednesday,17777,16.6
frame,lgw,Year 1, spring 3, Wednesday,17778,16.5
frame,lgw,Year 1, spring 3, Wednesday,17779,16.7
frame,lgw,Year 1, spring 3, Wednesday,17780,16.6
frame,lgw,Year 1, spring 3, Wednesday,17781,16.8
frame,lgw,Year 1, spring 3, Wednesday,17782,16.7
frame,lgw,Year 1, spring 3, Wednesday,17783,16.5
frame,lgw,Year 1, spring 3, Wednesday,17784,16.7
frame,lgw,Year 1, spring 3, Wednesday,17785,16.7
frame,lgw,Year 1, spring 3, Wednesday,17786,16.6
frame,lgw,Year 1, spring 3, Wednesday,17787,16.7
frame,lgw,Year 1, spring 3, Wednesday,17788,16.7
frame,lgw,Year 1, spring 3, Wednesday,17789,16.9
frame,lgw,Year 1, spring 3, Wednesday,17790,16.4
frame,lgw,Year 1, spring 3, Wednesday,17791,16.9
frame,lgw,Year 1, spring 3, Wednesday,17792,16.5
frame,lgw,Year 1, spring 3, Wednesday,17793,16.6
frame,lgw,Year 1, spring 3, Wednesday,17794,16.7
frame,lgw,Year 1, spring 3, Wednesday,17795,16.9
frame,lgw,Year 1, spring 3, Wednesday,17796,16.5
frame,lgw,Year 1, spring 3, Wednesday,17797,16.6
frame,lgw,Year 1, spring 3, Wednesday,17798,16.6
frame,lgw,Year 1, spring 3, Wednesday,17799,16.7
frame,lgw,Year 1, spring 3, Wednesday,17800,16.6
frame,lgw,Year 1, spring 3, Wednesday,17801,16.8
frame,lgw,Year 1, spring 3, Wednesday,17802,16.8
frame,lgw,Year 1, spring 3, Wednesday,17803,16.6
frame,lgw,Year 1, spring 3, Wednesday,17804,16.8
frame,lgw,Year 1, spring 3, Wednesday,17805,16.5
frame,lgw,Year 1, spring 3, Wednesday,17806,16.6
frame,lgw,Year 1, spring 3, Wednesday,17807,16.6
frame,lgw,Year 1, spring 3, Wednesday,17808,16.8
frame,lgw,Year 1, spring 3, Wednesday,17809,16.7
frame,lgw,Year 1, spring 3, Wednesday,17810,16.6
frame,lgw,Year 1, spring 3, Wednesday,17811,16.8
frame,lgw,Year 1, spring 3, Wednesday,17812,16.6
frame,lgw,Year 1, spring 3, Wednesday,17813,16.7
frame,lgw,Year 1, spring 3, Wednesday,17814,16.8
frame,lgw,Year 1, spring 3, Wednesday,17815,16.6
frame,lgw,Year 1, spring 3, Wednesday,17816,16.6
frame,lgw,Year 1, spring 3, Wednesday,17817,16.6
frame,lgw,Year 1, spring 3, Wednesday,17818,16.6
frame,lgw,Year 1, spring 3, Wednesday,17819,16.7
frame,lgw,Year 1, spring 3, Wednesday,17820,16.7
frame,lgw,Year 1, spring 3, Wednesday,17821,16.7
frame,lgw,Year 1, spring 3, Wednesday,17822,16.6
frame,lgw,Year 1, spring 3, Wednesday,17823,16.7
frame,lgw,Year 1, spring 3, Wednesday,17824,16.7
frame,lgw,Year 1, spring 3, Wednesday,17825,16.7
frame,lgw,Year 1, spring 3, Wednesday,17826,16.6
frame,lgw,Year 1, spring 3, Wednesday,17827,16.9
frame,lgw,Year 1, spring 3, Wednesday,17828,16.5
frame,lgw,Year 1, spring 3, Wednesday,17829,16.6
frame,lgw,Year 1, spring 3, Wednesday,17830,16.7
frame,lgw,Year 1, spring 3, Wednesday,17831,16.6
frame,lgw,Year 1, spring 3, Wednesday,17832,16.7
frame,lgw,Year 1, spring 3, Wednesday,17833,16.8
frame,lgw,Year 1, spring 3, Wednesday,17834,16.6
frame,lgw,Year 1, spring 3, Wednesday,17835,16.7
frame,lgw,Year 1, spring 3, Wednesday,17836,16.6
frame,lgw,Year 1, spring 3, Wednesday,17837,16.6
frame,lgw,Year 1, spring 3, Wednesday,17838,16.7
frame,lgw,Year 1, spring 3, Wednesday,17839,17.1
frame,lgw,Year 1, spring 3, Wednesday,17840,16.2
frame,lgw,Year 1, spring 3, Wednesday,17841,16.7
frame,lgw,Year 1, spring 3, Wednesday,17842,16.7
frame,lgw,Year 1, spring 3, Wednesday,17843,16.7
frame,lgw,Year 1, spring 3, Wednesday,17844,16.7
frame,lgw,Year 1, spring 3, Wednesday,17845,16.8
frame,lgw,Year 1, spring 3, Wednesday,17846,16.5
frame,lgw,Year 1, spring 3, Wednesday,17847,16.8
frame,lgw,Year 1, spring 3, Wednesday,17848,16.6
frame,lgw,Year 1, spring 3, Wednesday,17849,16.6
frame,lgw,Year 1, spring 3, Wednesday,17850,16.7
frame,lgw,Year 1, spring 3, Wednesday,17851,16.7
frame,lgw,Year 1, spring 3, Wednesday,17852,16.6
frame,lgw,Year 1, spring 3, Wednesday,17853,16.9
frame,lgw,Year 1, spring 3, Wednesday,17854,16.7
frame,lgw,Year 1, spring 3, Wednesday,17855,16.5
frame,lgw,Year 1, spring 3, Wednesday,17856,16.7
frame,lgw,Year 1, spring 3, Wednesday,17857,16.6
frame,lgw,Year 1, spring 3, Wednesday,17858,16.6
frame,lgw,Year 1, spring 3, Wednesday,17859,16.7
frame,lgw,Year 1, spring 3, Wednesday,17860,16.7
frame,lgw,Year 1, spring 3, Wednesday,17861,16.7
frame,lgw,Year 1, spring 3, Wednesday,17862,16.7
frame,lgw,Year 1, spring 3, Wednesday,17863,16.8
frame,lgw,Year 1, spring 3, Wednesday,17864,16.5
frame,lgw,Year 1, spring 3, Wednesday,17865,16.7
frame,lgw,Year 1, spring 3, Wednesday,17866,16.6
frame,lgw,Year 1, spring 3, Wednesday,17867,17.2
frame,lgw,Year 1, spring 3, Wednesday,17868,16.1
frame,lgw,Year 1, spring 3, Wednesday,17869,16.8
frame,lgw,Year 1, spring 3, Wednesday,17870,16.6
frame,lgw,Year 1, spring 3, Wednesday,17871,16.7
frame,lgw,Year 1, spring 3, Wednesday,17872,16.7
frame,lgw,Year 1, spring 3, Wednesday,17873,16.8
frame,lgw,Year 1, spring 3, Wednesday,17874,16.7
frame,lgw,Year 1, spring 3, Wednesday,17875,16.6
frame,lgw,Year 1, spring 3, Wednesday,17876,16.7
frame,lgw,Year 1, spring 3, Wednesday,17877,16.7
frame,lgw,Year 1, spring 3, Wednesday,17878,16.7
frame,lgw,Year 1, spring 3, Wednesday,17879,16.8
frame,lgw,Year 1, spring 3, Wednesday,17880,16.6
frame,lgw,Year 1, spring 3, Wednesday,17881,16.7
frame,lgw,Year 1, spring 3, Wednesday,17882,16.6
frame,lgw,Year 1, spring 3, Wednesday,17883,16.8
frame,lgw,Year 1, spring 3, Wednesday,17884,16.7
frame,lgw,Year 1, spring 3, Wednesday,17885,16.5
frame,lgw,Year 1, spring 3, Wednesday,17886,16.7
frame,lgw,Year 1, spring 3, Wednesday,17887,16.7
frame,lgw,Year 1, spring 3, Wednesday,17888,16.8
frame,lgw,Year 1, spring 3, Wednesday,17889,17.4
frame,lgw,Year 1, spring 3, Wednesday,17890,16.1
frame,lgw,Year 1, spring 3, Wednesday,17891,16.5
frame,lgw,Year 1, spring 3, Wednesday,17892,16.7
frame,lgw,Year 1, spring 3, Wednesday,17893,16.6
frame,lgw,Year 1, spring 3, Wednesday,17894,17.0
frame,lgw,Year 1, spring 3, Wednesday,17895,16.3
frame,lgw,Year 1, spring 3, Wednesday,17896,16.7
frame,lgw,Year 1, spring 3, Wednesday,17897,16.6
frame,lgw,Year 1, spring 3, Wednesday,17898,16.7
frame,lgw,Year 1, spring 3, Wednesday,17899,16.6
frame,lgw,Year 1, spring 3, Wednesday,17900,16.6
frame,lgw,Year 1, spring 3, Wednesday,17901,16.7
frame,lgw,Year 1, spring 3, Wednesday,17902,16.7
frame,lgw,Year 1, spring 3, Wednesday,17903,16.7
frame,lgw,Year 1, spring 3, Wednesday,17904,16.7
frame,lgw,Year 1, spring 3, Wednesday,17905,16.7
frame,lgw,Year 1, spring 3, Wednesday,17906,16.6
frame,lgw,Year 1, spring 3, Wednesday,17907,16.7
frame,lgw,Year 1, spring 3, Wednesday,17908,16.7
frame,lgw,Year 1, spring 3, Wednesday,17909,16.6
frame,lgw,Year 1, spring 3, Wednesday,17910,16.7
frame,lgw,Year 1, spring 3, Wednesday,17911,16.6
frame,lgw,Year 1, spring 3, Wednesday,17912,16.7
frame,lgw,Year 1, spring 3, Wednesday,17913,16.7
frame,lgw,Year 1, spring 3, Wednesday,17914,16.7
frame,lgw,Year 1, spring 3, Wednesday,17915,16.6
frame,lgw,Year 1, spring 3, Wednesday,17916,16.6
frame,lgw,Year 1, spring 3, Wednesday,17917,16.8
frame,lgw,Year 1, spring 3, Wednesday,17918,16.6
frame,lgw,Year 1, spring 3, Wednesday,17919,17.5
frame,lgw,Year 1, spring 3, Wednesday,17920,15.7
frame,lgw,Year 1, spring 3, Wednesday,17921,16.6
frame,lgw,Year 1, spring 3, Wednesday,17922,16.8
frame,lgw,Year 1, spring 3, Wednesday,17923,16.7
frame,lgw,Year 1, spring 3, Wednesday,17924,16.6
frame,lgw,Year 1, spring 3, Wednesday,17925,16.8
frame,lgw,Year 1, spring 3, Wednesday,17926,16.5
frame,lgw,Year 1, spring 3, Wednesday,17927,16.8
frame,lgw,Year 1, spring 3, Wednesday,17928,16.6
frame,lgw,Year 1, spring 3, Wednesday,17929,16.7
frame,lgw,Year 1, spring 3, Wednesday,17930,16.7
frame,lgw,Year 1, spring 3, Wednesday,17931,16.8
frame,lgw,Year 1, spring 3, Wednesday,17932,16.8
frame,lgw,Year 1, spring 3, Wednesday,17933,16.4
frame,lgw,Year 1, spring 3, Wednesday,17934,16.7
frame,lgw,Year 1, spring 3, Wednesday,17935,16.6
frame,lgw,Year 1, spring 3, Wednesday,17936,16.7
frame,lgw,Year 1, spring 3, Wednesday,17937,16.7
frame,lgw,Year 1, spring 3, Wednesday,17938,16.7
frame,lgw,Year 1, spring 3, Wednesday,17939,16.7
frame,lgw,Year 1, spring 3, Wednesday,17940,16.6
frame,lgw,Year 1, spring 3, Wednesday,17941,16.7
frame,lgw,Year 1, spring 3, Wednesday,17942,16.6
frame,lgw,Year 1, spring 3, Wednesday,17943,16.7
frame,lgw,Year 1, spring 3, Wednesday,17944,16.9
frame,lgw,Year 1, spring 3, Wednesday,17945,16.7
frame,lgw,Year 1, spring 3, Wednesday,17946,16.5
frame,lgw,Year 1, spring 3, Wednesday,17947,16.8
frame,lgw,Year 1, spring 3, Wednesday,17948,16.5
frame,lgw,Year 1, spring 3, Wednesday,17949,16.7
frame,lgw,Year 1, spring 3, Wednesday,17950,16.7
frame,lgw,Year 1, spring 3, Wednesday,17951,16.7
frame,lgw,Year 1, spring 3, Wednesday,17952,16.6
frame,lgw,Year 1, spring 3, Wednesday,17953,16.7
frame,lgw,Year 1, spring 3, Wednesday,17954,16.7
frame,lgw,Year 1, spring 3, Wednesday,17955,16.5
frame,lgw,Year 1, spring 3, Wednesday,17956,16.8
frame,lgw,Year 1, spring 3, Wednesday,17957,16.6
frame,lgw,Year 1, spring 3, Wednesday,17958,16.6
frame,lgw,Year 1, spring 3, Wednesday,17959,17.0
frame,lgw,Year 1, spring 3, Wednesday,17960,16.4
frame,lgw,Year 1, spring 3, Wednesday,17961,16.5
frame,lgw,Year 1, spring 3, Wednesday,17962,16.7
frame,lgw,Year 1, spring 3, Wednesday,17963,16.7
frame,lgw,Year 1, spring 3, Wednesday,17964,16.6
frame,lgw,Year 1, spring 3, Wednesday,17965,16.7
frame,lgw,Year 1, spring 3, Wednesday,17966,16.7
frame,lgw,Year 1, spring 3, Wednesday,17967,16.6
frame,lgw,Year 1, spring 3, Wednesday,17968,16.7
frame,lgw,Year 1, spring 3, Wednesday,17969,16.7
frame,lgw,Year 1, spring 3, Wednesday,17970,16.6
frame,lgw,Year 1, spring 3, Wednesday,17971,16.7
frame,lgw,Year 1, spring 3, Wednesday,17972,16.8
frame,lgw,Year 1, spring 3, Wednesday,17973,16.8
frame,lgw,Year 1, spring 3, Wednesday,17974,16.6
frame,lgw,Year 1, spring 3, Wednesday,17975,16.6
frame,lgw,Year 1, spring 3, Wednesday,17976,16.6
frame,lgw,Year 1, spring 3, Wednesday,17977,16.8
frame,lgw,Year 1, spring 3, Wednesday,17978,16.5
frame,lgw,Year 1, spring 3, Wednesday,17979,17.0
frame,lgw,Year 1, spring 3, Wednesday,17980,16.5
frame,lgw,Year 1, spring 3, Wednesday,17981,16.6
frame,lgw,Year 1, spring 3, Wednesday,17982,16.6
frame,lgw,Year 1, spring 3, Wednesday,17983,16.7
frame,lgw,Year 1, spring 3, Wednesday,17984,16.6
frame,lgw,Year 1, spring 3, Wednesday,17985,16.6
frame,lgw,Year 1, spring 3, Wednesday,17986,16.7
frame,lgw,Year 1, spring 3, Wednesday,17987,16.6
frame,lgw,Year 1, spring 3, Wednesday,17988,16.7
frame,lgw,Year 1, spring 3, Wednesday,17989,16.6
